sigma_u,sigma_v,sigma_r,R_0,X_vv,X_vr,X_rr,X_vvvv,Y_v,Y_r,Y_vvv,Y_vvr,Y_vrr,Y_rrr,N_v,N_r,N_vvv,N_vvr,N_vrr,N_rrr
0.01771559883512969,0.00911136026758656,0.0023206984046023242,0.02533942307778114,0.1462796202211198,0.0025380320891610075,0.008351463006925533,-1.0112672549194435,-0.355338678542308,0.06335379472044264,-4.0716520977932005,-1.839252582539219,-0.9705826782943967,-0.02298549040085618,-0.11577314906907099,-0.04214705985154357,-0.3281785622870541,-0.25280462447501595,0.13782644830274704,-0.0003146398936675829
0.017717112757523988,0.009115229702990743,0.0023222804771380126,0.025356435772662958,0.14668324326922505,0.0030272229069181478,0.008557146221303422,-1.0137468374808838,-0.3541645703634757,0.0631412000892122,-4.0682506003697405,-1.8460596322462064,-0.9681807836458398,-0.022925930176409925,-0.11574648268062589,-0.04215576086372659,-0.3270417120448009,-0.25328036229930306,0.13750521606816013,-0.0003159948046765129
0.017705378114212963,0.00912025964366369,0.002321267667053716,0.02534264924096439,0.14671911260071957,0.0015594604838216897,0.008314800354931845,-1.023617974330981,-0.3552900584545601,0.06317117124005234,-4.0644209407898835,-1.8330882250487708,-0.9677239165641167,-0.023101325880719933,-0.11569013918469602,-0.04214000485458981,-0.32477937718046246,-0.254579820556848,0.1380818532547043,-0.0003129354247213903
0.017724455397050472,0.009118392301415234,0.0023195264921347714,0.02529775969932892,0.14502826060547813,0.0035459739466295603,0.00834268019408374,-1.0124478801246417,-0.3585048649941957,0.06362615984490183,-4.081068330253177,-1.8627475044210238,-0.9591836920232469,-0.02346295247242927,-0.1159981977288907,-0.04215143628479066,-0.32265958044543147,-0.2603840714326079,0.14030929293159616,-0.0003135398945650486
0.01772246981965246,0.00911906477692436,0.002319298920599393,0.0252935339302305,0.14516851073417375,0.0033682025230198642,0.008298540147398628,-1.0127663453708533,-0.3583574901375597,0.0635460919388792,-4.082660475499039,-1.860369558770572,-0.9585015808984684,-0.023504170235993424,-0.11605582897281379,-0.04214264118671973,-0.32260816742529796,-0.2598161408658063,0.1402726140880125,-0.00031435630408016557
0.01774723321062302,0.009102565999506672,0.002317695307610608,0.025298783430904845,0.1434112714046029,0.0028488682291040457,0.007876271955463324,-1.021769967655078,-0.35781995295166663,0.06310585863770993,-4.082610262893376,-1.866255267045018,-0.9555029251782446,-0.02356939873408967,-0.11581867919993931,-0.042275492269038865,-0.32389116752197855,-0.25682942529351804,0.14134410362146038,-0.0003190390705229071
0.017825826530728162,0.009134984487132083,0.002306866803746056,0.025318613179640178,0.1443952267853495,0.005281859347646772,0.008286218923411734,-1.0040830765678161,-0.35923660616675124,0.06466577126038142,-4.122748531021724,-1.8806643230167226,-0.9588603607259459,-0.023841183930714507,-0.11545579335194273,-0.04211066697502796,-0.3160694369246241,-0.26249113063236196,0.13253492299157943,-0.00032370093851342985
0.01786349610970086,0.009135890997092042,0.002304988036682156,0.025297837687083546,0.14361050717057933,0.004205112732728944,0.008428751269424259,-1.0206901708146325,-0.359580980097835,0.06458458820783575,-4.12729958364981,-1.8826105434092306,-0.9602292181506902,-0.02426121499028551,-0.11520066582592633,-0.042017718513501445,-0.3135549522027701,-0.26207008333762705,0.13412252640379663,-0.00032834526090926713
0.017902816041822717,0.009138272297861443,0.002304380418342609,0.025293343031740217,0.14370367050804567,0.0035947799414428327,0.008368784293340509,-1.024113672907597,-0.35996035454875963,0.06466300713477369,-4.135029676133233,-1.8794661953618235,-0.9617559918160821,-0.024095777380448102,-0.1150716263669243,-0.04196848774419814,-0.315251635135953,-0.26096187249245995,0.1345799406186658,-0.0003201017054060701
0.017916587641620647,0.009135087599014885,0.0023053978941105077,0.02531757237770116,0.14344992322689926,0.0019075235766450038,0.00865866375874752,-1.0175814924211417,-0.3596494497854154,0.0648221516345048,-4.129310274816273,-1.8970886304565713,-0.9605400522390869,-0.023220041467679767,-0.11495492403309604,-0.04203164500939445,-0.3162183183475055,-0.2587312780185378,0.13487732812904313,-0.00031334881685186194
