sigma_u,sigma_v,sigma_r,R_0,X_vv,X_vr,X_rr,X_vvvv,Y_v,Y_r,Y_vvv,Y_vvr,Y_vrr,Y_rrr,N_v,N_r,N_vvv,N_vvr,N_vrr,N_rrr
0.004468677356206155,0.002580469519020768,0.0005264119725813235,0.02238557014615583,-0.012626677312225831,-0.011805974641632161,0.008952238474484536,0.13609841502970688,-0.2949655450599285,0.08800403697996365,-4.258827591494922,-2.006059965318305,-1.2360741357220988,-0.11393747652286691,-0.13582573605267234,-0.049166882162205494,-0.34557747753012036,-0.5269581314869998,-0.00931258239672228,-0.020352556181840557
0.004685313440888546,0.0025067758765360344,0.0005324618571313592,0.023115650656133472,-0.056062073113427674,-0.029613941070112115,0.008876681730780309,0.3403782151128365,-0.27823918444201934,0.09787941829117394,-3.525259121636939,-1.5504297561114062,-1.152267757638429,-0.11302326373129995,-0.1360827035126857,-0.04895566238408473,-0.40840196759708325,-0.5759408638414113,-0.03202063415737155,-0.026813408529622593
0.004644790037683862,0.0025101308485862223,0.000533519434073189,0.023166308604874605,-0.047522669270011475,-0.019146291047843045,0.012204247656255635,0.32028724449114376,-0.27490719331378377,0.09872824255967336,-3.7841360790362764,-1.5507814871257928,-1.1165181077979882,-0.11517028114285074,-0.13564772635216987,-0.04894000100788956,-0.3934607915352446,-0.5945495779845529,-0.034539668970639315,-0.023061891399290206
0.004806471763235703,0.0024850849327584827,0.0005256966423970275,0.022932450786393443,0.016649349898547883,0.015574854607114219,0.01669700279005354,0.11993487002250736,-0.2698354885803653,0.10004379053267548,-3.3195186485098835,-1.312012184137837,-1.1035171018181655,-0.11467960829889356,-0.13718722982806858,-0.048581455404737475,-0.45400601551626996,-0.5802540712907638,-0.01127877288385043,-0.023291547737056113
0.004876726143198195,0.0025224484579639017,0.0005144390412970946,0.022998712568225707,-0.008978221564185374,-0.00016661569257661601,0.016317443049525607,0.02591068281739828,-0.27083999748894505,0.09770386902014833,-3.862030543840483,-1.4432599448857863,-1.0766114200072359,-0.11657465760995628,-0.13563965580272036,-0.0488452918733893,-0.4581108438736055,-0.6073234164402146,-0.045546155579722136,-0.03047697044184939
0.004874984119072957,0.0025609732644127593,0.0005048397705571595,0.023138213504790846,-0.011467489989480606,0.015380618945268237,0.020361729811584267,0.32125040973565544,-0.266202124500988,0.10205542301540499,-4.213469466678934,-1.6119748272550112,-1.0343069871379986,-0.10215249682676442,-0.1355982948869145,-0.04871810148770827,-0.4526793721529805,-0.6369647672374801,-0.05146419661346974,-0.027579565801822088
0.004980575953619434,0.002518466000403874,0.0005268427305802592,0.0234150445292776,-0.10590145221843343,-0.021274521940502472,0.023629166133344856,0.1850931930340074,-0.25795940891696145,0.10247966760595023,-4.207610668294729,-1.5851818893104337,-0.9558536376936799,-0.06389220479077068,-0.13586942233214816,-0.04882658688681279,-0.483891917068572,-0.6944426576277349,-0.06838257065129821,-0.026983013060829092
0.004894095220644119,0.002540289988863338,0.0005400028999911034,0.02357629292056602,-0.14594840318066118,-0.07625093160299018,0.007652016379896598,0.1925246180872935,-0.26244329292796625,0.10526753278123696,-3.6838300322647926,-0.9287598485880988,-0.8266096586062449,-0.0988230839275662,-0.1343077072083041,-0.048501267352739574,-0.4916311527456992,-0.6584938013227912,-0.03157915121280419,-0.01752379641127768
0.004921138861366831,0.0025537182226810203,0.0005214229005575848,0.02330000546451827,-0.14517938942798875,-0.09664727098688503,0.002344381862979819,-0.09315184556055667,-0.26261980674603913,0.10410038730596943,-3.4444017187959854,-0.690678501134163,-0.741031944277055,-0.08650817711792547,-0.13409810755833734,-0.048101648858450946,-0.4935110668851379,-0.6148968251122306,-0.01754684569573628,-0.020212079263288878
0.004921834874499522,0.0025483843595973566,0.0005210309995956758,0.0233344868278589,-0.14519111361139,-0.09884449986105374,0.0017864744458943732,-0.1345774611260806,-0.26397085305418155,0.10401403404216789,-3.484080054255463,-0.739907306872202,-0.7505552824784746,-0.0863313602136004,-0.13374574556148877,-0.048107748897976615,-0.4934269198690788,-0.6090684008220931,-0.015926654400407025,-0.020323048062339533
0.004680047475598862,0.0025803151776731107,0.0005133553838555289,0.022873780426710167,-0.18232618053355876,-0.12681932132287677,-0.007417516657167944,0.08911909015902508,-0.27528937590322694,0.09742171208545711,-3.1310853805084444,-0.8038159304587023,-0.8013623406651325,-0.06279552661973233,-0.13196079551308232,-0.04749365235092165,-0.4897602468871585,-0.643845897173358,-0.052785915290264135,-0.02870471386192578
0.004781653732201346,0.002670190783273386,0.0005289682208701252,0.02236726503785184,-0.1923885671308118,-0.13308629124398136,-0.013482746880059168,0.4006105369480937,-0.2958387270777503,0.0916461839063347,-1.7611051616245712,-0.1459968707383279,-0.726716031300169,-0.054580750378683054,-0.13162460333475662,-0.04785917536557521,-0.4845588627178258,-0.6552275494319783,-0.032258314336331806,-0.01626238472054997
0.004587644492023708,0.0026571509291019608,0.0005191316346257055,0.02191457841306192,-0.18157274624649605,-0.1539135794230613,-0.024814131768243777,0.3780697238523898,-0.28771847701667097,0.09391502862268417,-2.7675741516094456,-0.744882780153377,-0.8670019438046206,-0.08090494651221185,-0.13588377687161968,-0.048946136632488826,-0.41014637077749727,-0.6927591963208579,-0.08700817376843764,-0.029348150883040786
0.0050271674532992635,0.0026139701441139293,0.000496740972871158,0.021941440745079945,-0.12065514267726637,-0.17875107990265457,-0.04182528521998166,-0.03018499667333807,-0.2715338962199747,0.09710397279818592,-1.8039858329226668,-0.4980119009253401,-0.9873245710686,-0.09020186095132368,-0.13628869368058252,-0.04880418530780391,-0.21898147792060713,-0.6636117105478455,-0.16082202973368717,-0.05207813534490354
0.004708420366422663,0.0024612287055186025,0.0004827316674738889,0.022528243490341094,-0.12975518138081785,-0.11837476022774773,-0.015891705021435165,0.22079843267779542,-0.2564905681750698,0.10301542149444975,-2.692655805103017,-0.44581170744141563,-0.7322738285514452,-0.05777291467882742,-0.1377531527837467,-0.049961777467473906,-0.46973758822683753,-0.7823977975200733,-0.1147929871213558,-0.02889053110288201
0.004845168198627018,0.002398404719672347,0.0005001385471018751,0.02249291008090644,0.03276222738516088,-0.05803576941997926,-0.014907612520688285,-0.16987312731353477,-0.24483464434672758,0.10598967090368258,-2.906274646752407,-0.6678834904168516,-0.7659781943839118,-0.04389257119277408,-0.13878409959854504,-0.049131955899639396,-0.3813576959972487,-0.7702484823272522,-0.17949454214343957,-0.055122533936008584
0.004920576573569972,0.0024714044192146564,0.0005143609427560481,0.022702225698321345,0.02059642404690662,0.012859993769362671,0.01536971894122556,0.03983276325815699,-0.269799670981601,0.09637946882950879,-3.6023048672394955,-0.9012989715909792,-0.6367687797941335,-0.00107156511127314,-0.13990129981823396,-0.04962946818364037,-0.2679838685218787,-0.5632435661863786,-0.08146262034629567,-0.04210516000078367
