time,u,v,r,x,y,ψ,x1,y1,x2,y2,δ,n_p,X_F,Y_F,N_F
0.0,1.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,0.17453292519943295,21.21824,-11.109573922467236,1.4761870761358005,0.08678169635961913
0.25,1.4081063047112548,-0.0029355658333423238,0.0036299611744068454,0.35,0.0,0.0,3.35,0.0,-2.65,3.6739403974420594e-16,0.17453292519943295,21.21824,-14.093843232469894,2.0381580543622158,-1.7361727758114498
0.5,1.4161407758393134,-0.006184319748718628,0.006918300456112248,0.7020251029569163,-0.0007183271943573665,0.0009078191890020636,3.7020238667534815,0.002005129998565748,-2.2979736608396495,-0.003441784387280578,0.17453292519943295,21.21824,-15.96496846777102,4.2399261707802625,-2.2254726338551913
0.75,1.4241008192707458,-0.009838859657498242,0.009906424518136335,1.0560629668576138,-0.001965528090371642,0.0026347068012530822,4.0560525543437445,0.005938583168745121,-1.943926620628517,-0.00986963934948747,0.17453292519943295,21.21824,-6.8052959764520695,7.2576567894454636,-5.009188386205833
1.0,1.431965745009748,-0.013744695546712182,0.012656862372205228,1.412094236586576,-0.0034936918851648123,0.005114040374246024,4.412055006558653,0.011848362362866066,-1.5878665333855002,-0.018835746133195958,0.17453292519943295,21.21824,-14.233254258094764,5.050708143976732,-6.762274620733699
1.25,1.4397334379513695,-0.017883916563138792,0.015192720533752197,1.7701001794775846,-0.005105258952536811,0.008279558674978975,4.769997353427536,0.019733133286981876,-1.2297969944723666,-0.029943651192055377,0.17453292519943295,21.21824,-12.989961192459768,4.400242701713059,-4.318596019540407
1.5,1.4473832968375304,-0.022254020537880958,0.017550335926434495,2.1300580012390062,-0.006609658025158048,0.0120799488558556,5.129839116154223,0.029629307164578407,-0.8697231136762099,-0.042848623214894674,0.17453292519943295,21.21824,-6.150636833303378,12.34016535835539,0.09252785172506962
1.75,1.4549083052037108,-0.026790059133665153,0.01975873381601492,2.4919435154648,-0.007807247914925826,0.016470871415337596,5.491536590256714,0.04160313217329095,-0.507649559327114,-0.05721762800314282,0.17453292519943295,21.21824,-9.635460346210168,13.131572254110656,8.0209969071384
2.0,1.4622980201715332,-0.03146045404745792,0.021842901749358344,2.855730074347763,-0.00851233456683917,0.02141442714572086,5.85504223409908,0.055726036893638704,-0.1435820854035542,-0.07275070602731723,0.17453292519943295,21.21824,-19.245216746746014,6.679831588595694,-3.048695303961479
2.25,1.4695557501981458,-0.03627927191203933,0.02380695057085814,3.221390566019968,-0.00855555102027188,0.026874345812304457,6.220307285526247,0.07205778203148103,0.22247384651368984,-0.08916888407202402,0.17453292519943295,21.21824,-11.227173056513196,5.921613200018841,-3.6724068800014815
