time,u,v,r,x,y,ψ,x1,y1,x2,y2,δ,n_p,X_F,Y_F,N_F
0.0,1.17,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,0.3490658503988659,18.95,-17.881678896441848,2.86918038210366,-1.492435119445744
0.25,1.1759334357981979,-0.0042901568083288716,0.005304974758007744,0.2925,0.0,0.0,3.2925,0.0,-2.7075,3.6739403974420594e-16,0.3490658503988659,18.95,-10.502331437466289,5.874189556901343,-5.682093574656987
0.5,1.1818391786878928,-0.008923086920678659,0.010180239445882894,0.5864819134201577,-0.0010422878324624037,0.0013205874847179795,3.586479297493583,0.0029194734701715043,-2.4135154706532678,-0.005004049135096396,0.3490658503988659,18.95,-5.088804257653607,8.629002225563308,-10.244176763554842
0.75,1.187694709265358,-0.01411702785636701,0.014718067840704212,0.8819458491452165,-0.002919111210259859,0.0038692936548258604,3.8819233920231535,0.008688740789803301,-2.118031693732721,-0.014526963210322204,0.3490658503988659,18.95,-17.382707384367762,7.89491593664745,-16.60869411209977
1.0,1.1934730367701494,-0.01966200873397439,0.018953379891135335,1.1788824106586904,-0.005322808883594138,0.007555623648936588,4.178796779893067,0.017343846398193086,-1.8210319585756856,-0.02798946416538131,0.3490658503988659,18.95,-16.666049009124627,10.667585003562086,-16.675993015870258
1.25,1.1991501199757673,-0.02555219095263196,0.02291725960377454,1.4772816375103937,-0.008008278983959595,0.012300127843380582,4.477054700654137,0.028891174090708335,-1.52249142563335,-0.044907732058626935,0.3490658503988659,18.95,-15.238794135135613,9.450771057235178,-15.935660727337133
1.5,1.2046895641975506,-0.0317056536789609,0.026659829374866825,1.7771226619990337,-0.010717694295028645,0.01804022602570763,4.776634500605996,0.04340004823629267,-1.222389176607929,-0.06483543682634997,0.3490658503988659,18.95,-10.166506467602272,16.59036050049709,-10.72438228042735
1.75,1.210075949964895,-0.038131185019537384,0.030192370635708836,2.078386067616999,-0.013223557564769348,0.024712558774686755,5.077470048395259,0.06090657287939497,-0.920697913161261,-0.08735368800893381,0.3490658503988659,18.95,-12.096543623106351,13.00465414531535,-19.79878113296836
2.0,1.2152693579595695,-0.04476406531998431,0.03354381465256535,2.3810420034270647,-0.01528442325823402,0.032266621675734734,5.379480436606049,0.08149864569079107,-0.6173964297519192,-0.11206749220725853,0.3490658503988659,18.95,-7.109583171190607,17.95988194798431,-13.601472647357149
2.25,1.220291073779129,-0.05160939026998276,0.03672485847581125,2.685065403300203,-0.016680643693753452,0.040654175469906635,5.682586601760608,0.105248289654364,-0.31245579516020305,-0.13860957704187105,0.3490658503988659,18.95,-14.339748448341176,16.027838642837853,-24.34583535408677
2.5,1.2250714742094235,-0.058600923936068555,0.03976502720668155,2.990403054605704,-0.01717686640760841,0.04983831350297869,5.986678039496157,0.13227618615365921,-0.005871930284749319,-0.16662991896887622,0.3490658503988659,18.95,-14.510216303756234,18.45074325210732,-20.7935265819127
2.75,1.229647574926923,-0.06574548067857941,0.04266818402443556,3.2970262030491986,-0.016559733586571788,0.059779720573193834,6.291667376728013,0.16267263236528778,0.3023850293703833,-0.19579209953843102,0.3490658503988659,18.95,-11.44706964132314,12.900319330124203,-26.53162108068179
3.0,1.2339559965528781,-0.07300850322859694,0.045461387636787795,3.6048674746017086,-0.014607919291129142,0.07044996829531842,6.597425756209959,0.19656720040311335,0.6123091929934582,-0.2257830389853711,0.3490658503988659,18.95,-11.876060205823233,18.429026023005918,-19.579077645631216
3.25,1.2379987448469816,-0.08035268767044401,0.04814291698581521,3.9138731295375964,-0.011102476343934794,0.0818165664555291,6.903837803589841,0.23407347663608422,0.9239084554853526,-0.2562784293239528,0.3490658503988659,18.95,-9.11128792258515,20.14611155220211,-16.840735999652182
3.5,1.2417647016184257,-0.08775279183117683,0.05072323962591799,4.223977539040008,-0.005828475853599111,0.09385295730867393,7.210774668238982,0.27531723193647534,1.2371804098410322,-0.28697418364367383,0.3490658503988659,18.95,-11.702039161260814,13.826841697562438,-25.805025033672017
3.75,1.2452412212257378,-0.09520606332377393,0.05321211407021019,4.535108218779029,0.0014205482779895671,0.1065350704266693,7.518099732863832,0.3204215308759821,1.5521167046942255,-0.317580434320003,0.3490658503988659,18.95,-10.09069919595074,12.663902629102763,-28.622225409618288
4.0,1.2484112577162707,-0.10268265449788005,0.05561019596214438,4.847182948926184,0.010853886569550344,0.11983811204155244,7.825666957353223,0.36950833244278236,1.8686989404991452,-0.3478005593036816,0.3490658503988659,18.95,-8.35904277569377,11.968560798668985,-13.9311898664341
4.25,1.2512708406117947,-0.11015918349288896,0.05792077486985359,5.160115035217595,0.022678879728651555,0.13373985998081675,8.13332547635139,0.4227034698900306,2.1869045940838,-0.37734571043272674,0.3490658503988659,18.95,-7.900562902802962,6.851663790836536,-18.640866152352753
4.5,1.25380768787548,-0.11760116985951984,0.06015464395639094,5.4738088278030155,0.037101971404613264,0.14822115985245385,8.440914847729305,0.48013906524345906,2.5067028078767253,-0.40593512243423246,0.3490658503988659,18.95,-10.011197707998443,18.20015561838215,-15.65519094109114
4.75,1.256019115773014,-0.1250028567029752,0.062302288329597666,5.788164967373071,0.05431781841558433,0.16325821353738018,8.74827382151527,0.5419196761119686,2.8280561132308732,-0.43328403928079956,0.3490658503988659,18.95,-10.700767553124674,21.699910793888755,-6.6103632970757875
5.0,1.257899505980084,-0.13234836006746978,0.06437155311812273,6.103073184491581,0.07452097896645045,0.17883269835112547,9.055229196394645,0.6081640070152263,3.150917172588518,-0.45912204908232446,0.3490658503988659,18.95,-5.012587692757766,11.349543894532495,-24.552365516762674
5.25,1.2594437444276356,-0.13961091322184105,0.06637150175807839,6.418417145046253,0.09790513051108113,0.19492702568362005,9.361602565799739,0.6789899600016901,3.4752317242927666,-0.48317969897952684,0.3490658503988659,18.95,-7.432176010758406,18.29055666604707,-8.31358046288887
5.5,1.260644334063353,-0.14674788893535679,0.06827391191587805,6.734070195738871,0.1246594000515685,0.21151382773741464,9.66721286114534,0.7544800922904585,3.8009275303324035,-0.505161292187321,0.3490658503988659,18.95,-11.214664268043364,9.317699519620412,-23.690111332097107
5.75,1.2614977958222895,-0.15381297427483306,0.07010479260058,7.049905352531325,0.15494728347531062,0.2285803592658861,9.971872532297157,0.8347323968545955,4.127938172765493,-0.524837829903974,0.3490658503988659,18.95,-8.045409434287428,6.5385126140085195,-12.025222226764201
6.0,1.262012885701435,-0.16073479093630935,0.07186170733207635,7.36578743762474,0.1889568845539583,0.24610663588162582,10.275392366002421,0.9198461790167475,4.45618250924706,-0.5419324099088301,0.3490658503988659,18.95,-6.864894084914203,7.0274901665191605,-15.513511794443696
6.25,1.2622080143502599,-0.16752261307593216,0.07354008412938327,7.681575429421072,0.22684944476985966,0.26407178829458944,10.577581006453919,1.0098894806535998,4.785569852388224,-0.5561905911138807,0.3490658503988659,18.95,-10.832250051943685,10.582720387477087,0.48285375128179797
6.5,1.262045203146362,-0.1741302673606058,0.07513645305440689,7.997111603904754,0.2687895076871027,0.2824550209259013,10.87823385557996,1.1049321814604103,5.1159893522295485,-0.5673531660862046,0.3490658503988659,18.95,-7.122516334041985,5.633758243435023,-6.97257464895381
6.75,1.2615814051606071,-0.18057131501077195,0.0766600468509911,8.31225560328506,0.3149258855129159,0.3012394578499214,11.177164014961864,1.2050381215278414,5.447347191608256,-0.5751863505020086,0.3490658503988659,18.95,-3.139178815895067,13.018537119989714,-16.58151135095793
7.0,1.2607830104596185,-0.1868146033953659,0.0780939802412891,8.626836650272624,0.3654023485807095,0.3204005346933291,11.474164691641425,1.310242559851857,5.779508608903822,-0.5794378626904385,0.3490658503988659,18.95,-5.972926395403151,10.371749067640083,-11.308035678429322
7.25,1.2596788741111427,-0.1928740089854841,0.07945371296491335,8.940698892117585,0.4203486811004832,0.3399225792259659,11.769040336712685,1.4205909881369863,6.112357447522485,-0.5798936259360195,0.3490658503988659,18.95,-5.6879214248615355,7.262426807629319,-10.13913978226904
7.5,1.258268213073458,-0.19874084631054095,0.0807386737732069,9.253672424529714,0.47988823205696496,0.3597857099161468,12.061589297721875,1.536109247395606,6.445755551337552,-0.5763327832816757,0.3490658503988659,18.95,-7.872848953200177,-3.5589087560903336,-14.315153388442921
