time,u,v,r,x,y,ψ,x1,y1,x2,y2,δ,n_p,X_F,Y_F,N_F
0.0,1.17,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,0.6108652381980153,18.95,-2.922028515942773,1.1761727292577047,5.97538948631689
0.25,1.1738927174006006,-0.006271789676790791,0.007755354270108575,0.2925,0.0,0.0,3.2925,0.0,-2.7075,3.6739403974420594e-16,0.6108652381980153,18.95,-1.6558570580240166,-1.2877421660894428,9.04076272844022
0.5,1.1777969571776736,-0.013240068530276953,0.015053007655985431,0.585972033645129,-0.0015555463738707977,0.001961484795934754,3.585966262513073,0.00432890424060372,-2.414022195222815,-0.007439996988345135,0.6108652381980153,18.95,-1.6341726850162266,-1.1784003060241799,19.611426198537423
0.75,1.1816621394860782,-0.02094010389214611,0.021784930542509764,0.8804311134054059,-0.004317754366639488,0.005694524619198399,3.880382472121399,0.012765727161194734,-2.1195202453105866,-0.021401235894472962,0.6108652381980153,18.95,-3.868157089369752,-11.698067567570073,-0.5583672698677798
1.0,1.1854112623816535,-0.029197610465256242,0.028179712364970237,1.1758737070218026,-0.007866744500093179,0.011133677834786502,4.175687770769325,0.025533598949970756,-1.8239403567257197,-0.04126708795015712,0.6108652381980153,18.95,-1.2248468603897256,-7.942596304977305,34.53011294121899
1.25,1.1889534923439742,-0.03803428576409303,0.03418497393568341,1.4722791322778774,-0.011876944599016361,0.01815077744713567,4.471784969762049,0.042572397898274585,-1.527226705206294,-0.06632628709630682,0.6108652381980153,18.95,3.6436236873635495,5.1491718944857015,41.123995631545704
1.5,1.1922908214108132,-0.047302461280213585,0.040004412362389066,1.7696439455669386,-0.015965945935824802,0.026710971032015658,4.768573795236212,0.06415743868211578,-1.229285904102334,-0.09608933055376477,0.6108652381980153,18.95,2.071004492968938,-1.1698536577216494,36.72864440516124
1.75,1.195338169774154,-0.05700724513993318,0.045526179147627834,2.06792697907257,-0.01981244723175547,0.03669996567891442,5.0659068746043765,0.09026273610721507,-0.9300529164592362,-0.12988763057072586,0.6108652381980153,18.95,6.128215540912854,-8.582948208483783,10.634700758504893
2.0,1.1979994290043967,-0.0671525533562541,0.050811418845137,2.367065546082773,-0.023102445345194744,0.04806469590825111,5.363600890678953,0.12103612890179614,-0.6294697985134067,-0.1672410195921854,0.6108652381980153,18.95,5.315119686232611,2.746526541994,56.44839198157258
2.25,1.2002886633802943,-0.07759858853070595,0.05586694431183634,2.6670198956710798,-0.025477747514623717,0.060748379654564685,5.661486049365611,0.1566553202640601,-0.32744625802345184,-0.2076108152933078,0.6108652381980153,18.95,6.6887879973142566,2.841449503699117,51.83572443715184
2.5,1.202103291197317,-0.08819138721275044,0.06070414620984414,2.967698646874705,-0.026601511149455453,0.07471708155607583,5.959328578472315,0.19734123235752737,-0.023931284722905698,-0.25054425465643854,0.6108652381980153,18.95,7.800333411433032,-17.797519682369,62.39308634974946
2.75,1.203487415147696,-0.0991366527380999,0.0654255384717371,3.2690400738493084,-0.026184896625515295,0.0899119392763051,6.25692200561272,0.24318763696827703,0.281158142085896,-0.29555743021930764,0.6108652381980153,18.95,3.0028028277197416,24.21077854424671,63.417648053290534
3.0,1.204324479660771,-0.11033016141946247,0.06999317795061344,3.570917694959544,-0.023909864099136095,0.1062900081859111,6.553987294566588,0.2943600903426816,0.5878480953524994,-0.342179818540954,0.6108652381980153,18.95,19.12983355546052,-9.531913090639492,-1.1649707637579487
3.25,1.2046170922416577,-0.12152174529101122,0.07441923976422528,3.8732160853982376,-0.019390291074741803,0.12380527091592816,6.850253820209181,0.35107742075954407,0.8961783505872944,-0.38985800290902706,0.6108652381980153,18.95,7.774964703021931,-15.473880400328328,78.48836266240654
