time,u,v,r,x,y,ψ,x1,y1,x2,y2,δ,n_p,X_F,Y_F,N_F
0.0,1.17,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,0.3490658503988659,18.95,2.0194990655071776,-1.3280310810406548,0.8499241654388309
0.25,1.17606643734041,-0.0042901568083288716,0.005304974758007744,0.2925,0.0,0.0,3.2925,0.0,-2.7075,3.6739403974420594e-16,0.3490658503988659,18.95,-0.20568987514342169,1.0516339986436094,8.096071693253407
0.5,1.1821072132166037,-0.009096581623387482,0.010214355376505153,0.5865165365786479,-0.0010865413747409148,0.0013294648312908938,3.5865138853639325,0.002901851944232789,-2.4134808122066365,-0.0050749346937139115,0.3490658503988659,18.95,-0.3329375595151677,-8.381977687977098,17.144119144427307
0.75,1.1880978694318183,-0.014200462126461833,0.014786357941362108,0.8820474279808659,-0.002937081486346873,0.0038879711681904998,3.8820247535298136,0.008726802632339409,-2.117929897568082,-0.01460096560503288,0.3490658503988659,18.95,0.7631371720940343,-5.849460059036837,9.882869062492983
1.0,1.194005577454755,-0.019820510874200364,0.019033743494068313,1.1790834452352312,-0.005359066148489634,0.007576987722570733,4.178997329532944,0.017371679519600707,-1.8208304390624812,-0.028089811816580233,0.3490658503988659,18.95,-0.6850445850626206,-12.22911779006714,-2.5554959117172
1.25,1.1997889499034182,-0.025643268271084513,0.02297061594443255,1.47760729302086,-0.008027056502702053,0.012314365307490945,4.477379830505929,0.028915105729550306,-1.5221652444642086,-0.044969218734954644,0.3490658503988659,18.95,-0.18152992088012396,-9.048831608633261,4.77645918850671
1.5,1.2054636787611943,-0.031810924346055064,0.026685362409067048,1.777614397351902,-0.010739850158798126,0.01804653466002144,4.7771258944902435,0.043396815194757965,-1.22189709978644,-0.06487651551235357,0.3490658503988659,18.95,-4.812153201304096,-13.881178819136476,5.738104323174924
1.75,1.2109695499456534,-0.038217221611011334,0.030225088194373737,2.0790719235343222,-0.013237632493072554,0.024721517803779413,5.078155240058869,0.0609193668287674,-0.9200113929902249,-0.08739463181491278,0.3490658503988659,18.95,-2.776115237063962,-9.780153602133982,16.193539212077212
2.0,1.216304024445695,-0.04487216407354799,0.03357457532891823,2.3819576028904685,-0.015300588571478441,0.03227613681087612,5.380395115029732,0.08151101092006957,-0.6164799092487938,-0.11211218806302578,0.3490658503988659,18.95,-1.683515337019268,-3.914192601707433,-4.91165913341602
2.25,1.2214337051352067,-0.051701255233211355,0.03676677679355389,2.6862336625737804,-0.016687032294106667,0.04066904771189385,5.683753047344958,0.10528648090110432,-0.3112857221973971,-0.13866054548931742,0.3490658503988659,18.95,2.0576880124803503,-4.211410134507454,28.364132135398556
2.5,1.2263522171950942,-0.05871060771526341,0.03980085908928764,2.9918644913559485,-0.017181926271876383,0.049854698303879764,5.98813702708621,0.13232021963842566,-0.004408044374313397,-0.16668407218217868,0.3490658503988659,18.95,2.6059979824859734,2.457788576053326,24.397022112098554
