time,u,v,r,x,y,ψ,x1,y1,x2,y2,δ,n_p,X_wind,Y_wind,N_wind,U_W,Ψ_W,X_F,Y_F,N_F
0.0,1.17,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,0.6108652381980153,18.95,-0.19097405057800051,-2.4789612244320027e-19,2.6029092856536024e-18,0.0,3.141592653589793,0.0,0.0,0.0
0.25,1.1736454926999291,-0.006271789676790791,0.007755354270108575,0.2925,0.0,0.0,3.2925,0.0,-2.7075,3.6739403974420594e-16,0.6108652381980153,18.95,-0.1926574065200502,0.0018348224120885294,0.0030499687890486555,0.0,3.141592653589793,0.0,0.0,0.0
0.5,1.177307082340403,-0.013264556308480953,0.014975447407296002,0.5859113731749823,-0.0015679474191976977,0.0019388385675271438,3.585905734534262,0.004248564639245245,-2.4140829881842976,-0.007384459477639746,0.6108652381980153,18.95,-0.19440955131638735,0.003943571994451989,0.006521705364856644,0.0,3.141592653589793,0.0,0.0,0.0
0.75,1.1809179605899782,-0.02091542812947,0.02174301528799246,0.8802440200134217,-0.004313428526735388,0.005682700419351145,3.880195580517693,0.012734580975505044,-2.1197075404908494,-0.02136143802897547,0.6108652381980153,18.95,-0.1962039991553586,0.006324518657467684,0.010401668241742367,0.0,3.141592653589793,0.0,0.0,0.0
1.0,1.1844137587756047,-0.02916525978330216,0.028125466915435056,1.1754984571064986,-0.007864509413578231,0.01111845424134926,4.175313028979654,0.025490166082923246,-1.8243161147666571,-0.04121918491007905,0.6108652381980153,18.95,-0.19801487352936925,0.00897565190669285,0.014675891437618374,0.0,3.141592653589793,0.0,0.0,0.0
1.25,1.1877327344506574,-0.0379573878945619,0.0341773436293702,1.4716646613129951,-0.011863228972983569,0.018149820970208022,4.471170550875333,0.042583244566154546,-1.5278412282493425,-0.06630970251212129,0.6108652381980153,18.95,-0.19981688154766564,0.011893967915650483,0.01932898432638188,0.0,3.141592653589793,0.0,0.0,0.0
1.5,1.190815913306773,-0.04723653961779225,0.0399422094141264,1.7687211594901904,-0.01596202477667563,0.02669415687755057,4.767652355942506,0.06411093536021897,-1.2302100369621247,-0.09603498491356965,0.6108652381980153,18.95,-0.20158530219527154,0.01507483323059228,0.024343268765223247,0.0,3.141592653589793,0.0,0.0,0.0
1.75,1.1936072536337574,-0.056947875729020256,0.04545413263552456,2.066634272923637,-0.019820939536313954,0.03667970923108217,5.06461639757258,0.09019351535672152,-0.9313478517253055,-0.12983539442934916,0.6108652381980153,18.95,-0.20329600764646885,0.01851140906170983,0.029698034505504053,0.0,3.141592653589793,0.0,0.0,0.0
2.0,1.1960538683500201,-0.06703617173805908,0.05073888372095539,2.3653574645695508,-0.02310549471193405,0.04804324238996331,5.36189590075567,0.12096879327607551,-0.6311809716165677,-0.16717978269994377,0.6108652381980153,18.95,-0.20492552850913764,0.02219413391252846,0.035368913043066795,0.0,3.141592653589793,0.0,0.0,0.0
2.25,1.1981063188929062,-0.07744515415727353,0.05581494630416392,2.664830762650595,-0.02548514935777021,0.06072796332020216,5.659300634210551,0.15658678236072174,-0.32963910890936043,-0.20755708107626206,0.6108652381980153,18.95,-0.206451168324319,0.026110273545802323,0.041327384432446365,0.0,3.141592653589793,0.0,0.0,0.0
2.5,1.1997189808199966,-0.08811701671606473,0.06069441824127364,2.964980251289767,-0.02663228676921262,0.07468169989624314,5.956618104480769,0.19720460776503254,-0.026657601901234784,-0.2504691813034576,0.6108652381980153,18.95,-0.20785116830099004,0.030243556286021014,0.04754044171329019,0.0,3.141592653589793,0.0,0.0,0.0
2.75,1.2008504701845306,-0.0989921436477805,0.06538386109665109,3.2657176309222815,-0.02622168941400477,0.08985530445656155,6.253614813756592,0.24298162559305658,0.2778204480879709,-0.2954250044210664,0.6108652381980153,18.95,-0.20910491936353,0.03457391806753904,0.053970443132054284,0.0,3.141592653589793,0.0,0.0,0.0
3.0,1.201464111382384,-0.11000906422684933,0.0698851402781668,3.5669398600972193,-0.023930474391210505,0.10620126973072433,6.550037690743184,0.29407476580985814,0.5838420294512545,-0.341935714592279,0.6108652381980153,18.95,-0.21019321479603698,0.039077384755305776,0.060575182585295505,0.0,3.141592653589793,0.0,0.0,0.0
3.25,1.2015284207811896,-0.12110465450024044,0.07419628185588838,3.868528897027013,-0.019438467517326197,0.12367255480026602,6.845615772655377,0.35063414017114675,0.8914420213986491,-0.3895110752057992,0.6108652381980153,18.95,-0.21109853303646486,0.04372611833105017,0.06730820305336133,0.0,3.141592653589793,0.0,0.0,0.0
3.5,1.2010175759994888,-0.1322145890663597,0.07831235597574451,4.170351564318369,-0.012428994317315003,0.14222162526423812,7.140062185204463,0.41279897771219726,1.2006409434322753,-0.43765696634682744,0.6108652381980153,18.95,-0.21180533665938006,0.04848864802599567,0.0741193661299263,0.0,3.141592653589793,0.0,0.0,0.0
3.75,1.1999118383492646,-0.14327402893784102,0.08222638124417536,4.472259563726532,-0.0025900610816813018,0.16179971425817424,7.433076436173547,0.4806939628970564,1.5114426912795182,-0.48587408506041857,0.6108652381980153,18.95,-0.21230037058725898,0.0533302973861141,0.08095567380790551,0.0,3.141592653589793,0.0,0.0,0.0
4.0,1.1981978958704518,-0.1542185128799863,0.08593023069358324,4.774089669199045,0.010384110534530016,0.18235630956921808,7.7243470077094525,0.5544260542902317,1.8238323306886364,-0.5336578332211717,0.6108652381980153,18.95,-0.21257294047150366,0.05821380429815502,0.08776231816480964,0.0,3.141592653589793,0.0,0.0,0.0
4.25,1.1958690967019736,-0.16498500162636495,0.0894155094026494,5.075664125431534,0.02679124494411426,0.2038388672426139,8.013554204325983,0.6340818544002201,2.137774046537085,-0.5804993645119914,0.6108652381980153,18.95,-0.21261515138833578,0.06310011468562486,0.09448391310387323,0.0,3.141592653589793,0.0,0.0,0.0
