time,u,v,r,x,y,ψ,x1,y1,x2,y2,δ,n_p,X_wind,Y_wind,N_wind,U_W,Ψ_W,X_F,Y_F,N_F
0.0,1.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,0.3490658503988659,21.21824,1.2868467827798704,9.082406327021174e-16,-1.2582917098893921e-15,5.0,3.141592653589793,0.0,0.0,0.0
0.25,1.4065416041401126,-0.005517059102846035,0.006822095458658925,0.35,0.0,0.0,3.35,0.0,-2.65,3.6739403974420594e-16,0.3490658503988659,21.21824,1.2822189694314157,0.0101162385192598,-0.01559610945377602,5.0,3.141592653589793,0.0,0.0,0.0
0.5,1.4130523818111578,-0.011752398911823959,0.013028295223320305,0.7016354010350281,-0.0013792647757115088,0.0017055238646647313,3.701631037818606,0.0037373043377592003,-2.29836023574855,-0.006495833889182135,0.3490658503988659,21.21824,1.2775424458924145,0.005902309319743939,-0.00909956152220364,5.0,3.141592653589793,0.0,0.0,0.0
0.75,1.4194863865550118,-0.018613902736062504,0.01871529060456356,1.0549029936968113,-0.003714861882771572,0.004962597670494808,4.054866052709166,0.011172870020909612,-1.945060065315543,-0.018602593786452314,0.3490658503988659,21.21824,1.2729659184184043,-0.011325511325799472,0.017460412550038436,5.0,3.141592653589793,0.0,0.0,0.0
1.0,1.425799473611957,-0.026020007442588856,0.023963132978166084,1.4097933137992764,-0.006607202535128266,0.009641420321635698,4.40965387940067,0.022316610313175556,-1.5900672518021177,-0.035531015383431154,0.3490658503988659,21.21824,1.2690176618051168,-0.04046432436893651,0.0623791522991765,5.0,3.141592653589793,0.0,0.0,0.0
1.25,1.431949671686038,-0.033898035101524955,0.02883818846053218,1.766289331563386,-0.00967527229427116,0.01563220356617722,4.7659227903451535,0.03721942843972322,-1.2333441272183814,-0.05656997302826554,0.3490658503988659,21.21824,1.266476337687485,-0.0805971835036938,0.12421992357414555,5.0,3.141592653589793,0.0,0.0,0.0
1.5,1.4378973518529445,-0.04218276917801761,0.03339545202751923,2.1243654802877665,-0.01255284137407406,0.022841750681310266,5.1235828959531995,0.055966452034141134,-0.8748519353776669,-0.08107213478228842,0.3490658503988659,21.21824,1.2662601201893542,-0.1309758711593389,0.2017674138164824,5.0,3.141592653589793,0.0,0.0,0.0
1.75,1.4436052852191266,-0.05081522999260549,0.03768038787429751,2.4839869063839863,-0.014885473492173888,0.031190613688190073,5.482527743112487,0.078671196347779,-0.5145539303445146,-0.10844214333212648,0.3490658503988659,21.21824,1.26933038576713,-0.19101070112638754,0.29398923877545385,5.0,3.141592653589793,0.0,0.0,0.0
2.0,1.4490386469327425,-0.05974162011507725,0.04173041469335498,2.8451088650124783,-0.016328193426517357,0.04061071065676445,5.842635360258591,0.10547045310764003,-0.15241763023363486,-0.1381268399606748,0.3490658503988659,21.21824,1.2766065956866988,-0.2602654058583923,0.4000038446736926,5.0,3.141592653589793,0.0,0.0,0.0
2.25,1.454165002278672,-0.0689124198648891,0.04557612168138613,3.207676213786499,-0.016543705359165474,0.051043314330103194,6.203768932332739,0.13651975165850552,0.21158349524025866,-0.1696071623768362,0.3490658503988659,21.21824,1.2888894163257212,-0.3384558845659025,0.5190535667448842,5.0,3.141592653589793,0.0,0.0,0.0
2.5,1.4589542961304103,-0.07828161888197807,0.049242278338894815,3.5716229761288223,-0.015201078446808184,0.06243734475044973,6.565777242564527,0.17198927596512437,0.5774687096931173,-0.20239143285873998,0.3490658503988659,21.21824,1.3067895594168482,-0.4254519994188487,0.6504818851273717,5.0,3.141592653589793,0.0,0.0,0.0
2.75,1.4633788572244213,-0.0878060732838615,0.05274868510495437,3.936871958985158,-0.011974834396433633,0.07474791433517343,6.92849498438359,0.21206014926890862,0.9452489335867256,-0.23600981806177496,0.3490658503988659,21.21824,1.3306604158201305,-0.5212818341382291,0.7937141292757175,5.0,3.141592653589793,0.0,0.0,0.0
3.0,1.4674134219341746,-0.09744498004695024,0.05611090033640283,4.303334418680799,-0.006544385415712117,0.08793508561141203,7.29174302193016,0.25692102033085457,1.3149258154314376,-0.2700097911622785,0.3490658503988659,21.21824,1.3605331528030382,-0.626137945611671,0.9482410411408875,5.0,3.141592653589793,0.0,0.0,0.0
3.25,1.4710351774549322,-0.10715946138815749,0.05934087062188098,4.670909775000608,0.0014062192419609446,0.10196281069551273,7.655328658851991,0.3067649029423962,1.6864908911492242,-0.3039524644584743,0.3490658503988659,21.21824,1.3960535024790015,-0.7403851898422182,1.113604728542976,5.0,3.141592653589793,0.0,0.0,0.0
