time,u,v,r,x,y,ψ,x1,y1,x2,y2,δ,n_p,X_wind,Y_wind,N_wind,U_W,Ψ_W,X_F,Y_F,N_F
0.0,1.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,0.6108652381980153,21.21824,1.2868467827798704,9.082406327021174e-16,-1.2582917098893921e-15,5.0,3.141592653589793,0.0,0.0,0.0
0.25,1.4037462421249804,-0.008065400840430526,0.009973236360179789,0.35,0.0,0.0,3.35,0.0,-2.65,3.6739403974420594e-16,0.6108652381980153,21.21824,1.2842651574988129,0.014800548887526892,-0.02281774994759383,5.0,3.141592653589793,0.0,0.0,0.0
0.5,1.4075190072891723,-0.017249340894285224,0.01913530326279087,0.7009365605312451,-0.0020163502101076315,0.002493309090044947,3.700927235650748,0.005463569310089169,-2.299054114588258,-0.009496269730304135,0.6108652381980153,21.21824,1.281499413367142,0.008767459832157307,-0.013516725190564367,5.0,3.141592653589793,0.0,0.0,0.0
0.75,1.4112094059975215,-0.027430694468039654,0.027632761283893303,1.0528259705814653,-0.005451327954869538,0.007277134905742664,4.052746535893362,0.016379884076371143,-1.947094594730431,-0.027282539986110195,0.6108652381980153,21.21824,1.2788684508978356,-0.016397736585824708,0.0252800487351341,5.0,3.141592653589793,0.0,0.0,0.0
1.0,1.414712546782048,-0.03849933438501342,0.035581698066158914,1.4056688842748524,-0.009741452345923397,0.01418532522671599,4.405367054158496,0.03281309613853048,-1.594029285608792,-0.0522960008303773,0.6108652381980153,21.21824,1.2775075231496638,-0.05932284033969131,0.09144357211432064,5.0,3.141592653589793,0.0,0.0,0.0
1.25,1.4179280304287643,-0.05035282138890902,0.04307333111214277,1.7594479642152896,-0.014348446448661841,0.02308074974325572,4.7586489181755525,0.05488765514471383,-1.2397529897449733,-0.08358454804203708,0.6108652381980153,21.21824,1.279086421380538,-0.11893006345467205,0.18323861393803925,5.0,3.141592653589793,0.0,0.0,0.0
1.5,1.4207603113445368,-0.06289356483699488,0.05017815385585095,2.1141260754291347,-0.01875231484677398,0.03384908252129141,5.112407598937426,0.08277554235901517,-0.8841554480791567,-0.1202801720525633,0.6108652381980153,21.21824,1.2855437389822928,-0.19442657114088074,0.2992415386250628,5.0,3.141592653589793,0.0,0.0,0.0
1.75,1.423119104184703,-0.07602638668168088,0.05694908101278789,2.46964481207148,-0.02244613679548163,0.046393620985254146,5.466416839013787,0.11668480345899845,-0.527127214870827,-0.16157707704996094,0.6108652381980153,21.21824,1.2988300313457972,-0.28531277070469485,0.43827158235276176,5.0,3.141592653589793,0.0,0.0,0.0
2.0,1.4249199249031599,-0.08965648551490395,0.06342392785063196,2.8259232408290704,-0.024932290950300737,0.06063089123845112,5.82041077238201,0.1568489604866437,-0.16856429072386936,-0.2067135423872451,0.6108652381980153,21.21824,1.320653470521552,-0.39140370744979996,0.5993322230917876,5.0,3.141592653589793,0.0,0.0,0.0
2.25,1.426084798662086,-0.10368783737626322,0.06962747473092025,3.1828568088890874,-0.025719916021209346,0.07648687320110911,6.174085723562873,0.2035170356674039,0.1916278942153018,-0.2549568677098226,0.6108652381980153,21.21824,1.3522232333980293,-0.512860472422029,0.7815602712529823,5.0,3.141592653589793,0.0,0.0,0.0
2.5,1.4265431266946984,-0.11802209187591534,0.07557330746110744,3.5403164062475954,-0.024323476451634803,0.09389374188383917,6.527102066554226,0.2569440463565984,0.553530745940964,-0.30559099925986793,0.6108652381980153,21.21824,1.3939879666025092,-0.6502291529407044,0.9841810811092253,5.0,3.141592653589793,0.0,0.0,0.0
