time,u,v,r,x,y,ψ,x1,y1,x2,y2,δ,n_p,X_wind,Y_wind,N_wind,U_W,Ψ_W,X_F,Y_F,N_F
0.0,1.17,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,0.3490658503988659,18.95,0.3325247832447151,2.346919023808736e-16,-3.251460730901686e-16,3.0,3.141592653589793,0.0,0.0,0.0
0.25,1.175855507358351,-0.0042901568083288716,0.005304974758007744,0.2925,0.0,0.0,3.2925,0.0,-2.7075,3.6739403974420594e-16,0.3490658503988659,18.95,0.33042714463851136,0.0039933231191253945,-0.006156431205348862,3.0,3.141592653589793,0.0,0.0,0.0
0.5,1.1816866844283282,-0.009041438851825685,0.010202295167162867,0.5864638768395878,-0.0010725392020822179,0.001326243689501936,3.5864612384564882,0.0029061907000438765,-2.4135334847773127,-0.005051269104208351,0.3490658503988659,18.95,0.3283277495546662,0.004697376509445004,-0.007241826335594876,3.0,3.141592653589793,0.0,0.0,0.0
0.75,1.1874653687033898,-0.014205307722589608,0.014745786149139819,0.8818882859217483,-0.0029410959149504153,0.0038768174812926527,3.8818657413793103,0.00868932739522087,-2.1180891695358133,-0.014571519225121989,0.3490658503988659,18.95,0.3262095022235656,0.002381426081390902,-0.0036714244947672605,3.0,3.141592653589793,0.0,0.0,0.0
1.0,1.1931644631051839,-0.019737427782754915,0.01898125627850256,1.1787661650041512,-0.00534150241590183,0.007563264018577607,4.178680360969251,0.017348073319895248,-1.8211480309609485,-0.028031078151698016,0.3490658503988659,18.95,0.32414173690105996,-0.002721668589923926,0.004195968271425336,3.0,3.141592653589793,0.0,0.0,0.0
1.25,1.1987580824106026,-0.025597111619762518,0.022947749404387374,1.4770860687418865,-0.008019685278104805,0.012308578088203247,4.476858819969115,0.028905116612041374,-1.5226866824853416,-0.044944487168250086,0.3490658503988659,18.95,0.3222606328037908,-0.010411072532816078,0.016049510754379697,3.0,3.141592653589793,0.0,0.0,0.0
1.5,1.2042216272618116,-0.0317468350187442,0.02667855255012668,1.7768316520089074,-0.010729819714760008,0.01804551543930009,4.776343204322785,0.04340378847449404,-1.2226799003049709,-0.0648634279040134,0.3490658503988659,18.95,0.32074708281041925,-0.020515472050034567,0.031619252828453445,3.0,3.141592653589793,0.0,0.0,0.0
1.75,1.2095318157176382,-0.03815180899515094,0.030202017388481037,2.0779812564460887,-0.013232831101835773,0.02471515357683176,5.077065044861157,0.06090508137162351,-0.9211025319689794,-0.08737074357529463,0.3490658503988659,18.95,0.31980773041402394,-0.03289190084320253,0.05067019482010457,3.0,3.141592653589793,0.0,0.0,0.0
2.0,1.2146666922802472,-0.04477960119133612,0.033542237946755336,2.380507569410005,-0.015295190099213006,0.032265657923952015,5.378946095862446,0.08148498909938162,-0.6179309570424363,-0.11207536929780712,0.3490658503988659,18.95,0.31965730864059816,-0.047425540305166075,0.07299727600310986,3.0,3.141592653589793,0.0,0.0,0.0
2.25,1.219605627298127,-0.05159980182360015,0.03671961655882682,2.68437733480662,-0.016687958538032288,0.04065121741064085,5.681898893925771,0.10523210796414938,-0.3131442243125302,-0.13860802504021416,0.3490658503988659,18.95,0.32050207045441936,-0.06403026142156634,0.09842113139745241,3.0,3.141592653589793,0.0,0.0,0.0
