time,u,v,r,x,y,ψ,x1,y1,x2,y2,δ,n_p,X_wind,Y_wind,N_wind,U_W,Ψ_W,X_F,Y_F,N_F
0.0,1.17,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,0.17453292519943295,18.95,-0.19097405057800051,-2.4789612244320027e-19,2.6029092856536024e-18,0.0,3.141592653589793,0.0,0.0,0.0
0.25,1.176709403382321,-0.002282744757929893,0.00282271811050881,0.2925,0.0,0.0,3.2925,0.0,-2.7075,3.6739403974420594e-16,0.17453292519943295,18.95,-0.19334994852679885,0.0006645185311672527,0.0011079054086370642,0.0,3.141592653589793,0.0,0.0,0.0
0.5,1.1833717531999728,-0.004803499340402752,0.005419031856009901,0.5866773508455803,-0.0005706861894824733,0.0007056795276272025,3.5866766038702176,0.0015463522176907241,-2.4133219021790575,-0.0026877245966547324,0.17453292519943295,18.95,-0.19574371395627502,0.0014128902491410441,0.0023512409458663836,0.0,3.141592653589793,0.0,0.0,0.0
0.75,1.1899795397333475,-0.007534578783839108,0.00781634197142026,0.8825210629158275,-0.0015627904379511709,0.002060437491629678,3.8825146948140947,0.004618517663245391,-2.11747256898244,-0.007744098539147619,0.17453292519943295,18.95,-0.1981506827053379,0.0022398118049769653,0.0037199667332069577,0.0,3.141592653589793,0.0,0.0,0.0
1.0,1.1965255374577868,-0.010451161585320912,0.01003871461751418,1.1800191974860066,-0.002833461954729606,0.004014522984484743,4.179995022926285,0.009210074648932028,-1.8199566279542714,-0.01487699855839102,0.17453292519943295,18.95,-0.20056640141159943,0.003140460090287709,0.005204927644408676,0.0,3.141592653589793,0.0,0.0,0.0
1.25,1.2030028605014618,-0.013530992360742303,0.012107296861084717,1.4791586604728733,-0.004245364704408278,0.006524201638863288,4.47909481288881,0.015327101360480383,-1.5207774919430643,-0.023817830769296118,0.17453292519943295,18.95,-0.2029866326553342,0.0041104131728547785,0.006797732287899425,0.0,3.141592653589793,0.0,0.0,0.0
1.5,1.2094049898571517,-0.0167541138428082,0.014040672517556141,1.7799250444367838,-0.005665896412568766,0.009551025854134467,4.779788212334664,0.022986745519528326,-1.219938123461097,-0.03431853834466552,0.17453292519943295,18.95,-0.20540735301786217,0.005145586990002299,0.008490652647600284,0.0,3.141592653589793,0.0,0.0,0.0
1.75,1.2157257812655762,-0.02010262466608792,0.015855169078060838,2.082302505584218,-0.006966513154447088,0.013061193983523503,5.082046617039607,0.03221595471981512,-0.9174416058711712,-0.04614898102870879,0.17453292519943295,18.95,-0.20782474642154306,0.006242184154768022,0.010276539898379329,0.0,3.141592653589793,0.0,0.0,0.0
2.0,1.2219594602859072,-0.02356046017732189,0.01756512403571143,2.3862736659126416,-0.008022145954325783,0.017024986253038714,5.385838901178805,0.043050345493079706,-0.6132915693535219,-0.05909463740173024,0.17453292519943295,18.95,-0.21023519450302489,0.0073966520804399066,0.012148752961704383,0.0,3.141592653589793,0.0,0.0,0.0
2.25,1.228100609295952,-0.027113194035448564,0.019183117144933644,2.6918195331942343,-0.008710697886845732,0.02141626726196657,5.691131574734402,0.05553319265655448,-0.3074925083459332,-0.07295458843024585,0.17453292519943295,18.95,-0.21263526531153398,0.008605648288896517,0.01410109717677053,0.0,3.141592653589793,0.0,0.0,0.0
