time,u,v,r,x,y,ψ,x1,y1,x2,y2,δ,n_p,X_wind,Y_wind,N_wind,U_W,Ψ_W,X_F,Y_F,N_F
0.0,1.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,0.17453292519943295,21.21824,18.365368899920124,1.2962051498810465e-14,-1.7957842180643667e-14,15.0,3.141592653589793,0.0,0.0,0.0
0.25,1.4088704440065734,-0.0029355658333423233,0.003629961174406845,0.35,0.0,0.0,3.35,0.0,-2.65,3.6739403974420594e-16,0.17453292519943295,21.21824,18.341432182693055,0.02035840811513619,-0.03138650430725092,15.0,3.141592653589793,0.0,0.0,0.0
0.5,1.4176647946250192,-0.006243214480074458,0.006918783988923805,0.7022176110016434,-0.0007338914583355808,0.0009074902936017112,3.7022163756937783,0.00198857904879291,-2.297781153690492,-0.003456361965464365,0.17453292519943295,21.21824,18.317754128800267,-0.05107256062473827,0.0787383952514351,15.0,3.141592653589793,0.0,0.0,0.0
0.75,1.4263708852356574,-0.00987537594543061,0.009917858498034473,1.0566350801341333,-0.0019730652196331177,0.0026371862908326623,4.05662464801288,0.0059384844823803596,-1.9433544877446136,-0.009884614921645853,0.17453292519943295,21.21824,18.29536502891491,-0.2055863162467369,0.3169490141871978,15.0,3.141592653589793,0.0,0.0,0.0
1.0,1.4349770846072452,-0.01379077086049773,0.012671149395448857,1.413233072230847,-0.0035015002748935912,0.005116650915341281,4.413193802141638,0.011848385493959168,-1.5867276576799436,-0.01885138604374605,0.17453292519943295,21.21824,18.27626694631306,-0.4358009118263916,0.6718455107170427,15.0,3.141592653589793,0.0,0.0,0.0
1.25,1.443472459932181,-0.01795360645697116,0.015216285838312077,1.7719902879725957,-0.005113586665480979,0.008284438264203494,4.771887340685357,0.01973944383966393,-1.2279067647401654,-0.029966617170625036,0.17453292519943295,21.21824,18.263098022144728,-0.7354814187085206,1.1337565606967355,15.0,3.141592653589793,0.0,0.0,0.0
1.5,1.451846846884631,-0.02233286785407984,0.01758547302020161,2.132883202951891,-0.006612278833464439,0.012088509723781513,5.132664007520187,0.029652367084875193,-0.8668976016164058,-0.04287692475180435,0.17453292519943295,21.21824,18.258876328114344,-1.0993931471048068,1.6944854819023625,15.0,3.141592653589793,0.0,0.0,0.0
1.75,1.460090858792081,-0.026901692225805216,0.019806260530651622,2.4958858859521067,-0.0078075285392727786,0.016484877978831913,5.495478268380147,0.04164486553495484,-0.5037064964759339,-0.05725992261350037,0.17453292519943295,21.21824,18.26680484968273,-1.523179255604995,2.347092869138036,15.0,3.141592653589793,0.0,0.0,0.0
2.0,1.4681958573815452,-0.031636815902766895,0.021902193944534708,2.8609698668496697,-0.008514955417754908,0.02143644311149482,5.860280611604312,0.05578944878100388,-0.13834087790497174,-0.0728193596165127,0.17453292519943295,21.21824,18.29012206850388,-2.003258290524411,3.0857100536330204,15.0,3.141592653589793,0.0,0.0,0.0
2.25,1.4761539006298612,-0.0365180861373865,0.02389336999911651,3.228104033270178,-0.008554720585337173,0.0269119915976285,6.227017715899185,0.07217150898429343,0.22919035064117077,-0.08928095015496765,0.17453292519943295,21.21824,18.33198543677564,-2.5367384572831164,3.905378686143908,15.0,3.141592653589793,0.0,0.0,0.0
2.5,1.4839576782506056,-0.04152803045071881,0.025796911334534982,3.597254541409348,-0.007750574711877274,0.032885334097407626,6.595632519796496,0.09088764669849168,0.5988765630222002,-0.10638879612224637,0.17453292519943295,21.21824,18.395377627954183,-3.121346234111333,4.801912529018279,15.0,3.141592653589793,0.0,0.0,0.0
2.75,1.4916004417592053,-0.04665147737648142,0.027627373559897132,3.9683847309416374,-0.005929056875071096,0.03933456193104137,6.966064218514227,0.11204420190222084,0.9707052433690473,-0.12390231565236291,0.17453292519943295,21.21824,18.48302768013828,-3.7553674672537967,5.771778176120567,15.0,3.141592653589793,0.0,0.0,0.0
3.0,1.4990759334929527,-0.05187522313400394,0.029397095004786853,4.341455037169026,-0.002918824532442214,0.04624140532101566,7.338248207302721,0.1357559584673423,1.344661867035331,-0.14159360753222625,0.17453292519943295,21.21824,18.597340999742773,-4.437599443159065,6.811991936022488,15.0,3.141592653589793,0.0,0.0,0.0
3.25,1.50637831714762,-0.057187739361509955,0.031116497684376226,4.716422895861913,0.0014499017500736316,0.05359067907221237,7.712115985458,0.1621449948495609,1.7207298062658265,-0.15924519134941362,0.17453292519943295,21.21824,18.740333690306088,-5.167312682058375,7.920030539122365,15.0,3.141592653589793,0.0,0.0,0.0
