time,u,v,r,x,y,ψ,x1,y1,x2,y2,δ,n_p,X_F,Y_F,N_F
0.0,1.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,0.3490658503988659,21.21824,4.427172527628629,0.5545160453285656,-0.9527287890140722
0.25,1.406961536545648,-0.005517059102846035,0.006822095458658925,0.35,0.0,0.0,3.35,0.0,-2.65,3.6739403974420594e-16,0.3490658503988659,21.21824,4.638726993433112,-0.5112437546838469,0.5795156737049113
0.5,1.4138872359726893,-0.011727470480797765,0.013015459704746872,0.7017401586240156,-0.0013734182036549095,0.001701913101915973,3.7017358138628325,0.0037323186372908664,-2.2982554966148014,-0.006479155044600412,0.3490658503988659,21.21824,12.54779060177636,-0.7923190936042828,-3.115785033210656
0.75,1.4207273217101124,-0.01862956206369155,0.018720679487583096,1.0552160639584187,-0.0037170109322951575,0.004963524258132461,4.055179109174714,0.011173500700063612,-1.9447469812578766,-0.018607522564653808,0.3490658503988659,21.21824,2.673009151433677,1.6137254416340834,-1.3902205286841112
1.0,1.4274527309420364,-0.02603858223450231,0.023961021056916578,1.4104188121019687,-0.006608346113981078,0.009639629413921588,4.410279429498603,0.022310094260849827,-1.5894418052946657,-0.03552678648881203,0.3490658503988659,21.21824,6.881875244883935,-0.30254663007100263,4.291554872532951
1.25,1.4340023015550163,-0.033921656357696055,0.02885076972010211,1.7673272178536203,-0.009671666342238743,0.01563402984178044,4.766960590987981,0.03722851254908562,-1.2323061552807402,-0.05657184523356305,0.3490658503988659,21.21824,11.851959730797851,-1.2461917621801792,0.543603479220349
1.5,1.4403505248263535,-0.04224734978850376,0.0334297164586135,2.1259175321480033,-0.01255105765392045,0.02284978305432831,5.125134397344159,0.055992326585128926,-0.8732993330481531,-0.08109444189296948,0.3490658503988659,21.21824,9.747531628679415,-1.975960097121873,0.6773299953582017
1.75,1.4464504692883173,-0.05092355092973407,0.037723540220504545,2.4861521131412303,-0.014883424154339377,0.03120297488074035,5.484691793168634,0.07871031121911756,-0.5123875668861735,-0.10847715952779603,0.3490658503988659,21.21824,8.446617666317737,-0.8547206616293117,9.832159948063374
2.0,1.452275574127853,-0.059906426928947445,0.041797484433970744,2.847985840757493,-0.016324867363371565,0.040634026347686036,5.845509495369476,0.10554366853897494,-0.14953781385448994,-0.13819340326571727,0.3490658503988659,21.21824,16.597096381496698,-3.2278740755073176,10.217596296067432
2.25,1.457789332179476,-0.06914894446751263,0.04568015289315334,3.211363313839131,-0.016537279524794748,0.05108516784870829,6.207449623517173,0.1366515743811262,0.21527700416108844,-0.16972613343071583,0.3490658503988659,21.21824,13.962965134738845,-5.460387408328692,5.865597165555245
2.5,1.4629652060394878,-0.07861275377353318,0.04938041894335202,3.576218592156895,-0.015192033485015086,0.06250214796856932,6.570360721768332,0.17219235136574434,0.582076462545458,-0.20257641833577364,0.3490658503988659,21.21824,18.522164300875577,-0.8665255780993698,7.2134026906733535
2.75,1.4677766770930665,-0.08824928923364932,0.052926533519258495,3.9424732890819296,-0.011960129241691887,0.0748440814460072,6.934074755849857,0.21236254913031283,0.9508718223140026,-0.23628280761369608,0.3490658503988659,21.21824,12.730943958041081,-8.140075082299964,-8.093658228892004
3.0,1.4721942253346112,-0.09800846304478765,0.056338561130811225,4.3100393564228945,-0.006516299504844525,0.08807403402627215,7.298411322723776,0.25736433833544314,1.3216673901220115,-0.27039693734513187,0.3490658503988659,21.21824,-1.738842460946003,5.06950651314507,7.5383639180051505
3.25,1.4761937860501584,-0.10788483087025288,0.059616429275004414,4.678814795781488,0.001448293687859409,0.1021540318437108,7.663175234032206,0.3073776558077429,1.6944543575307696,-0.30448106843202355,0.3490658503988659,21.21824,8.248607474473832,1.1850736918207094,6.59597253076323
3.5,1.4797636286077498,-0.11779615384651855,0.06279706322108725,5.048689092366559,0.012261866150975742,0.11706121287119924,8.028157562957364,0.3626439900604357,2.0692206217757545,-0.3381202577584833,0.3490658503988659,21.21824,11.261384398903841,-7.935813221567344,-9.825938976056309
3.75,1.4828820772261286,-0.12775896268189468,0.06585873101894117,5.419538110511331,0.026218936220194774,0.13275859491518413,8.39313965031377,0.42332582672305713,2.445936570708891,-0.3708879542826674,0.3490658503988659,21.21824,6.039453865100444,-11.628025441653055,22.611086504106506
4.0,1.4855343341566862,-0.13772293707663905,0.06881092098782318,5.791224076145007,0.04362875997728293,0.14922026733121618,8.757885973565251,0.4896300900144381,2.8245621787247623,-0.40237257005987187,0.3490658503988659,21.21824,6.723083075331123,-4.540327645813603,15.46236785448782
4.25,1.4876868823408262,-0.14763805502887004,0.07167848942431201,6.163593365166017,0.06479746031391044,0.16642654319673428,9.12214248122865,0.5617754556490285,3.205044249103384,-0.43218053502120785,0.3490658503988659,21.21824,14.636980926558353,-14.195350231566485,7.486425912936186
4.5,1.4893573978409562,-0.15746836789175248,0.07442877241362379,6.536488585715407,0.0900174428483168,0.18434226984452776,9.485659661285702,0.639917403768071,3.587317510145111,-0.4598825180714371,0.3490658503988659,21.21824,5.431858329118275,-8.396855194919656,5.752595879741442
4.75,1.4905196711461337,-0.16721698210207311,0.07707637356995282,6.909733157843639,0.11956662952967127,0.20294599650427997,9.848164297615174,0.7242338411796896,3.971302018072103,-0.48510058212034673,0.3490658503988659,21.21824,3.0845588970480295,-13.480128006433088,31.115105682761666
5.0,1.4911693813914992,-0.17682010787864,0.0796239166958309,7.283137590972262,0.15373325036014607,0.22221342014104567,10.209373666903748,0.8149007237866465,4.356901515040777,-0.5074342230663532,0.3490658503988659,21.21824,8.156386570208353,-4.961018835757382,24.29201902370359
5.25,1.491308502244748,-0.18627365080927902,0.0820742349596013,7.656504339363189,0.19277826846393703,0.2421198221458832,10.569000055905565,0.9120617321431165,4.744008622820814,-0.5265051952152415,0.3490658503988659,21.21824,13.69616395095309,-10.708661395138574,31.863718904688735
5.5,1.4909320671604276,-0.1955321368347759,0.08440495082148748,8.029618855700992,0.23696426130867043,0.26263332757986874,10.926747808513706,1.0158376982560746,5.132489902888276,-0.5419091756387338,0.3490658503988659,21.21824,13.488276352144968,-26.6118298085628,4.783271323746444
5.75,1.490048008888339,-0.20459064411914982,0.08663813033593629,8.402260994659159,0.2865310989835214,0.28373382494115884,11.282311628210405,1.1263574787678459,5.522210361107913,-0.5532952808008023,0.3490658503988659,21.21824,12.526749697683668,-25.641448465144723,34.608967354821786
6.0,1.4886593108694517,-0.21341421470713942,0.0887379993264076,8.774195696964481,0.34171325854720663,0.30538462644846665,11.635389840919162,1.2436933418081608,5.913001553009799,-0.5602668247137473,0.3490658503988659,21.21824,14.909263676971198,-16.205898556346376,22.729281693915652
6.25,1.4867782337368762,-0.22197766558235438,0.09075057720909055,9.145179511146402,0.40273214638552535,0.32757127907147154,11.985659199059773,1.3679653526893638,6.3046998232330305,-0.5625010599183122,0.3490658503988659,21.21824,10.236581734702957,-18.29623741643115,31.71341243957112
6.5,1.4844154370243192,-0.23025215089715365,0.09263469966949317,9.514960848186384,0.4697896035948167,0.35025448620662336,12.332817107189294,1.49920016483757,6.697104589183472,-0.5596209576479361,0.3490658503988659,21.21824,8.314965897128793,-24.236137376968905,21.11791403801444
6.75,1.4815856581602165,-0.23825010416662099,0.0944059697697378,9.88328216890292,0.5430648667531055,0.37340990513508215,12.676548729061755,1.6374422805818207,7.090015608744085,-0.5513125470756094,0.3490658503988659,21.21824,16.81141070059486,-23.022718270877323,14.404416698673877
7.0,1.4783094564974546,-0.24592861640435332,0.09605086382806727,10.249878083409754,0.6227326687651652,0.3970050726652253,13.016547506802414,1.7827069364384285,7.483208660017093,-0.5372415989080973,0.3490658503988659,21.21824,11.533520782186455,-15.728238405435992,26.21577363682804
7.25,1.4746009498310204,-0.2532926174419486,0.09758773952309117,10.614478513421043,0.7089384840057787,0.4210158546409331,13.352501245118148,1.9350019084296282,7.876455781723935,-0.5171249404180702,0.3490658503988659,21.21824,15.30932004305536,-15.889732985676341,-9.826739528785907
7.5,1.4704867833051367,-0.2603130642554627,0.09901666310809731,10.976809093876204,0.8018184187230343,0.44541314549060884,13.684107333784535,2.0943106779607312,8.269510853967875,-0.4906738405146627,0.3490658503988659,21.21824,10.09689450316584,-19.705681265156127,22.668257221251597
7.75,1.4659933651603132,-0.26700561194883415,0.10031438974160695,11.336598364617977,0.9014764563992916,0.47016105571017747,14.011084374748453,2.2605660714050355,8.662112354487501,-0.4576131586064522,0.3490658503988659,21.21824,10.644246306017004,-33.3323937476412,-22.78364580902221
8.0,1.4611383809102292,-0.2733599461259228,0.10151382420005844,11.69356705109819,1.0080076217386096,0.4952396250687171,14.333131616341904,2.433735122318501,9.054002485854475,-0.4177198788412815,0.3490658503988659,21.21824,10.597717698007564,-23.146571048648283,52.071459640146216
8.25,1.4559480794809652,-0.27936822057562494,0.1025908816160822,12.047438306907182,1.1214808467851842,0.5206134121099169,14.649980979309067,2.6137179721534234,9.444895634505299,-0.37075627858305404,0.3490658503988659,21.21824,9.750402376623965,-12.076970010124741,24.214256310626645
8.5,1.4504476126887922,-0.2850265719646905,0.10358224027897446,12.39793644924575,1.2419519066833624,0.5462646251738008,14.961349457030552,2.800449180187453,9.834523441460949,-0.31654536682072804,0.3490658503988659,21.21824,4.8922690443529,-24.12036484375518,55.44310701530616
8.75,1.4446703617902792,-0.2903355674051327,0.10445445016788697,12.744791491053496,1.36944979101641,0.5721562073437324,15.266997872201179,2.993788108885541,10.222585109905813,-0.2548885268527199,0.3490658503988659,21.21824,12.766732819789352,-43.84935586038093,-2.3142355440412823
9.0,1.4386276338772703,-0.29531294726635465,0.10523178419277447,13.087732588539126,1.5039825400342186,0.5982678657407402,15.566669827150935,3.19361864494666,10.608795349927316,-0.18565356487822163,0.3490658503988659,21.21824,12.101031589850422,-16.76738199075866,2.4986921979353927
9.25,1.432361832497356,-0.29995060528434253,0.10590851939408863,13.426498886928096,1.6455472429797517,0.6245723014325376,15.860138758697861,3.3997983579951523,10.992859015158333,-0.10870387203564796,0.3490658503988659,21.21824,18.483960928620206,-52.08439775474493,50.40491225408142
9.5,1.4258821066332728,-0.30425107506983373,0.10650135451671591,13.760827484650465,1.7941172609819973,0.6510492162360125,16.147172651880222,3.6121812705369902,11.374482317420707,-0.023946748572995682,0.3490658503988659,21.21824,14.171410625230882,-42.35442141843742,25.17371245723019
9.75,1.4192216705845686,-0.3082560411439673,0.10700795391274465,14.090475080757388,1.9496422938444338,0.6776739847592617,16.427574669120684,3.8305903298284805,11.753375492394092,0.06869425786038767,0.3490658503988659,21.21824,10.237825163165022,-33.604835717576655,17.8911408735595
10.0,1.4124103543304272,-0.31192957003736094,0.10742902396550769,14.415192631801814,2.1120722643999432,0.7044241617882936,16.70114639613708,4.054857735655681,12.129238867466546,0.1692867931442057,0.3490658503988659,21.21824,11.406004908928034,-47.18998701536867,25.817026701475935
10.25,1.4054567616339577,-0.31530669551998886,0.10777701688328574,14.734746233084808,2.2813232814507005,0.7312814481123646,16.967703928829735,4.2847952500626025,12.501788537339877,0.27785131283880043,0.3490658503988659,21.21824,18.657550417600188,-44.44100718085062,79.0723381702104
10.5,1.3983913514135018,-0.31840307439165433,0.10805553118752083,15.048911857522208,2.45730382647158,0.7582265530143395,17.22708176526703,4.520208539005562,12.870741949777385,0.3943991139375991,0.3490658503988659,21.21824,16.888561348771884,-40.06377646178038,-6.032354555525044
10.75,1.391233831861883,-0.32121624641733343,0.10827279433404913,15.357470305176207,2.6399106612500107,0.7852425878574588,17.479120648620817,4.760900953581401,13.2358199617316,0.5189203689186206,0.3490658503988659,21.21824,18.410709272041007,-29.12637545829589,-4.2423758307270525
11.0,1.3840003985371816,-0.32375270109496534,0.10841525821265495,15.660213113262492,2.8290241264251574,0.8123078287153742,17.723688315875098,5.006653591738983,13.596737910649887,0.651394661111331,0.3490658503988659,21.21824,12.147564118845565,-40.7435333074968,25.543084861690467
11.25,1.3767149888720025,-0.32603616216979997,0.1085008949773718,15.956946882123944,3.024511651583653,0.8394102878522133,17.960652386677502,5.257259790319765,13.953241377570384,0.7917635128475417,0.3490658503988659,21.21824,15.171048112217994,-54.09894792872929,14.341407615820684
11.5,1.3693894278509269,-0.328089883446699,0.10854520914677894,16.24748457568675,3.2262298382860832,0.8665391440822569,18.189888313413412,5.5125079752736355,14.305080837960093,0.9399517012985313,0.3490658503988659,21.21824,15.700219818074366,-41.37737509540597,43.44440606258317
11.75,1.3620365951144382,-0.3299094267275747,0.10853420521565857,16.531648127335735,3.434026548791376,0.8936757171325767,18.41130258267882,5.77216664906534,14.65199367199265,1.0958864485174131,0.3490658503988659,21.21824,12.794432071022372,-43.00111844896382,15.136308101826724
12.0,1.3546733494574785,-0.3315063856460301,0.10848193460506338,16.80927033133544,3.6477410382363815,0.9208108343745153,18.624794900605227,6.036018773002117,14.99374576206565,1.2594633034706453,0.3490658503988659,21.21824,14.09272656038285,-49.948015563962336,42.52416672533432
12.25,1.3473129667186214,-0.33290336143250465,0.10838357584289383,17.080198385285975,3.8672006186042043,0.9479310577934159,18.830292644224542,6.303831506701951,15.330104126347404,1.4305697305064577,0.3490658503988659,21.21824,17.00596170364713,-37.41721709900569,74.22017687941205
12.5,1.3399613184880241,-0.3341101825238597,0.10825480527532491,17.344286353089455,4.0922273953500055,0.975029381266491,19.02771755622687,6.5753825222721645,15.660855149952042,1.6090722684278478,0.3490658503988659,21.21824,13.441546643113103,-45.49156528606796,21.179100418000772
12.75,1.332631122167776,-0.3351317040090362,0.10809151431754832,17.601398009738823,4.322637238361493,1.0020948426814626,19.21701312664355,6.850440196273692,15.985782892834097,1.7948342804492943,0.3490658503988659,21.21824,17.0092474409343,-57.82658652465267,16.47394322558066
13.0,1.3253344399495528,-0.33598721972412127,0.10789792989366352,17.851410607846383,4.558239570527283,1.0291192542906802,19.398131730654917,7.1287752672757065,16.304689485037844,1.9877038737788595,0.3490658503988659,21.21824,6.14652146433634,-50.66922367950635,38.54267013120716
13.25,1.318074137992973,-0.33669074698779894,0.10767846269796065,18.09420949154888,4.79883686309945,1.0560958088636296,19.571032061211454,7.410157428969391,16.617386921886304,2.1875162972295104,0.3490658503988659,21.21824,19.433438703366548,-43.664194324716526,34.39824426620371
13.5,1.3108595274716892,-0.3372461334772134,0.10743565333349324,18.329689118094866,5.044230280548612,1.0830177614846768,19.735683169338685,7.694358716656656,16.92369506685105,2.3941018444405677,0.3490658503988659,21.21824,15.40721146893293,-73.24531204760761,48.74426151850831
13.75,1.3036909564429902,-0.33765762507133534,0.10717533514613152,18.55775233462051,5.294215116508002,1.109880082428024,19.892059105288187,7.98115118603969,17.223445563952833,2.607279046976314,0.3490658503988659,21.21824,11.046003012525226,-49.270705122316976,8.110409149042704
14.0,1.2965826084047387,-0.3379541305599422,0.10689328457775044,18.778318784470073,5.548583839121921,1.1366757597765937,20.040156905722817,8.270304720430904,17.516480663217326,2.826862957812938,0.3490658503988659,21.21824,12.445312125393345,-29.130046029632044,63.135182881010195
