time,u,v,r
0.0,1.2430649012131803,-0.03758693550510773,-0.00098489365794483
1.001001001001001,1.1618405318499603,0.03837787023091479,0.003756823720742685
2.002002002002002,1.261192641423294,-0.011317928675867289,0.013168673838731588
3.003003003003003,1.1329474708748513,0.02260897575310194,0.009335894989192644
4.004004004004004,1.3309166175180507,0.0019193252179924192,-0.006290779875364016
5.005005005005005,1.1580589684355878,0.006766617022036917,-0.003477169476033286
6.006006006006006,1.2850718808568862,-0.08516549619470849,0.007188047412270633
7.007007007007007,1.2712141830497061,0.01984881369406259,-0.018016320733660184
8.008008008008009,1.3265183688236106,-0.03690961315083362,0.018944616731877917
9.00900900900901,1.3696388951756815,-0.029598556734590508,0.006577745519503836
10.01001001001001,1.1183600794151372,0.026005534040824747,-0.004962342091444991
11.01101101101101,1.3587101221750002,0.04574329609404814,0.007046743319740674
12.012012012012011,1.3041428257542715,-0.012527902549015531,0.0053364596934729665
13.013013013013014,1.4863885505248695,-0.031756347426542895,0.0039746756115307084
14.014014014014014,1.3106212953632101,0.003622616246003796,0.0015263289794301435
15.015015015015015,1.5486776286252202,0.02214882140434157,0.0030330025689329996
16.016016016016017,1.4809069424158383,0.058581416132077666,-0.020856893623953085
17.017017017017018,1.4450671422386723,-0.03346603141704175,0.006705901944697228
18.01801801801802,1.2586377873671954,-0.03334423384098667,-0.007827797461095349
19.01901901901902,1.3860489128474875,-0.06262054523619014,-0.0045409061766618075
20.02002002002002,1.6208817853559667,0.02513590402177553,-0.005620323985625293
21.02102102102102,1.561897783757962,-0.08853865175532308,0.008476272304495337
22.02202202202202,1.6410543542546312,0.0038929082215123758,0.003526742580741427
23.023023023023022,1.5341976566865507,-0.04357348202617343,0.009201667373759964
24.024024024024023,1.4872246054033882,0.04945954313367185,-0.014325312447205878
25.025025025025027,1.533462635518753,-0.067951793000276,0.005183079347923176
26.026026026026027,1.5714715475529237,0.02395498233614304,-0.012465375091550934
27.027027027027028,1.5514772074504188,0.0046453701768359515,-0.014823924311537862
28.02802802802803,1.4962927919975417,-0.023021383068024454,-0.0026333543118320884
29.02902902902903,1.6293497071120622,-0.03634119537217623,0.004372143165955388
30.03003003003003,1.6287551330479468,0.04388244309162229,-0.0037392084169189685
31.03103103103103,1.507516507482685,-0.0036171664964973027,0.014806141474111445
32.032032032032035,1.6057901352558457,-0.050892482440978215,-0.0015104655668467227
33.033033033033036,1.6758533009815166,-0.032870481804349545,0.004206998340678431
34.034034034034036,1.7906039883127873,0.011426051767903244,-0.0028989076025851923
35.03503503503504,1.6314989018759034,0.0017731880176975988,0.006359080528121762
36.03603603603604,1.691363856525625,0.03595059916394561,0.01417094386592593
37.03703703703704,1.7442123125791917,-0.007559578582191931,0.04181731703188523
38.03803803803804,1.5953658748675312,-0.2642049894690557,0.06454508263692527
39.03903903903904,1.6752372716231738,-0.18946162756432872,0.0646193492039073
40.04004004004004,1.676111854802717,-0.24204397097301272,0.09474317496388943
41.04104104104104,1.6057533435343792,-0.19813966123731674,0.11050643258870252
42.04204204204204,1.4794965827945237,-0.31767511225178596,0.12593130697346006
43.04304304304304,1.5439665198039962,-0.3523680625169954,0.13735044509349315
44.04404404404404,1.384544931806262,-0.3462166835977296,0.12704695405184688
45.04504504504504,1.3844575508475803,-0.34335103512265114,0.11060811567800105
46.046046046046044,1.229688475407506,-0.32727861656722074,0.11894276694882916
47.047047047047045,1.1292338699589393,-0.33922853731448877,0.10298811602459713
48.048048048048045,1.168365960498537,-0.28819091927691887,0.11381706840719714
49.049049049049046,1.2184685088578764,-0.2638262624351549,0.0653425521438625
50.050050050050054,1.1737052928584302,-0.2738243861080659,0.08473186349395652
51.051051051051054,1.0477578148985638,-0.2448040610096209,0.05398673789755817
52.052052052052055,1.1037238404868384,-0.23504599488537495,0.04595211343944574
53.053053053053056,1.1398260210929079,-0.11500219752086313,0.022160611367038827
54.054054054054056,1.2067621406893296,-0.17561285926010514,0.01244702941915463
55.05505505505506,1.1249244083563656,-0.1265262075604949,-0.012405336521983064
56.05605605605606,1.203348806504622,-0.017767442073954157,-0.0271772873794071
57.05705705705706,1.1382340973375513,-0.06612833563692183,-0.035562778250796685
58.05805805805806,1.1969569401288247,0.014753249786859471,-0.05589182465736066
59.05905905905906,1.299345815292928,0.09515363686138592,-0.08535220667340197
60.06006006006006,1.228293696297518,0.17021236128661155,-0.10583902502797474
61.06106106106106,1.1013068585304722,0.21555993350769076,-0.09490875558411231
62.06206206206206,1.2646964157658722,0.15823657857789974,-0.1097546956840221
63.06306306306306,1.2181001401899982,0.26214572456523666,-0.1067388766270937
64.06406406406407,1.4202443007753784,0.24075196062320856,-0.09592977831510227
65.06506506506507,1.1583061769196905,0.29725391576873766,-0.10049337073967429
66.06606606606607,1.105586858153457,0.2707684233199492,-0.09712975760626139
67.06706706706707,1.1804220110448034,0.28034599534454774,-0.0753363270836887
