time,u,v,r,δ,n_p,x,y,ψ
0.0,1.17,0.0,0.0,0.3490658503988659,18.95,0.0,0.0,0.0
0.1,1.1723318223154262,-0.0017520109145529672,0.002089775608203369,0.34906585039886595,18.949999999999992,0.11723321628475758,-0.00015070198333800436,0.00020897756082033692
0.2,1.1746601163729176,-0.0035740050350826008,0.0041173918095173566,0.34906585039886595,18.95,0.23469942713731473,-0.0004351893026646235,0.0006207167417720726
0.3,1.1769830835172341,-0.005463182248721398,0.006086098411995477,0.34906585039886595,18.94999999999999,0.3523983181569746,-0.0008368174919427796,0.00122932658297162
0.4,1.1792989495505872,-0.0074168313984001024,0.007998950651010273,0.34906585039886584,18.949999999999992,0.470329475348215,-0.0013391933731894544,0.0020292216480726475
0.5,1.1816059666041294,-0.009432325656769583,0.0098588216138359,0.3490658503988659,18.94999999999999,0.5884923788586397,-0.0019261557261518584,0.003015103809456237
0.6,1.1839024146399473,-0.011507118045200682,0.011668413720457972,0.34906585039886606,18.95,0.706886397280137,-0.002581757411761949,0.004181945181502034
0.7,1.1861866026392276,-0.01363873727012415,0.013430269314028456,0.34906585039886595,18.949999999999992,0.8255107824385415,-0.0032902488666580643,0.005524972112904879
0.8,1.1884568695113742,-0.01582478376833301,0.015146780111054936,0.349065850398866,18.949999999999992,0.9443646646054566,-0.004036062887687072,0.007039650124010375
0.9,1.1907115848401586,-0.018062925785807343,0.01682019654529943,0.349065850398866,18.949999999999992,1.0634470480817613,-0.004803800608117604,0.008721669778540317
1.0,1.1929491494134978,-0.020350895819566724,0.018452635600440467,0.34906585039886595,18.94999999999999,1.1827568071009513,-0.005578218617487198,0.010566933338584363
1.1,1.1951679956405499,-0.022686487220872454,0.020046088712602602,0.3490658503988661,18.950000000000003,1.3022926820142957,-0.00634421715537495,0.012571542209844624
1.2,1.1973665879027904,-0.025067550476913555,0.021602429003079755,0.3490658503988659,18.949999999999985,1.4220532757268283,-0.007086829268446769,0.014731785110152596
1.3,1.1995434227146462,-0.02749199081548922,0.02312341714278273,0.3490658503988659,18.949999999999985,1.5420370503455036,-0.007791211000605713,0.01704412682443087
1.4,1.201697028993823,-0.02995776411503706,0.024610708742522046,0.3490658503988659,18.949999999999992,1.662242324029478,-0.008442632365242883,0.01950519769868307
1.5,1.2038259681284733,-0.03246287492197258,0.026065858704605795,0.3490658503988658,18.94999999999999,1.782667268008543,-0.009026469265105431,0.022111783569143652
1.6,1.2059288340896825,-0.03500537340183058,0.027490327332558143,0.3490658503988659,18.94999999999999,1.9033099037583296,-0.009528196186210132,0.024860816302399467
1.7,1.2080042536090398,-0.03758335211304109,0.028885485621871074,0.3490658503988659,18.94999999999999,2.0241681003249874,-0.009933379590293365,0.02774936486458657
1.8,1.2100508861533796,-0.040194944667612795,0.03025261869763648,0.349065850398866,18.949999999999996,2.1452395717724677,-0.010227672159257626,0.030774626734350222
1.9,1.2120674240970115,-0.04283832244229661,0.03159293153858984,0.349065850398866,18.949999999999996,2.2665218747579403,-0.010396807632616903,0.0339339198882092
2.0,1.214052592879124,-0.04551169221219859,0.03290755278876833,0.34906585039886595,18.949999999999996,2.3880124062271926,-0.010426596289040519,0.03722467516708604
2.1,1.2160051509881589,-0.04821329512850852,0.03419753764774272,0.34906585039886595,18.949999999999996,2.509708401210739,-0.010302921176664178,0.040644428931860314
2.2,1.217923890225271,-0.050941403718804845,0.03546387291121871,0.34906585039886584,18.94999999999999,2.6316069307361545,-0.010011734836798935,0.04419081622298219
2.3,1.2198076359131098,-0.05369431986923157,0.03670748019100473,0.3490658503988659,18.949999999999996,2.7537048998488745,-0.009539056583981326,0.04786156424208265
2.4,1.221655246934718,-0.056470374179426026,0.037929218153185104,0.3490658503988659,18.949999999999992,2.8759990457273967,-0.008870970456582559,0.05165448605740116
2.5,1.223465616057493,-0.05926792369149107,0.03912988666476407,0.3490658503988659,18.94999999999999,2.9984859359119254,-0.007993623626861658,0.05556747472387757
2.6,1.2252376702737324,-0.0620853497644096,0.04031023019583923,0.3490658503988659,18.949999999999992,3.121161966645458,-0.006893225245781268,0.059598497743461494
2.7,1.2269703709167998,-0.06492105769366606,0.04147093945802724,0.34906585039886584,18.949999999999992,3.2440233613133604,-0.005556045880198494,0.06374559168926422
2.8,1.2286627139358075,-0.0677734756626773,0.042612654224003066,0.3490658503988658,18.949999999999985,3.3670661689948242,-0.003968417442175604,0.06800685711166451
2.9,1.2303137304709353,-0.07064105234731115,0.043735967467673345,0.34906585039886573,18.949999999999978,3.4902862631471927,-0.002116733424336403,0.07238045385843185
3.0,1.2319224870184735,-0.07352225651892626,0.044841426564223484,0.34906585039886573,18.949999999999978,3.6136793403953673,1.255037079417147e-5,0.07686459651485421
3.1,1.2334880856617185,-0.07641557702939526,0.04592953514492899,0.3490658503988658,18.94999999999998,3.737240919439412,0.002432914592089134,0.08145755002934711
3.2,1.2350096647029285,-0.0793195211020403,0.04700075675958355,0.3490658503988658,18.94999999999999,3.8609663401102354,0.005157774809189029,0.08615762570530547
3.3,1.2364863990459367,-0.08223261333325972,0.048055517054909555,0.34906585039886584,18.949999999999992,3.9848507625550833,0.008200479645097129,0.0909631774107964
3.4,1.237917500424167,-0.08515339587254848,0.049094204986759454,0.34906585039886584,18.94999999999999,4.108889166551245,0.011574308469355239,0.09587259790947235
3.5,1.2393022177293596,-0.08808042850078206,0.050117174571428724,0.3490658503988658,18.94999999999998,4.233076350963089,0.015292468685995915,0.10088431536661523
3.6,1.2406398377895365,-0.09101228719809365,0.051124748719605116,0.3490658503988658,18.94999999999998,4.35740693337637,0.019368092820911252,0.10599679023857575
3.7,1.2419296855599782,-0.0939475639254264,0.05211722017375762,0.34906585039886573,18.94999999999998,4.481875349866302,0.02381423529671906,0.11120851225595152
3.8,1.2431711244028336,-0.09688486731881726,0.05309485280528314,0.34906585039886573,18.949999999999985,4.606475854924005,0.028643868824137362,0.11651799753647982
3.9,1.2443635564690148,-0.0998228228078222,0.05405788344296106,0.34906585039886584,18.949999999999996,4.731202521552421,0.03386988049454218,0.12192378588077593
4.0,1.2455064233993673,-0.10276007184868075,0.05500652526070046,0.34906585039886595,18.950000000000003,4.856049241557311,0.03950506771192959,0.12742443840684597
4.1,1.246599206434705,-0.10569527195087336,0.05594096832682439,0.349065850398866,18.950000000000003,4.981009725988505,0.04556213388997402,0.1330185352395284
4.2,1.2476414266461575,-0.10862709781727775,0.05686138083656978,0.3490658503988659,18.95,5.106077505764434,0.052053683824971456,0.1387046733231854
4.3,1.2486326452176237,-0.11155424175419916,0.0577679106737225,0.34906585039886584,18.95,5.231245932483697,0.05899221884250988,0.14448146439055762
4.4,1.2495724640161565,-0.11447541343638362,0.05866068862605871,0.3490658503988658,18.950000000000003,5.356508179447781,0.06639013183181132,0.15034753325316352
4.5,1.2504605256587993,-0.11738933997817297,0.05953982880022274,0.3490658503988658,18.95000000000001,5.481857242854146,0.07425970214160556,0.15630151613318577
4.6,1.2512965135881233,-0.1202947672689392,0.060405429738539726,0.34906585039886584,18.950000000000014,5.607285943185874,0.08261309023233536,0.16234205910703972
4.7,1.252080152140262,-0.12319046091198045,0.061257575332951134,0.34906585039886595,18.950000000000014,5.732786926799805,0.09146233214161602,0.16846781664033486
4.8,1.2528112068846704,-0.12607520637961495,0.062096338085579586,0.349065850398866,18.95000000000001,5.858352667731918,0.10081933389240422,0.1746774504488928
4.9,1.2534894846826925,-0.12894780914481999,0.06292177970357635,0.34906585039886606,18.950000000000006,5.983975469695985,0.11069586585611475,0.18096962841925046
5.0,1.254114833582063,-0.13180709558493106,0.06373395181573725,0.3490658503988662,18.950000000000014,6.109647468277487,0.1211035570074703,0.18734302360082417
5.1,1.254687142603214,-0.13465191485183506,0.06453289656821065,0.34906585039886623,18.950000000000017,6.235360633337382,0.13205388898848067,0.1937963132576452
5.2,1.2552063416999757,-0.13748113907997003,0.06531864908350733,0.34906585039886606,18.95000000000001,6.361106771617717,0.14355819018623664,0.20032817816599596
5.3,1.255672401696261,-0.14029366386711925,0.06609123900804233,0.34906585039886584,18.949999999999996,6.486877529553978,0.15562762982390704,0.20693730206680017
5.4,1.2560853342265255,-0.14308840842913143,0.06685069064427517,0.3490658503988659,18.949999999999992,6.612664396291353,0.16827321210593527,0.21362237113122773
5.5,1.2564451910772634,-0.1458643177317606,0.06759702378847329,0.34906585039886606,18.950000000000003,6.738458706890839,0.18150577022918835,0.22038207351007502
5.6,1.2567520639157206,-0.14862036323008912,0.06833025422566757,0.349065850398866,18.950000000000003,6.864251645741112,0.19533596041739648,0.22721509893264175
5.7,1.2570060836801327,-0.15135554347501365,0.06905039643993613,0.3490658503988656,18.949999999999992,6.99003425014027,0.20977425602525257,0.23412013857663538
5.8,1.2572074204757382,-0.15406888429896548,0.06975746396292805,0.34906585039886523,18.949999999999978,7.115797414088658,0.22483094177526156,0.24109588497292817
5.9,1.2573562832533052,-0.15675943927662264,0.07045146963097502,0.34906585039886534,18.949999999999978,7.241531892278083,0.24051610810597543,0.2481410319360257
6.0,1.2574529185476846,-0.15942629214421988,0.07113242592192942,0.34906585039886545,18.949999999999985,7.3672283042362645,0.2568396454293706,0.25525427452821864
6.1,1.2574976100656021,-0.16206855682547486,0.07180034583241572,0.3490658503988653,18.949999999999985,7.492877138654684,0.27381123856656275,0.2624343091114602
6.2,1.257490677554174,-0.1646853780144746,0.07245524487663489,0.3490658503988649,18.949999999999974,7.618468757840109,0.29144036132005213,0.26967983359912373
6.3,1.2574324767383718,-0.16727593123533033,0.07309714116830598,0.34906585039886456,18.949999999999964,7.743993402378556,0.3097362712664563,0.2769895477159543
6.4,1.2573233987204726,-0.16983942332416338,0.07372605560372929,0.3490658503988647,18.949999999999964,7.869441195968102,0.3287080047235129,0.28436215327632725
6.5,1.2571638681062711,-0.17237509465725182,0.07434201172702612,0.34906585039886484,18.94999999999997,7.994802150347604,0.3483643716910025,0.29179635444902985
6.6,1.2569543425194152,-0.17488221879796853,0.07494503652884849,0.3490658503988647,18.949999999999974,8.120066170383685,0.368713951065064,0.2992908581019147
6.7,1.2566953109311072,-0.17736010272775504,0.075535161993487,0.34906585039886423,18.94999999999996,8.24522305921151,0.3897650860581706,0.30684437430126343
6.8,1.256387293591543,-0.17980808687782868,0.07611242514181968,0.34906585039886384,18.949999999999946,8.370262523572597,0.4115258798934502,0.31445561681544537
6.9,1.25603084150308,-0.18222554531805282,0.07667686807059755,0.34906585039886395,18.949999999999946,8.495174179304929,0.43400419175047666,0.3221233036225052
7.0,1.2556265337227177,-0.18461188749947713,0.07722853746116501,0.34906585039886406,18.949999999999953,8.619947556826123,0.45720763274313847,0.32984615736862166
7.1,1.2551749771270235,-0.18696655798484385,0.07776748486209542,0.349065850398864,18.949999999999953,8.744572106779515,0.4811435622011626,0.3376229058548312
7.2,1.2546768040898006,-0.18928903590097848,0.07829376805650778,0.3490658503988638,18.949999999999946,8.869037205625894,0.5058190842320028,0.345452282660482
7.3,1.254132672263939,-0.1915788349544016,0.07880745113301448,0.34906585039886356,18.949999999999932,8.993332161390763,0.5312410445779867,0.35333302777378345
7.4,1.253543264437832,-0.19383550342927305,0.07930860448059232,0.34906585039886356,18.94999999999993,9.117446219565545,0.5574160277767999,0.36126388822184274
7.5,1.2529092854625992,-0.19605862481499142,0.0797973041271011,0.3490658503988636,18.949999999999935,9.241368568905514,0.5843503544565238,0.36924361863455285
7.6,1.252231461765415,-0.19824781841346942,0.08027363119289105,0.3490658503988636,18.94999999999994,9.365088347365093,0.6120500788472285,0.37727098175384194
7.7,1.2515105390246437,-0.2004027376614712,0.08073767312954754,0.3490658503988636,18.949999999999935,9.488594647905865,0.640520986669994,0.3853447490667967
7.8,1.2507472813281135,-0.20252306989206834,0.08118952387354943,0.3490658503988637,18.949999999999925,9.611876524356424,0.6697685933192695,0.39346370145415166
7.9,1.249942471173116,-0.20460853633464016,0.08162928384626911,0.34906585039886373,18.94999999999992,9.734922997401958,0.6997981423483263,0.4016266298387786
