time,u,v,r,δ,n_p,x,y,ψ
0.0,1.4,0.0,0.0,0.08726646259971647,21.21824,0.0,0.0,0.0
0.10033444816053512,1.4031627106450213,-0.0006128426270359523,0.0007258363160945342,0.08726646259971649,21.218239999999998,0.14078556035670606,-5.123632334366299e-5,7.282638623022083e-5
0.20066889632107024,1.4063139385820216,-0.0012539511877260176,0.0014250514593597155,0.08726646259971649,21.218239999999994,0.2818873171908185,-0.00014659991882979136,0.00021580813800544312
0.3010033444816054,1.4094535016505758,-0.0019217523255044733,0.0020991154201662463,0.08726646259971649,21.218239999999998,0.4233041258513365,-0.00027911469224870574,0.0004264217253130933
0.4013377926421405,1.4125812205096326,-0.0026147534067231817,0.0027494197499511683,0.08726646259971646,21.218239999999994,0.5650348323861081,-0.00044192948111372544,0.0007022832386861202
0.5016722408026756,1.4156969190914295,-0.0033315386467938305,0.003377281587141392,0.08726646259971646,21.21823999999999,0.7070782725602689,-0.0006283104620879343,0.001041140923014688
0.6020066889632107,1.418800424969307,-0.004070765209152018,0.003983947665266172,0.08726646259971647,21.21823999999999,0.8494332709833678,-0.0008316339469459082,0.0014408681135096217
0.7023411371237458,1.4218915696194103,-0.004831159908620055,0.004570597707428,0.08726646259971646,21.218239999999994,0.9920986403291808,-0.0010453795940168413,0.0018994565122482168
0.802675585284281,1.4249701886372867,-0.00561151538853949,0.005138348272462132,0.08726646259971645,21.21823999999999,1.1350731806385919,-0.001263123941239291,0.002415009850622344
0.903010033444816,1.4280361218604543,-0.006410687406077725,0.005688255535030388,0.08726646259971646,21.218239999999994,1.2783556786915897,-0.0014785343453101946,0.002985737830725727
1.0033444816053512,1.43108921347074,-0.007227591092078724,0.006221318993259739,0.08726646259971647,21.218239999999998,1.421944907441791,-0.0016853631832398253,0.003609950438745099
1.1036789297658862,1.4341293120272682,-0.008061198522452113,0.006738483902503171,0.08726646259971649,21.21823999999999,1.5658396255027522,-0.001877442424600494,0.004286052502541404
1.2040133779264215,1.4371562704659209,-0.008910535707806621,0.007240644281437506,0.0872664625997165,21.21823999999999,1.7100385766788189,-0.0020486784838896653,0.005012538550846171
1.3043478260869565,1.4401699460917177,-0.009774679483383224,0.00772864590097202,0.08726646259971649,21.21823999999999,1.8545404895361124,-0.002193047310297497,0.00578798797234838
1.4046822742474916,1.4431702005054625,-0.01065275589943009,0.008203287954810679,0.0872664625997165,21.218239999999994,1.9993440770045303,-0.002304589851177728,0.006611060342396274
1.5050167224080269,1.4461568995318232,-0.011543936708389938,0.008665326420470968,0.08726646259971649,21.21824,2.144448036006863,-0.002377407658954293,0.007480491086925135
1.605351170568562,1.4491299131563904,-0.01244743736464459,0.009115475977835266,0.08726646259971646,21.218239999999998,2.289851047113769,-0.002405658774152068,0.00839508733888185
1.705685618729097,1.4520891153869724,-0.013362515583501074,0.009554411493492714,0.08726646259971645,21.21823999999999,2.4355517742150035,-0.002383553927526349,0.009353723943580115
1.806020066889632,1.4550343841436961,-0.014288467888698794,0.009982771256630323,0.08726646259971647,21.21823999999999,2.5815488642056614,-0.0023053528202418017,0.010355339788726969
1.9063545150501673,1.4579656011805127,-0.015224628140790952,0.010401158379222323,0.08726646259971649,21.21823999999999,2.7278409466897138,-0.002165360667788902,0.011398934274936568
2.0066889632107023,1.4608826519096945,-0.016170366428955717,0.010810141943110179,0.08726646259971647,21.218239999999987,2.874426633689702,-0.0019579250345429498,0.012483563901335582
2.1070234113712374,1.4637854252695368,-0.01712508593876061,0.011210259906340364,0.08726646259971647,21.218239999999987,3.0213045193626846,-0.0016774327199966703,0.013608339142774414
2.2073578595317724,1.4666738136515198,-0.018088221445645317,0.011602020503908664,0.08726646259971647,21.218239999999987,3.168473179728025,-0.0013183068453944261,0.014772421467581303
2.3076923076923075,1.469547712723594,-0.019059238585548796,0.011985903012639878,0.08726646259971646,21.218239999999998,3.3159311723962612,-0.0008750042136273275,0.01597502043206022
2.408026755852843,1.472407021280731,-0.02003763163135451,0.012362359823442807,0.08726646259971646,21.218240000000005,3.463677036298236,-0.0003420127676470648,0.01721539098290733
2.508361204013378,1.4752516411563166,-0.021022921293847956,0.012731818451787905,0.08726646259971645,21.218240000000005,3.6117092914186206,0.0002861508746101278,0.018492830961347587
2.608695652173913,1.4780814771150899,-0.022014654147659816,0.013094682102580463,0.08726646259971645,21.218240000000005,3.7600264385332656,0.001014943649082208,0.01980667866394763
2.709030100334448,1.4808964366700863,-0.02301240184422491,0.013451330461145165,0.08726646259971645,21.21824,3.908626958941685,0.0018497980663077158,0.021156310482791627
2.809364548494983,1.4836964299709063,-0.024015758337960793,0.013802122209402938,0.08726646259971645,21.21824,4.0575093141965235,0.002796124256267692,0.022541138798116336
2.9096989966555182,1.4864813697570534,-0.02502433905971747,0.014147395781862615,0.08726646259971645,21.21824000000001,4.206671945838847,0.0038593118491911872,0.023960609946798203
3.0100334448160537,1.4892511712038816,-0.02603778041856019,0.014487469870818576,0.08726646259971645,21.21824000000001,4.356113275128639,0.00504473166265114,0.02541420224152917
3.1103678929765888,1.492005751789338,-0.02705573881237228,0.014822644357229518,0.08726646259971645,21.218240000000005,4.505831702770891,0.006357737254255862,0.026901424083391662
3.210702341137124,1.4947450312082182,-0.028077888255413706,0.015153202448531002,0.08726646259971646,21.21824,4.655825608637231,0.007803666507159443,0.028421812288929888
3.311036789297659,1.4974689313444685,-0.029103920012232266,0.015479411013893173,0.08726646259971646,21.218239999999998,4.806093351492894,0.00938784304900546,0.02997493045085897
3.411371237458194,1.5001773761155541,-0.030133542169037568,0.01580152101790854,0.08726646259971646,21.21823999999999,4.956633268715896,0.011115577513516885,0.03156036734228792
3.511705685618729,1.502870291374134,-0.031166478804815472,0.01611976828803142,0.08726646259971646,21.21823999999999,5.1074436760126405,0.012992168693456294,0.03317773539794325
3.612040133779264,1.5055476048438716,-0.03220246791410399,0.016434375377867044,0.08726646259971646,21.218239999999994,5.2585228671282644,0.01502290473548044,0.03482666938234462
3.7123745819397995,1.5082092461031615,-0.03324126115825898,0.016745551793211244,0.08726646259971646,21.218239999999998,5.409869113561461,0.01721306419446617,0.03650682508066014
3.8127090301003346,1.5108551464662392,-0.03428262347873025,0.01705349437088025,0.08726646259971646,21.218239999999987,5.561480664273006,0.019567916963994313,0.0382178780275712
3.9130434782608696,1.513485238884939,-0.03532633277574703,0.017358387591855512,0.08726646259971643,21.21823999999998,5.713355745390308,0.022092725078755402,0.0399595222675567
4.013377926421405,1.5160994579115121,-0.036372177953632005,0.017660405326283404,0.08726646259971639,21.218239999999987,5.865492559907003,0.024792743577080174,0.041731469290260725
4.11371237458194,1.5186977396804158,-0.0374199585358506,0.01795971118057481,0.08726646259971635,21.21823999999999,6.017889287384594,0.02767322126950116,0.0435334470006863
4.214046822742475,1.521280021864459,-0.038469484448185175,0.018256458702213853,0.08726646259971635,21.21823999999999,6.170544083654275,0.03073940139754481,0.04536519870993852
4.31438127090301,1.523846243537892,-0.039520575893090805,0.01855079152778131,0.08726646259971635,21.21824,6.323455080510291,0.03399652217351736,0.04722648214081959
4.414715719063545,1.5263963451773115,-0.040573062156791566,0.01884284444199425,0.08726646259971635,21.218240000000016,6.476620385403412,0.03744981732321362,0.04911706853968188
4.51505016722408,1.5289302686341117,-0.04162678059155754,0.019132744290242473,0.08726646259971635,21.218240000000023,6.6300380811314525,0.04110451662620172,0.051036741879839996
4.615384615384615,1.5314479571324362,-0.0426815765922664,0.01942061000004022,0.08726646259971635,21.218240000000026,6.783706225533892,0.0449658463529665,0.05298529806713499
4.7157190635451505,1.5339493551873014,-0.043737303302149595,0.019706552865189263,0.08726646259971639,21.218240000000026,6.937622851181503,0.04903902962854209,0.054962544174010176
4.816053511705686,1.536434408540006,-0.04479382162914775,0.019990676546208775,0.08726646259971642,21.21824000000003,7.091785965064655,0.05332928669012977,0.05696829767362979
4.916387959866221,1.538903064171782,-0.045850998810977935,0.020273078347189312,0.08726646259971643,21.218240000000048,7.246193548279603,0.05784183520287562,0.05900238580211031
5.016722408026756,1.541355270294215,-0.04690870804665034,0.02055384954741422,0.08726646259971643,21.218240000000062,7.400843555715556,0.06258189053077803,0.06106464495402479
5.117056856187291,1.5437909763471123,-0.04796682847216338,0.020833075423837687,0.08726646259971643,21.218240000000062,7.555733915745405,0.06755466592753488,0.06315492008016234
5.217391304347826,1.5462101329250741,-0.04902524492200936,0.021110835485841754,0.08726646259971645,21.218240000000062,7.7108625299119655,0.07276537267089987,0.06527306410884212
5.317725752508361,1.5486126917407634,-0.050083847982192904,0.02138720343529269,0.08726646259971646,21.218240000000065,7.866227272615603,0.0782192201098719,0.0674189373632193
5.418060200668896,1.5509986056540248,-0.051142532766312136,0.02166224825913395,0.08726646259971649,21.218240000000073,8.021825990800988,0.08392141576901241,0.06959240708821603
5.518394648829432,1.5533678286684554,-0.052201198667400035,0.02193603445374304,0.08726646259971652,21.21824000000008,8.177656503645444,0.08987716541462128,0.07179334699996283
5.618729096989966,1.5557203159313355,-0.05325974935624594,0.022208622026489915,0.0872664625997165,21.218240000000076,8.33371660225121,0.09609167305735374,0.07402163683539659
5.719063545150502,1.5580560236967533,-0.0543180925735481,0.0224800666979278,0.0872664625997165,21.21824000000009,8.490004049336669,0.10257014091403206,0.0762771619221452
5.8193979933110365,1.5603749092700188,-0.05537614031046267,0.022750419752815377,0.08726646259971653,21.2182400000001,8.646516578928074,0.10931776928652848,0.07855981273346446
5.919732441471572,1.5626769310569681,-0.056433807925515646,0.023019728828803467,0.08726646259971653,21.21824000000009,8.803251896053888,0.11633975647656787,0.08086948452230763
