time,u,v,r
74.0,1.0709915840040036,-0.25660064232855967,0.09284722567757903
75.0,1.011263146013893,-0.2529733017485896,0.09717551561309712
76.0,1.0206319601205627,-0.29969573535403027,0.09553242522735406
77.0,0.8611043523678015,-0.3554205107199129,0.08047028718148949
78.0,1.0240672610435657,-0.28750966127788197,0.09883865843808277
79.0,1.0197062320954942,-0.20545439749060845,0.08959696254537751
80.0,1.095819692864754,-0.3215916455252399,0.08743448886439724
81.0,1.0033651783193702,-0.29275018164417604,0.09845763924464009
82.0,0.8907287333667329,-0.3037249448958003,0.08849466152966588
83.0,1.0310255253131508,-0.20024863725137465,0.09690401408265976
84.0,0.933320050043665,-0.3828232836863862,0.07816568759101596
85.0,1.0672630351199388,-0.23622890720821826,0.09804037641113522
86.0,1.1729507650177744,-0.3194548649702151,0.0981805652628427
87.0,0.870896043602441,-0.2118836427985185,0.08664449984640292
88.0,0.922939332880625,-0.32917485406751246,0.08762983759294224
89.0,0.8814676283121353,-0.25908070968040525,0.09608319525141318
90.0,0.9639063628068473,-0.30768893244518514,0.0993167048756333
91.0,1.122313928396938,-0.2716359323392011,0.0867142903440936
92.0,0.9890500863985718,-0.27028207292144807,0.08480519259496544
93.0,1.0275859855502363,-0.27990815235132144,0.0778497280221894
94.0,1.0285552297865106,-0.2609448747818554,0.08463578823227652
95.0,1.025164122137884,-0.25247295701543787,0.09177351331128518
96.0,0.9835223167586038,-0.2304364630496587,0.08169073887870672
97.0,1.017280590271024,-0.27782042246364086,0.07417073152510228
98.0,0.9947792665364698,-0.2626687041633306,0.07748211828894641
99.0,1.0028046470158836,-0.3035633992055993,0.08544057665662248
100.0,0.8802429028644375,-0.2915781346730999,0.0890079395538413
