time,x_F_body_mode,x_F_body_median,y_F_body_mode,y_F_body_median,n_F_body_mode,n_F_body_median,x_F_earth_mode,x_F_earth_median,y_F_earth_mode,y_F_earth_median
10.5,12.127208924652749,13.084677362893924,-35.24493782627341,-36.894518200778336,31.636104248432563,29.065723886338624,34.32974290842214,35.48613727261501,-18.67779035258499,-17.051452860058994
10.75,13.209833280722107,13.593217067710631,-36.89047379654052,-37.349034241040926,24.68799554915323,25.192376222696197,35.315856210650416,36.06499532615477,-16.168169542163312,-16.988664738024376
11.0,14.922164051465789,14.576335196135286,-37.054341675754664,-38.41878019326491,25.820642261643922,26.342387573107533,41.48416249014602,37.604325158525555,-15.412169655096287,-15.828664429883077
11.25,12.093802684427542,13.477779499525251,-38.7545709970375,-39.158198247121874,30.48818227287897,28.475330056994896,39.803909482067986,38.73039256735346,-14.850026891850096,-16.227034878496184
11.5,11.845568345752909,12.760992189605794,-39.965971968031084,-39.79212784192825,20.63016794002676,22.87128361859677,38.468600628195006,38.5461470241437,-15.39521579898518,-15.506572057800078
11.75,12.484215327027988,12.624559150621934,-39.03418838561623,-41.4287420575874,19.906213917749565,21.46766625639639,41.60026419551133,40.39212899459109,-15.455103216636497,-15.92214934579549
12.0,11.77802729547494,12.395441096078208,-42.03190421597426,-42.09126171582051,23.31339819350393,24.51377697772823,41.17468626892841,41.158977138027595,-14.022933608037397,-14.838697915642493
12.25,13.945945072822145,13.168859756030812,-39.2084997941566,-40.25219403634942,29.217242693413485,22.989382390221813,38.39414927400377,40.09606996828792,-13.325292390724817,-13.5092580086497
12.5,10.9957450719411,11.815292669342881,-40.36904511359697,-41.31742182636613,19.121360534992952,17.639017984962642,41.14775874957349,41.78943932703034,-13.400755218949111,-13.28003471118194
12.75,11.536769311888198,11.89929228786038,-44.09571305266342,-43.25691586148879,16.376676204000265,19.245921234349304,43.436877473115786,42.425905076956184,-12.915927185691809,-12.915108647765031
13.0,9.618204697745616,10.072671485445175,-41.46122977641957,-42.92232604867172,20.666507228712774,19.108396246371083,41.434783668576586,42.453838549869076,-14.239533987915468,-13.975769390150823
13.25,12.35861817544974,11.842637305180544,-43.215472937590874,-42.90395407107545,23.121104806322528,19.01104299029611,42.12602166161476,42.63181116803814,-9.551233973040812,-10.373543259303188
13.5,12.106321613953126,11.514022155945351,-46.17175124170956,-44.49055218712025,18.55153543187517,16.762075034691556,45.37466142456941,44.80832831684718,-9.577910606175648,-10.778157066076421
13.75,7.53022273509559,9.488521661002153,-43.045640303714535,-43.51321789049584,13.924154315946964,13.67462126529345,43.0226126226084,43.62859563209877,-10.843384427080359,-10.919428637153667
14.0,10.809430339370843,10.24137102431082,-41.60362048594577,-43.390448415399376,21.717122217666255,14.04318096846805,44.03694128015633,44.018238815342876,-7.682479431352294,-8.416246053359638
14.25,7.936228950805527,8.787860297847967,-44.97348986501587,-45.25157081443239,9.593090012674782,12.242750305496587,44.205733191801116,44.59361704519672,-7.986003500160579,-9.415382350466992
14.5,10.089705939829779,8.485981343992222,-44.62052464892433,-43.978578248896255,9.511812896786054,9.428278975622318,43.76102331517513,43.86691232369553,-9.762629522129892,-8.966987174261106
14.75,6.620867071522048,7.248198688128136,-45.72706604925564,-44.77639658258339,10.8500652645957,11.045176331913364,44.5983379454937,43.86807406187728,-7.1188343102581655,-7.941892564317533
15.0,5.555399510268898,6.0126720108553595,-44.07522326193162,-44.39250016633541,1.3414212316862317,6.199268708936513,43.8228849913353,44.3374275949554,-8.284719828530841,-8.520696306702106
15.25,4.792920778204564,5.45573945435472,-43.31900113090463,-44.19828360469735,14.952688545844545,8.101822253848006,42.66882491889743,43.837288327819,-5.412495966418561,-7.65620008044514
15.5,4.605529862374217,4.697756473851168,-47.95360175909555,-47.46311917155008,6.449114774226655,5.996354332911003,47.24938352566834,46.861722723476234,-8.5932976578273,-8.33890296527099
15.75,3.5172111381368607,3.1737885968015,-41.97568910816287,-44.11126944623379,7.507120627689806,6.450098848993174,41.45335451878142,43.28027888852956,-6.680695921119087,-7.568365274313536
16.0,1.3789211562873116,2.0680161856458747,-44.66682229652667,-45.98307996175848,4.089780059275059,4.606964232991572,44.2946400382546,45.30217961082484,-9.215665108349276,-8.434136676294612
16.25,-0.10655200007815835,1.7284793012790982,-46.17344793835175,-45.78847770953881,3.6510456973098777,3.546779493216986,46.45974564035919,45.743724645127,-8.313795862101463,-7.53144435178574
16.5,-0.39927139329020567,0.5894947112781245,-42.94986792628555,-44.42417432453005,12.698311786840208,3.9594164144050614,42.61133224876867,43.681866479891305,-7.021292617920418,-7.0617585857844904
16.75,0.9375161744560659,0.6255318996372721,-46.7125799063265,-47.34666574827953,-0.7499637739068085,0.02034983591121184,46.41996849535105,46.95098261855047,-6.180722519226212,-6.3974136724931
17.0,-1.1254485743450557,-0.7300584741010145,-46.52658697973607,-48.31375355817738,-2.2003408239270037,-1.879018338389683,46.17870125781697,47.905254175602195,-6.96190792483605,-6.411076550051324
17.25,-2.200407543535964,-0.3472163782844506,-46.24061249503898,-46.681517609802505,-10.051828509985297,-1.792982556002746,46.10971185753596,46.59327500526413,-5.549398307189966,-4.855279934466701
17.5,0.666160464405741,-0.58548634954203,-48.7297079581446,-46.46714581446136,-2.114759013842775,-4.7972970477505505,48.15616198423076,46.39206230263556,-2.7480001994660257,-3.4889735646894082
17.75,-2.1130546045323526,-0.8089802320735389,-44.43478669426849,-46.77859875080118,-8.19510660155649,-5.353937322096704,44.54360397450903,46.758264000872266,-3.911875294358408,-2.814793936842258
18.0,-1.2629424778145417,-1.0910478022647219,-46.15329423720604,-47.56094700443039,-6.1232517214539595,-7.490420183299188,46.13899732262868,47.549533584255514,-2.185678207230973,-1.8850364963326594
18.25,-2.631992598589913,-0.4052440069503566,-49.65370464517269,-48.204912739410986,-2.9207754058642146,-4.138844879767221,49.66958826911137,48.228049739954024,-2.2226238137321523,0.011398652206335042
18.5,-1.4724550278863384,-1.4435302605331828,-47.83380100657261,-48.41526156934202,-7.9321049048486145,-8.57605024662753,47.94372675736573,48.46064955587585,0.2785830661057701,0.1416295350377882
18.75,-0.8700133814935708,-0.7986543432677233,-53.61077042173743,-49.40427089196716,-8.665536008827438,-10.364267475117483,53.5164640062163,49.49090379846679,2.2449129286446805,2.197224901781376
19.0,0.33070781360150897,-0.580008801576975,-46.95067614214717,-48.94332541672636,-15.035108108429649,-10.403981818151031,47.03183567216547,48.71663409177611,4.310467207417351,3.942103247785474
19.25,-1.026844027220016,-0.837376436406728,-53.99333652615311,-48.9384228881012,-10.855920839712654,-10.216159403119459,53.91628608126914,48.73238838952656,5.01421622703071,4.711504881002046
19.5,-0.2107522450503716,-1.0450599525877544,-47.29151666997476,-49.06978286654628,-12.169051195326729,-12.57496876524572,46.7088491873643,48.787675310787506,6.401320891780514,5.753666050262437
19.75,-0.03604493905971987,-0.8532479854697277,-46.92393847709809,-47.47200233486909,-8.567319341929007,-12.794347068120446,46.28985456970962,46.80696006569484,5.9602258853259285,6.543769086759691
20.0,-3.4194442766789517,-2.3240632368165945,-46.00943414650128,-48.142049601732616,-16.99812204241855,-15.928433167107306,45.35997971521155,48.156580024118256,6.219204226253011,6.558757334637873
20.25,-3.380882468307007,-2.575893946249379,-50.51033615657019,-50.714349139906304,-15.821898746897892,-16.25261744370131,50.144231297274814,50.184434138688516,6.6340341942149506,8.014487741045363
20.5,-0.7548719558398665,-2.0569287926612123,-49.86017056842442,-49.28886438455949,-18.815934223474866,-20.50931134234485,48.1456002571564,48.27248005736254,9.126870974644703,9.009993368020247
20.75,-1.3834045856688624,-2.416095761586175,-47.34988355899057,-47.66298498322911,-16.824172450487506,-17.72429578210678,45.8440893278244,46.62972921568931,9.232342431462124,9.35320068409656
21.0,-4.117792467041022,-3.6440009572533976,-45.77308870496414,-48.1257926579746,-20.26169774978697,-21.63601824852291,44.79907033185027,46.850098748268685,9.518560156426568,10.410167632546473
21.25,-3.7076911574087545,-3.7163744856172505,-47.857573636253804,-48.28938172521208,-26.194404758172553,-23.637843392189644,45.5398382185304,47.590114345358565,10.459458966418596,11.122075181202943
21.5,-4.346335593973226,-3.621431322817616,-46.19050724875043,-47.98516343209855,-25.03065653397428,-25.02468718957309,44.70047709213103,46.52571956328086,12.583715869942994,12.526082847998499
21.75,-2.9636641966113966,-3.615685409419606,-45.17475105613295,-48.87749410175665,-25.930631745438806,-25.946775711617015,43.3590130883711,46.753577114391945,13.699651443497315,13.322775207470414
22.0,-4.841315037326749,-4.109936675093403,-45.899920190784,-46.98861765794907,-26.78777101270041,-24.918717428568144,43.44094607218287,45.49965149361687,12.43130458804191,13.918291947094094
22.25,-2.8216670828710946,-4.8459448455941425,-43.73234785934187,-46.19160749116,-28.10662070155936,-30.347211494125283,41.68276676841569,44.545166785450775,13.098834143691008,13.689322800912624
22.5,-6.001697399285268,-5.122296757216348,-47.23665061235674,-47.10652740037948,-26.4734831822308,-25.73040327256976,44.80566007266443,44.61075303634915,17.509525070131794,14.91723086732858
22.75,-6.542602802124846,-6.085446257160358,-47.54501872247621,-47.58850201712626,-25.346738265023212,-25.58319388661052,44.74329019959038,45.22482578318888,13.724648557825907,14.911594434281671
23.0,-5.435970471821293,-6.01207078027183,-43.65089041813929,-44.52205514277608,-25.927799096572947,-25.799116561337232,40.67820172796334,41.922440012874986,17.216181746198547,14.916374621930661
23.25,-6.007858618214118,-5.981631446270939,-43.228789497610315,-44.29660772522368,-30.6869492115697,-30.060721510246374,39.82268630330198,41.15072488798047,16.16564434970694,16.500214719334213
23.5,-7.535539949550885,-6.96123625215028,-40.83021717053715,-44.73193309801454,-30.390467429978802,-30.460720408631843,41.66611348620676,42.23035056091056,13.716894202722951,15.372674768397399
23.75,-7.500605626960119,-7.261638865651978,-41.61647138518732,-44.016024342256046,-28.027481123518843,-30.98344209602162,41.58283863547292,41.66144161625034,16.308647479485625,16.666759540653377
24.0,-7.506204249291039,-7.348456092365278,-43.07692724250055,-43.55566281480997,-32.8310642224902,-31.077804994514604,40.037984320330395,40.469723594626686,16.382686561898485,17.532771030649705
24.25,-8.565762110867155,-8.300863277745144,-43.25963579425762,-43.111464717511126,-29.787170880496813,-29.70529069249061,40.70104555668477,40.26112657479602,16.715834009011495,16.80023216111356
24.5,-7.319600492640957,-8.046292764294646,-41.0745798334351,-41.53063631407835,-31.594209613741036,-32.68665487312936,39.13510689791341,38.94451939307166,17.70961205260963,17.44929721895373
24.75,-9.150352689560552,-9.184857687348773,-37.59000711122448,-39.39988330534713,-34.49891499488677,-33.15326811804595,36.121673987172585,37.445919822070465,15.031260723505836,16.058988002519342
25.0,-10.367050366605067,-9.670777515184838,-39.72208948193218,-39.43753219511162,-33.4745896832991,-32.18773512864355,35.99855403716625,36.4593368570201,17.105531899537038,17.039546975867154
25.25,-10.15749685471513,-9.918240167577164,-37.06946795767416,-39.31731730717223,-33.838317155639814,-34.0868614592399,35.731198775393004,36.675354203808226,18.92253869884311,17.992100932024908
25.5,-10.331161376035269,-10.463937816686403,-37.12609198951517,-38.52039619552342,-33.98694278935707,-35.69753504795972,34.03658755000861,35.517065327042786,17.856351898557314,17.27515841881192
25.75,-11.65178301271369,-10.941202037301647,-35.45803279136255,-36.75648357128705,-33.374189463762356,-31.652935296533293,34.50835160626213,34.667644504978774,17.118209246623337,17.020730560696034
26.0,-12.920731970072348,-11.485474281312012,-36.299955854425214,-36.59220771801816,-31.055706365714016,-31.788949564962493,33.54949215906826,34.25487170537863,16.65136659876543,16.9772142813912
26.25,-11.824529146726237,-11.67068290481219,-33.8631804864984,-34.01313139729194,-30.123919587858605,-30.820300532870647,32.31584631363922,32.42252211579299,15.51292013745275,15.692529400170063
26.5,-12.235571455087323,-11.769536138720094,-32.77826340142149,-34.345558497321676,-34.23900537749494,-31.449920385149497,31.134586866128164,32.27117649428702,15.089715941658696,16.560493558218106
26.75,-12.67077341492526,-12.416266017307862,-30.883265208093132,-31.83386256229577,-34.982928412280295,-32.878788405749184,30.51583739851787,31.2743765314515,14.442495393944565,15.186253356030445
27.0,-12.137172909548008,-12.869526845874615,-31.90638758276982,-32.0120686509787,-30.52951933299287,-31.68195750796785,30.459910763220744,30.742614656827996,15.695394802824769,15.597439207131183
27.25,-13.507571791988635,-12.757802623210333,-34.18740314877727,-33.17921217905517,-30.85396455206623,-30.062569133354778,29.387382984644283,30.924783161801056,18.448258942244074,17.506346868715653
27.5,-12.501926121191493,-13.38206232783169,-29.568184938327988,-30.202227458410242,-31.78943767252228,-31.12589586994259,28.764830411306797,29.472433446925752,13.788055585103953,14.182555218613075
27.75,-14.339730602480321,-14.00683870873588,-27.978405645660423,-28.659849526416522,-33.58421195532837,-32.34038301657433,28.217377191826042,28.26933249034928,15.49821516873056,14.638111518316888
28.0,-15.126733094271367,-14.8218450301448,-27.6864079727476,-27.092819288630572,-28.842864793168996,-29.329152693014606,26.533531522963315,27.90147519163414,13.888312247348047,13.558884942218983
28.25,-14.881262903271896,-14.65165665147694,-24.883411691171787,-26.236731243254532,-25.83727344657774,-27.173521741034396,25.945082219155392,27.445497216007052,13.193077299125779,13.549626564601589
28.5,-13.497971139290755,-14.883616142984932,-23.060124270568203,-24.60070704032876,-23.999623595955352,-25.732154247295096,26.949859479829037,26.261035777993897,9.9161214136341,12.116038202530042
28.75,-15.7437678541989,-15.145949421567934,-23.692209158684317,-24.080558762649165,-25.787017495541136,-26.96913630920347,24.92655836779338,25.56658189544042,11.973412981672919,12.3909578781779
29.0,-15.687208480049772,-15.991085629788769,-26.404301475100123,-24.048502981707518,-28.659902964583353,-28.048298787851593,27.05684324968919,26.275710872372162,12.887519432068297,12.203761205879818
29.25,-16.436791745472647,-15.90707523734007,-20.50482314139081,-20.88057548824719,-22.906142457605398,-24.39201373951675,23.319145200872356,23.86407780111396,10.825767992443604,10.257822683333599
29.5,-16.936320173470783,-16.437570808866283,-20.46789633591276,-20.857578658703563,-29.84392414905058,-27.19410797636027,23.128243900514867,24.043346980425138,10.356850668589518,10.827256265272723
29.75,-17.58513988791117,-16.62960011723375,-18.12271528716415,-19.319538578938495,-20.36184638265935,-20.92197059809396,24.63658053340429,23.965496621974822,8.575882645924544,9.539243046562714
30.0,-15.16413063840506,-16.299738901393276,-19.266244515169134,-18.19308277114822,-21.69172914937639,-22.38640670307415,20.974397312909844,22.88180227202541,9.556561487473594,9.15570863296901
30.25,-17.644862722938832,-17.216062442553692,-14.451479290519718,-15.807157874837399,-23.718537222069227,-23.359539508064277,22.08596334485495,22.187871278215418,7.314233968877946,7.158108318170584
30.5,-16.126874115201282,-16.32615125566688,-14.162018736808285,-14.938180660836855,-16.77116934159448,-18.089193554380014,19.723782394477695,20.722765032974085,7.006723782731295,7.155843300437851
30.75,-16.533272187677145,-16.993461483566737,-12.7554864147135,-14.255932228819509,-22.342433596917182,-19.294982946556814,22.240442506595766,21.712932051006952,5.507002596375196,6.716823972142793
31.0,-16.16727011539542,-17.016831288932934,-10.793491247092444,-12.801073700561018,-16.939939617116924,-17.91303553579525,19.115446433332043,20.058882435523866,4.813822089708953,6.01235646274438
31.25,-16.812466323096842,-17.22718599800459,-10.501270585267276,-11.612020278165598,-14.925025802448957,-15.133558826219696,21.698002308897586,20.511674638341166,3.6823061309075307,4.922558212048451
31.5,-17.190827364300684,-17.245026445189637,-9.753039389366288,-10.578278664327685,-11.066957271565476,-13.04521937912044,19.110066274670167,19.350670295738396,4.492485633065174,4.872509455093401
31.75,-18.784566926046875,-17.616443995994164,-8.105858314893334,-9.06086652148162,-12.863397773012867,-13.639202948837735,19.373671554259385,19.443882565609954,3.3180549968596535,3.5637304686928992
32.0,-17.458048348952776,-17.21170761808621,-7.603245391008652,-8.241571512463961,-8.306607073284521,-8.260688782116624,18.893554020453,18.88578578202949,3.113135416691125,3.630454942799778
32.25,-18.306373725274437,-17.83615916393525,-6.3585880459126844,-7.220727680994193,-7.679258807216233,-10.386200791819322,18.332556656089604,19.009786981171096,2.100687307188893,2.6675230805868972
32.5,-18.559779204390516,-17.528159462524165,-5.16086724764585,-6.353207561470222,-7.4098087933774925,-9.409251592224408,18.560025762985237,18.603869995065747,1.6592701040515934,2.409721481591263
32.75,-19.01850927383525,-18.243467555557473,-7.589358633647745,-7.239717309123872,-9.022261507711278,-9.7072751729069,18.29317436287658,18.731273812897914,3.764797301421314,3.3588003644301336
33.0,-18.083427841132142,-17.520544144573407,-2.295737786416982,-3.1538083810834756,-8.341993356857278,-8.275692079812803,19.17927103695615,18.08866777734804,-0.6427849103284907,0.03901570636039198
33.25,-17.964250737112526,-17.845189560596822,-1.6958159749004706,-3.689591072027765,-6.792002759528172,-6.6848724049496,18.96328965164591,18.467270960155712,-1.2578087798739848,0.46217102711491287
33.5,-16.98056181405898,-17.345220048163437,-1.3096930864744771,-2.3732090883848547,-1.0724107428867757,-2.184805635510641,17.370594403271145,17.60844245781422,-0.8829676824112993,-0.177719743379809
33.75,-17.83809502421958,-17.535613201043084,-0.0371588001218242,-2.2706044801233567,-5.747454892917088,-4.727922662241632,17.13189178139259,17.321396404427333,-2.025309250282228,0.0632252256497392
34.0,-17.90931925236217,-17.58304148502696,0.4483728466946528,-2.2466092407946254,-2.250211400578665,-2.4247350105825074,18.145789090314047,17.654379479616395,-1.688133939535633,0.5183758867836147
34.25,-16.577227684799276,-17.05829395356099,-6.187286919952684,-1.489805199681913,0.14416345490548763,-0.31249216527519424,16.976848615945094,16.95781845387374,4.9081720633560115,0.2546112895928113
34.5,-16.026065194728982,-16.877940378460334,2.117122324150511,0.003772502385998528,-1.6628082428627586,-1.5168997909236748,16.241408855704695,16.719769131742495,-2.9744638575822484,-0.7867857476473898
34.75,-17.302288382517347,-16.764514951321587,0.6678058915741261,-0.14585363485872888,1.5695440236886589,1.4850163537641818,17.341924715632448,16.864068804917324,-1.1385444219896572,-0.44673028325568603
35.0,-17.596290473529745,-17.167372037390642,2.074721100130912,1.453263329746867,5.8946413921827565,4.231384408003464,17.6267502605759,17.150558258025427,-2.212147895168589,-1.5884748899683698
35.25,-17.06797527273658,-17.37529120755368,-1.079555725134225,0.7051288099487178,3.5614113616651246,1.422549674205409,17.026798097422112,17.426696805035828,1.3606111015357207,-0.47036360799701427
35.5,-17.846162205970664,-17.432432683780664,3.4217148444244043,2.4229598913116384,3.3465372987435167,3.6668010535021196,17.9112125332651,17.488527997784512,-2.7478058992835748,-1.7244623580916878
35.75,-16.995188747417874,-17.319591952224105,1.0974342312447025,1.4433797716781758,4.854814859971502,4.8278339069483485,17.053093215642512,17.340516646758545,0.17548216023454477,-0.3978565937298417
36.0,-16.732886955036346,-17.34107092608075,5.4704542537773815,3.63463761566118,6.99827909943012,7.120810577964642,16.715952869849023,17.528120261389255,-4.083808646122734,-2.2930992116968607
36.25,-18.32835063512651,-18.20542136962692,3.8766925564626304,4.379445526733255,5.928290198600225,5.808940517350557,18.727209335686087,18.664034247707527,-1.9221024470377124,-2.6595506976398817
36.5,-18.498980983945415,-17.943668971509226,8.534840939289074,7.037722901509023,4.771416045630891,5.307314187608499,18.144941659603017,18.497083397244758,-6.500947150601683,-4.701272892286657
36.75,-18.282902430814538,-17.93953227526609,6.513367454871277,6.603390310550665,16.523828354777578,9.602155406856669,19.102675727569807,18.828003271560757,-3.830272530523054,-3.893674434458749
37.0,-18.489166856219523,-18.015903253110586,10.172821071893159,7.605688741884906,11.116665706515528,11.105615294444611,19.501391408833165,19.042728207642305,-6.923055872044334,-4.605319671895188
37.25,-18.254797788944927,-17.796274471124903,11.582627415546733,9.949327605947763,13.405412853268603,12.351236012809636,19.78790776344676,19.201970757453672,-8.117757472507673,-6.3827164038645385
37.5,-18.700425762170994,-18.035010911923592,10.29789671799986,10.199288335133822,16.101411168826555,15.087228042989574,20.956066673644294,19.666229292369668,-6.228235255063631,-6.127061867375996
37.75,-18.755193268224012,-18.459682648472008,10.112126822161823,11.117743855913329,11.359745316141131,15.369632006957147,21.113653721704747,20.40720231025966,-5.237570580167447,-6.144419765764594
38.0,-18.2969741302759,-17.61038203371171,10.786046896886187,11.227385192397609,18.14899491542084,17.718598299043204,20.54282856953724,19.918258532350485,-6.202306886574335,-6.667728539773736
