time,x_F_body_mean,x_F_body_median,y_F_body_mean,y_F_body_median,n_F_body_mean,n_F_body_median,x_F_earth_mean,x_F_earth_median,y_F_earth_mean,y_F_earth_median,n_F_earth_mean,n_F_earth_median
11.5,9.804941484231302,9.738526347810748,-41.45899632170832,-40.416657844057454,6.472667352801012,6.7793431648858,42.13517881600822,41.353101780217784,-6.293803059795677,-6.4381336410387195,6.472667352801012,6.7793431648858
11.75,8.812178998066246,8.574415939479188,-42.10725245764059,-40.85179156592634,5.358278464341627,5.515725355422071,42.58299803790118,41.36259995024085,-6.112568369510005,-6.0843351354479305,5.358278464341629,5.515725355422071
12.0,8.43992448485362,8.28083864173907,-42.71209154781307,-42.17157128345349,3.3596478289162786,4.546122632842351,43.21257982615034,42.81099788412379,-5.313005284746977,-5.016698261763526,3.359647828916278,4.546122632842351
12.25,6.858897189095711,6.794187637905749,-41.83640328369475,-42.60490804517541,1.1224280279364023,2.9603263307284067,42.07120372347893,42.97688186783865,-5.229043742965919,-5.082758547521328,1.1224280279364018,2.9603263307284067
12.5,6.450677853724003,6.779977703133747,-44.357807825074566,-44.98940533107365,-1.7469450086393243,-0.8416000515965579,44.550229140174345,44.6999857981681,-4.950097773301046,-4.6079015497585765,-1.7469450086393243,-0.8416000515965579
12.75,4.975463260605059,4.905222028904477,-43.587152953781185,-44.32707098266503,-1.8382908132103697,-1.4501255693797868,43.6026208618134,45.35652519628971,-4.838040250851812,-4.655347651259511,-1.8382908132103688,-1.4501255693797868
13.0,3.9577752167711355,4.084871757342945,-44.061793364918884,-45.07866151254436,-2.8956162507300967,-3.743694848062395,44.00083978714514,44.86719923465272,-4.586033777566729,-4.6323972544107574,-2.8956162507300967,-3.743694848062395
13.25,2.4677292029536293,2.822337255702779,-43.868716571291095,-42.94172623983063,-5.662429145107097,-4.896533479179219,43.68825802077446,42.90735358330335,-4.678682713909393,-4.5545095099378266,-5.662429145107097,-4.896533479179219
13.5,2.1125450169419135,2.363469738939614,-44.06809421483585,-43.33295810642811,-6.381533397603498,-6.063623903118956,43.960928652375536,43.424083830599606,-3.7277986626817703,-3.383417389094176,-6.381533397603497,-6.063623903118956
13.75,1.097660620272446,1.1887635473574212,-44.83560561901382,-43.40196411341266,-9.126169632920227,-9.637991117943315,44.71334708952353,43.4910524816977,-3.4861116549083992,-3.217348356819679,-9.126169632920229,-9.637991117943315
14.0,0.7883732394215454,0.6271710907500854,-43.46008050210111,-43.17309910585446,-11.553591650716319,-11.674273765377947,43.403628784523356,43.21490271564429,-2.350562609482401,-2.3922400008154923,-11.553591650716319,-11.674273765377947
14.25,1.2019739407670726,1.1031176027876095,-44.73888991230777,-44.207672997237864,-11.001345260207552,-11.48344071483463,44.749655401439405,44.265112351620914,-0.6937779131421796,-0.737048366928574,-11.001345260207554,-11.48344071483463
