time,x_F_body_mean,x_F_body_median,y_F_body_mean,y_F_body_median,n_F_body_mean,n_F_body_median,x_F_earth_mean,x_F_earth_median,y_F_earth_mean,y_F_earth_median,n_F_earth_mean,n_F_earth_median
2.75,28.89524042481812,28.93141846817075,-18.34721720021186,-19.690274050334487,1.9356752245094733,0.5976842723599857,30.48936950179607,30.088426592342834,-15.554858880838212,-17.207911490778148,1.9356752245094717,0.5976842723599857
3.0,27.862198850799,27.72609534393628,-21.573288733811022,-21.042861126817787,0.4098522936667741,0.21321663756894588,30.11562746477076,30.0854053779327,-18.296417934695963,-17.618525394553576,0.4098522936667743,0.21321663756894588
3.25,27.031132075184214,27.179665807523,-23.001453207801124,-22.359461582799938,-0.7904063841711956,-2.1911503919980255,29.848303280943004,30.02390166144786,-19.204877057518345,-18.69356943560156,-0.7904063841711956,-2.1911503919980255
3.5,27.077678834896656,26.976706410043242,-24.214641997060426,-24.158330008198938,-1.0841867039735624,-0.9438243567385681,30.49251241663878,30.661508617298708,-19.74225522549524,-19.48722939157976,-1.084186703973562,-0.9438243567385681
3.75,25.665226578751415,26.075758527813672,-26.45760523303557,-26.591915856747264,-0.9157918896234284,-1.2356130250570074,29.947231752679304,30.287189496004935,-21.491205168322708,-21.568706917437552,-0.9157918896234287,-1.2356130250570074
4.0,25.270073516509505,25.569190187950092,-29.269032425908858,-28.982372568265042,-0.6641116991460707,-1.3887384906618654,30.63929513025508,30.664640053207336,-23.58995368594865,-22.543258492571205,-0.6641116991460707,-1.3887384906618654
4.25,24.664935190360048,25.06898906794244,-30.498541910291824,-31.604472855049515,-2.3313378880378854,-3.4935479171432746,30.919147006867423,31.49996012712016,-24.135580101507653,-25.02168886309431,-2.331337888037885,-3.4935479171432746
4.5,23.894408174760912,24.512698321263315,-32.01078301880943,-31.777834991937873,1.3944785794977688,1.4017256986305155,31.185217180527005,31.886295796030936,-24.96230835611864,-25.30817383494943,1.3944785794977688,1.4017256986305155
4.75,23.609717036386925,23.402046566439104,-36.1875214521178,-36.25717811997227,0.725396439309946,-0.17699354295957576,32.75224761946727,32.675336357616104,-28.182367307716078,-28.283281782549665,0.7253964393099462,-0.17699354295957576
5.0,22.525057915119838,22.512028188096153,-35.58389111689627,-35.8363946678907,0.7110005678224741,1.5055465575666778,32.32635801120924,32.461844808177204,-26.992560214502504,-27.178351924687213,0.7110005678224749,1.5055465575666778
5.25,21.242501955818856,21.828197575862028,-38.00110994020801,-38.21083959877397,2.798887088020055,2.545558791184642,32.703345045024456,32.79216101443714,-28.737068148721974,-29.093890751665473,2.7988870880200563,2.545558791184642
5.5,21.29054867173191,22.032929061479344,-41.14345142836493,-41.21976319220913,1.767934768595461,1.0508356340755296,34.737479662804844,35.70577478294075,-30.649269829662245,-30.328647836290976,1.7679347685954605,1.0508356340755296
5.75,21.52876063419443,22.24595310112425,-42.76528482085649,-42.50753724811244,5.492119500276267,4.475511181557852,36.51910677694306,37.00615396856483,-30.96308897927505,-31.0417969894487,5.492119500276265,4.475511181557852
6.0,21.42566755728077,22.19669315294158,-42.50230827324919,-42.509441092949956,8.951519346027984,8.864694439163545,37.270736242347446,37.649667113554344,-29.604008723035058,-29.959289398749007,8.951519346027986,8.864694439163545
6.25,19.936334500717717,20.4509105120955,-43.629209393718774,-43.86823569640746,7.743669452650369,7.606097012852279,37.37108932858063,37.748173273628886,-30.072693433149382,-31.175850031759325,7.743669452650372,7.606097012852279
6.5,20.00196295247489,20.685245065718412,-45.31825831217137,-46.27258505838154,10.652916379090478,10.756428809180152,39.188350297289624,39.28045419537616,-30.30010026403899,-31.08545866041333,10.652916379090478,10.756428809180152
6.75,19.86237097295143,20.257223126732114,-46.26872907694788,-46.136328163096294,12.242882946454959,11.469830752397364,40.51931503629043,40.83569039032611,-29.891379720176538,-30.54622613713398,12.24288294645496,11.469830752397364
7.0,20.383185673126796,20.593641265881395,-47.717327675881904,-48.693334115196066,15.334467534805654,14.935856551064923,42.69793926150268,42.83002251987138,-29.483966600367236,-30.109098410346768,15.334467534805656,14.935856551064923
7.25,19.522134332329784,20.011129965946136,-48.12357510391761,-48.44847445148733,17.206488791718744,16.56742594418996,43.17023849121256,43.77346572419546,-28.86733980431362,-28.695571000782223,17.206488791718744,16.56742594418996
7.5,19.19231999480735,18.903820542246237,-50.101367769537966,-50.08320537111546,17.61229545358445,18.205007878351935,45.008625738112435,45.41399062361763,-29.201298039099797,-28.44700216269012,17.612295453584455,18.205007878351935
7.75,19.41719594259224,19.43972661361473,-49.06750451407431,-49.678230758416746,17.811377011564705,19.280164639775215,45.503530721829755,45.153348105520436,-26.722206613294155,-27.81231980754798,17.81137701156471,19.280164639775215
8.0,18.695822212975393,18.964746732558986,-50.633378884236926,-51.08848184092925,19.16202475832268,19.84577065062777,46.82709122022782,46.2848811513134,-26.842069751163258,-27.195952014153573,19.162024758322676,19.84577065062777
8.25,18.643235565417598,18.429979958592497,-50.719060399298954,-51.64621334978756,21.128946408019452,22.61847624404725,47.72110138097982,47.1461660246657,-25.351323368796578,-26.115397704025202,21.128946408019456,22.61847624404725
8.5,18.617849768346765,18.89259383553121,-50.84024739917868,-51.451244776977674,21.36742354490341,21.18960506086713,48.61179617092371,48.62172571670687,-23.837950078403566,-23.356962352116156,21.367423544903414,21.18960506086713
8.75,18.1678857980283,18.0987967199873,-51.56907925252534,-51.957658466478094,24.007327532830992,24.50450159204297,49.591826470325,48.97983675728864,-23.023746716914093,-22.96429691047051,24.007327532830995,24.50450159204297
9.0,17.806448737672294,17.86482011431266,-50.708540841613384,-51.02700499674247,21.67947600952176,22.72459860248153,49.45600924273185,49.87825646192856,-21.036392639305273,-21.064504336206177,21.679476009521768,22.72459860248153
9.25,17.502791619325894,17.483126692421028,-51.417004595669766,-50.914322582490676,24.17860473549852,24.462423242448796,50.47294276873618,50.1389109704167,-20.063359659994116,-20.107843354620623,24.17860473549852,24.462423242448796
9.5,16.942515409705162,17.157357790400606,-51.44300217101126,-51.68786577386961,22.18164848337547,24.897933950493282,50.78395256476966,50.46145112778094,-18.826094191877228,-18.73343100996029,22.18164848337546,24.897933950493282
9.75,15.905735328319956,16.003393080112595,-50.38006948220541,-50.459028971612554,22.347226202854014,20.84869983047806,49.9085452870285,50.42425107820027,-17.328611352917193,-16.981227229249956,22.34722620285402,20.84869983047806
10.0,15.706164028019568,15.847715414557284,-52.03911727727289,-51.08200796198949,21.597040401288783,21.901684557515743,51.702374824109214,51.40004248909917,-16.78146658862438,-16.598290046705436,21.597040401288787,21.901684557515743
10.25,14.29160012204399,14.314612894576982,-49.004062147312204,-50.611768482310566,20.610648398146246,20.399603148755016,48.90922262472991,49.99556036423863,-14.61286291733446,-14.675259063651907,20.610648398146246,20.399603148755016
10.5,14.534936486250656,14.533301183572434,-50.80329786899546,-49.907253600629744,22.784072730764255,21.444082962172402,51.028234623006625,50.43725319830119,-13.724389305437255,-13.581010923878098,22.784072730764247,21.444082962172402
10.75,13.145030436745214,12.850786792825076,-46.92310194074899,-46.81294017901067,20.114898989188863,19.75960455399033,47.38197089878138,47.69503846768871,-11.380608952893732,-11.64900030266162,20.114898989188863,19.75960455399033
11.0,12.353459212090264,12.462889247182112,-49.02778299022573,-47.737610717588765,22.05200439498249,21.727622803586534,49.23252553272153,48.673952504197686,-11.510429734920272,-11.6155922559316,22.05200439498249,21.727622803586534
11.25,12.058970505697939,12.119371861069899,-48.384942872221146,-47.63715189321032,18.97184947273835,19.762947676311768,48.87038426388346,48.25412893432619,-9.909948880846152,-9.47077908921931,18.971849472738352,19.762947676311768
11.5,10.992472411214823,11.02033078252284,-49.46418724184071,-47.970855388531646,20.29296580498087,20.515442794809264,49.72382368948119,49.16509836560894,-9.750968694227563,-9.809730123910475,20.292965804980874,20.515442794809264
11.75,10.744806762803954,11.139175672884036,-50.49019917240091,-50.06286478587057,21.68526063732143,21.276379766931463,50.869491154839835,50.59351200212541,-8.775296629317365,-8.53165700640851,21.68526063732143,21.276379766931463
12.0,9.020232946098092,9.214756084696212,-50.04096294772773,-50.69764276685767,18.833510365257286,19.76961276970254,50.109883227985854,50.902053064054755,-8.629146959267878,-8.226093976711162,18.833510365257286,19.76961276970254
12.25,8.093659899334346,8.223136223492602,-48.14687517999104,-48.04297380322253,18.645896075185277,18.81566453412978,48.267767878897395,48.883605902261,-7.338359983382321,-7.127391644472453,18.645896075185277,18.81566453412978
12.5,7.904453003067324,8.077881665401282,-49.768465231841645,-49.208959993103925,17.785205917005126,18.12630504294792,49.975826210803845,48.76227626629104,-6.465104857842753,-6.608387552081187,17.78520591700513,18.12630504294792
12.75,6.114413720965912,5.6366794538610066,-49.91230675255095,-48.27619672793493,17.771564866206436,17.836945873935974,49.840149770091365,47.90562074863023,-6.677114664505154,-6.718250776889519,17.771564866206436,17.836945873935974
13.0,5.930425248396505,6.3476857961098325,-50.96818005968613,-49.28202150944223,17.359481620535085,17.162176080965622,51.011234962624215,49.44983812449205,-5.547898081744368,-5.626985790898885,17.35948162053509,17.162176080965622
13.25,3.738904946168496,4.677985651613206,-47.69713248965284,-46.817444090232215,13.265436547297739,13.92195940300961,47.526286000319786,46.76216732089716,-5.499809349811447,-5.447290980631662,13.265436547297735,13.92195940300961
13.5,3.333989885148916,3.8913503826249434,-49.574219273938894,-47.627490826823916,12.472057568900125,12.750268466686883,49.45869574289473,47.33309730107554,-4.749318128889908,-4.758621279008609,12.47205756890013,12.750268466686883
13.75,3.5628896576043245,2.8289516618472366,-50.009684177028575,-49.41149774021194,13.277453124231013,13.745074245190855,50.04203127485066,49.450940949311374,-3.0753535908196694,-3.270926739510477,13.277453124231014,13.745074245190855
14.0,2.204098275528036,1.811742405190131,-48.04450784692283,-46.404043050683036,10.365912344652308,10.067634595020621,48.018437849097126,46.69608661396406,-2.713395580923648,-2.834900839542258,10.365912344652306,10.067634595020621
14.25,2.3548779156669366,2.262483949343964,-49.37518926773451,-48.05380995558687,9.406126619146425,10.355501969387824,49.416370712575116,47.97166067211976,-1.21540059843588,-1.3875656569395387,9.406126619146429,10.355501969387824
14.5,2.08080320794671,1.363964260291655,-48.87411125245364,-48.046590170035216,9.212483077403189,8.592264963702062,48.91838601193449,48.139052137059124,0.008805582036183583,-0.8035405888157652,9.21248307740319,8.592264963702062
14.75,2.0449217361643366,1.4200070838027727,-48.08333532771202,-47.568290318467625,8.126652578995952,7.188357903757579,48.105359230485575,47.56575361192264,1.4363569997863106,0.8252184331237997,8.126652578995952,7.188357903757579
15.0,2.762324526551446,2.690062540994351,-49.82494123917452,-49.419899453617795,10.481146707775721,9.373910862424697,49.77113438456198,49.38524007818644,3.6040754099343837,3.626742859109906,10.481146707775721,9.373910862424697
15.25,1.789217581104475,1.371321551128067,-48.42346495311644,-47.96875711425503,4.1930472089208095,3.5131889418234694,48.2887522034497,47.68169862090195,4.028602043641634,3.6364393414111422,4.193047208920811,3.5131889418234694
15.5,1.024924254706156,0.80392824584776,-47.774282996508276,-47.385275899638245,5.221249174376859,4.99457947336683,47.56066149257835,47.138998674785206,4.627745693122342,4.355902735881005,5.221249174376862,4.99457947336683
15.75,1.830652896389166,1.4623432200607516,-47.8605603642824,-46.709236509962174,1.776356779731839,2.2781648609658323,47.407559159966915,46.2343240435941,6.819669000460801,6.7125358045854835,1.776356779731839,2.2781648609658323
16.0,1.9663387607627438,1.9637171268466007,-48.377546565683524,-47.839503795166145,-0.020253756841837774,-0.2762288852061945,47.684637412984266,47.29783680342998,8.39217949377221,8.093439843825042,-0.02025375684183806,-0.2762288852061945
16.25,1.399218075268334,0.6901320606230231,-48.98109179781727,-48.60954849863825,1.7122604727893833,1.023964780742493,48.1104941168599,47.57814435718457,9.299763013039197,8.589301842994729,1.7122604727893838,1.023964780742493
16.5,0.5319839714396641,0.5307535437315194,-47.37753020000664,-46.009684226527995,-2.3827534838928104,-1.805862081793307,46.414541958832295,44.09283484352113,9.518592770667647,9.320193641354306,-2.3827534838928104,-1.805862081793307
16.75,-0.5568054290233725,-0.6908844511237133,-46.46944542352389,-45.2790367523268,-1.9959919584860224,-4.102884597929867,45.4750927599546,44.58883456708577,9.577860228874506,8.80263387057968,-1.9959919584860222,-4.102884597929867
17.0,-0.9918828711346765,-1.1279421405368608,-45.7475822937657,-45.61482354718633,-6.053064001886932,-5.779293268951376,44.59193856345748,43.62215819698034,10.265674022527856,9.45942488371958,-6.0530640018869315,-5.779293268951376
17.25,0.49689719123776704,0.04599391302930505,-48.66673399294249,-47.860508859216765,-3.478633734633962,-4.80440771778097,46.686677156791646,46.31445948692105,13.749622740204227,13.10163676272735,-3.4786337346339633,-4.80440771778097
17.5,-0.6263922810262382,-1.3804140304036188,-46.373467668612605,-46.8319592043952,-5.230126383646161,-5.515749417869366,44.43030003192566,43.62949399781368,13.29809671561694,12.721627430771232,-5.230126383646161,-5.515749417869366
17.75,-1.2987571997105238,-1.6274996590203648,-45.31012412729299,-45.73312598466231,-4.3887604580944775,-4.93598180501014,43.254822992812066,44.07953133461078,13.554124172715246,12.876591962302308,-4.3887604580944775,-4.93598180501014
18.0,-1.2061635085812243,-1.9488588984785835,-43.98873652493623,-43.37296217508185,-8.266484687355808,-9.423568162701276,41.59105932533343,40.73232868174266,14.375243424638013,13.36553340068437,-8.266484687355806,-9.423568162701276
18.25,-1.896230900377407,-2.463586415916594,-44.66185804679649,-45.84417989599596,-9.391425259730383,-9.980594705952505,42.060289971106,43.6325547817342,15.13965770628601,14.57912747350823,-9.39142525973038,-9.980594705952505
18.5,-2.964670041077373,-2.8970044575193494,-43.73932258649215,-42.70311615415643,-7.0697220674069525,-6.512284298506552,41.213231651611,40.3506098823941,14.946137550565878,14.653413305328286,-7.0697220674069525,-6.512284298506552
18.75,-2.3350934991125105,-1.8330065783364784,-46.014558871335666,-44.438807302730254,-9.569645606491717,-10.055844424947342,42.57192845907086,41.10160800261498,17.618828057114925,17.577731421045947,-9.569645606491717,-10.055844424947342
19.0,-3.8079543493602883,-3.1841901445958207,-42.24360634974935,-42.362064993516476,-11.109333680992693,-10.395967365756647,39.37958266874121,38.49516316651665,15.756625050244427,16.396610411633766,-11.109333680992693,-10.395967365756647
19.25,-3.671306883665486,-5.082652859338855,-45.05625569670517,-43.52515415679074,-14.135929339611412,-14.48501647587565,41.34079136647901,40.2762566734319,18.288894084495386,17.81342778934948,-14.135929339611414,-14.48501647587565
19.5,-3.93556873031527,-3.982502704806792,-39.55081984409212,-39.32317272144434,-15.265572724051857,-15.195112558395875,36.19664482592934,36.32059770479984,16.418249178283812,15.069074665243384,-15.265572724051857,-15.195112558395875
19.75,-4.655970511746344,-4.323791965723851,-40.799050014563804,-40.025164151587404,-14.013586369900327,-14.079335212798444,37.179139815827355,37.288825682001544,17.434219906662005,17.453964954174026,-14.01358636990033,-14.079335212798444
20.0,-5.254207457429578,-5.016432998891815,-40.84739064047312,-40.51449633268788,-12.700482091615674,-13.285792114250944,37.06281928426281,36.89810582003838,17.95726653002751,17.413560947807476,-12.700482091615674,-13.285792114250944
20.25,-6.737744577440276,-7.725507569353125,-37.15983900720843,-35.57478988134054,-15.72153482486352,-15.420653379755482,34.38047200108878,33.752099993791774,15.627983055500952,14.540916348092079,-15.721534824863522,-15.420653379755482
20.5,-6.239447065387383,-7.355259188574036,-37.38346660931323,-36.882017314636855,-14.70485265350726,-14.89866714159684,33.834770588108675,33.35667222197155,17.078133118137274,17.086151928440714,-14.704852653507265,-14.89866714159684
20.75,-7.073544919500265,-7.22476123267009,-35.68079562907073,-34.43186829365863,-18.853325520289097,-18.570118510244207,32.531883931300726,31.26662418885495,16.273621163270516,15.725195607366599,-18.853325520289097,-18.570118510244207
21.0,-8.402888941200922,-8.754024116255387,-35.14109277065431,-34.533422561182164,-17.90940646834146,-17.547036378525807,32.511585158569986,32.14985623512028,15.763940709962322,15.876107527993089,-17.90940646834145,-17.547036378525807
21.25,-9.077125871920968,-8.857391277864352,-33.12629146866008,-32.715193035521835,-18.564878341131372,-19.131970507018927,30.998063274808125,31.038487495157156,14.794100715777263,14.673585071490765,-18.564878341131372,-19.131970507018927
21.5,-8.545793801448179,-8.957340767947862,-32.946614077262375,-31.75838370278894,-17.480051685890786,-16.75653570829968,30.10475572159952,29.697158334509393,15.881234982769229,15.000992364459265,-17.480051685890782,-16.75653570829968
21.75,-9.42591568597034,-9.864348213841396,-31.4686112405711,-30.52442868284735,-17.018639334686476,-17.655099267609188,29.219317133795084,28.92007773462431,15.01175878963653,13.817420974042754,-17.018639334686473,-17.655099267609188
22.0,-9.463860984363917,-9.471304484935477,-31.337265117956708,-29.865645241244312,-13.90096491524019,-13.433521546399755,28.748638913977388,28.448561212200683,15.65581460723616,14.307613342770404,-13.900964915240193,-13.433521546399755
22.25,-11.317520116811972,-11.31175791581503,-27.599091332917205,-27.148187805547035,-16.683860051130054,-17.627541897810136,27.125486949981763,27.29682421128041,12.409833347004547,11.101133588582119,-16.68386005113006,-17.627541897810136
22.5,-11.012627125580526,-12.279231989961783,-27.923958682145315,-28.944179172286752,-15.371651660877495,-15.34587826400103,26.778840680105407,26.82604949316572,13.561682290728562,13.048534666260075,-15.371651660877497,-15.34587826400103
22.75,-11.019001191104596,-11.570551071380347,-27.06177848979547,-26.979207148396917,-15.038575937589108,-15.590300738625963,25.864468341771374,25.169991062561348,13.593657023351058,13.232676154071513,-15.038575937589114,-15.590300738625963
23.0,-11.369763994046089,-12.156582311734882,-25.386840072171317,-25.00002674684397,-15.082455719341253,-13.783835526537572,24.729575471217974,24.605519962987696,12.73622113940444,11.86529893167036,-15.082455719341251,-13.783835526537572
23.25,-11.907197018549725,-11.798894121345125,-24.7824048895154,-24.779167488409826,-12.76124322699765,-11.61294711993045,24.45320708653488,24.68401469556055,12.569388068855268,12.201598628291386,-12.761243226997657,-11.61294711993045
23.5,-12.38919410429473,-12.35906169622249,-23.18792065309619,-23.28216717868478,-14.359221590233155,-15.212359662267431,23.580859440777687,23.755858638418914,11.623889511946816,11.25839333386267,-14.359221590233158,-15.212359662267431
23.75,-12.121941101366971,-11.364636775652668,-24.02934014661801,-22.604137827085985,-12.69254025534576,-12.888192379804991,23.52268815510065,23.052580694258523,13.07799566871905,12.772638669006767,-12.692540255345756,-12.888192379804991
24.0,-13.524038821723588,-13.910374901430746,-19.378882071175397,-19.47412416543991,-11.461304089988825,-10.276055935804198,21.845754977807047,21.448696765738553,9.011306500851772,9.279787262669045,-11.46130408998883,-10.276055935804198
24.25,-13.966480544921424,-14.568589780458245,-18.14629773047388,-17.36766018528708,-12.89961342200629,-12.043769597417501,21.34553156029186,21.343339504612203,8.28968544649988,7.338805966659308,-12.899613422006286,-12.043769597417501
24.5,-13.925022855452571,-13.873972770604034,-17.97342752611948,-16.250392878601808,-10.316561954328622,-9.68901197678853,21.002626389971912,20.827009874483714,8.708624627606397,8.240427092180605,-10.31656195432862,-9.68901197678853
24.75,-14.622216883915831,-14.884435515038959,-17.076838615511644,-16.02875991347797,-7.5890675237397724,-7.226070323304625,20.961087108691018,20.998661382921213,8.127752295567838,7.89673650373143,-7.589067523739772,-7.226070323304625
25.0,-14.536490120990525,-14.883091046349865,-14.800420817862157,-14.665996483016137,-9.00570177685578,-8.841242077009923,19.643277462813014,19.320698394536407,6.671112612675598,6.7103108305203225,-9.00570177685578,-8.841242077009923
25.25,-14.392767745972272,-14.45339666330695,-14.789224443570983,-14.49453576702492,-6.548050129214374,-6.925351484715939,19.330274069484293,19.093104923773552,7.225887192969603,6.494513562667583,-6.548050129214374,-6.925351484715939
25.5,-14.200059814525023,-14.93403179799708,-13.337555062153902,-13.10506749336211,-5.640255548657343,-5.020321466325315,18.375685383041432,18.12884046628605,6.470404466449406,6.183492170193313,-5.640255548657341,-5.020321466325315
25.75,-15.165138570945365,-15.454825711572553,-11.823204719712573,-11.241137497068948,-3.9373788274001345,-3.438380179276626,18.520470107335225,18.45571268159319,5.17317205230621,5.111974710483989,-3.937378827400136,-3.438380179276626
26.0,-15.074976773807284,-15.249499878023903,-10.480860887595538,-10.210200902460702,-5.187304664419318,-5.121124452297821,17.819147273203097,17.888255317434474,4.42509355880918,4.304671648631821,-5.187304664419319,-5.121124452297821
26.25,-15.122970089068387,-15.260410786194672,-10.019998916897457,-9.121469719152817,-2.602256703352473,-3.2080501158703765,17.591876532488115,17.448295746470535,4.430631654490425,3.965501174893022,-2.602256703352473,-3.2080501158703765
26.5,-14.916022229281486,-15.46370273968087,-9.75308342150507,-9.733191161483365,-2.435634158219767,-2.870425265547611,17.193291255533158,17.01627354712835,4.690540768111307,4.039871347026457,-2.4356341582197674,-2.870425265547611
26.75,-15.297726927514855,-15.584242458007164,-8.100002004433236,-7.38328663992708,0.5674943230943988,0.5305226521055884,16.965221557495166,16.823105671982084,3.436817051571388,2.528641232602371,0.5674943230943988,0.5305226521055884
27.0,-14.994346831759353,-15.392324998907062,-7.142018409880994,-6.270077454620832,1.0673643886258177,0.7417016239974779,16.33076249059774,16.662027774136355,3.0240887794099347,2.3107593796279433,1.0673643886258173,0.7417016239974779
27.25,-15.132783118888359,-15.55188515131547,-6.740170919238945,-6.624798138729123,1.404449047930347,1.1330901057778597,16.288507331871706,16.666388819052628,3.019183192077912,3.253147544952306,1.404449047930346,1.1330901057778597
27.5,-15.165098858992897,-15.472527389535543,-4.827224123728798,-4.634345332146161,3.937758866454053,3.30536301795333,15.83833315517649,16.376511428646324,1.558676001583564,1.6295098000598327,3.9377588664540535,3.30536301795333
27.75,-14.966104038943104,-14.795996121331566,-4.159911145560087,-3.964861922018495,2.455835454097411,2.903478727336508,15.4751235161429,15.138335156568878,1.345254951716685,1.2095574388501134,2.455835454097411,2.903478727336508
28.0,-15.085574918688891,-15.383121628020554,-3.115402256595031,-2.8413769362260712,5.1518208784402955,5.353865757975235,15.388357197460659,15.48299004228085,0.6919613920183254,0.315943665634113,5.151820878440296,5.353865757975235
28.25,-15.312348028531883,-15.43950324333444,-3.22397798737039,-2.9877067487290536,6.895418876256319,6.449310209586415,15.604673742253727,15.491262331852386,1.1645475052459713,1.089730041690514,6.895418876256326,6.449310209586415
28.5,-14.775879075976261,-15.127032874198694,-2.3289458406180175,-1.230080637096462,7.167831182178793,7.216409408097038,14.940336864986769,15.15163329485388,0.7327382609336804,-0.40000494803788844,7.167831182178795,7.216409408097038
28.75,-14.912643366083312,-15.000816117518099,-1.290440024508375,-0.9270212190142827,8.304180652360442,8.326595172127151,14.968205937986692,14.840069648431529,0.07041781806287918,-0.25975823630958395,8.30418065236044,8.326595172127151
29.0,-15.34382004155902,-15.528121924321436,0.08209108448321302,-0.6136990056171676,9.09166201653293,8.693781284329209,15.315274724031799,15.427694550743823,-0.9390813640116682,-0.3089692038508412,9.09166201653293,8.693781284329209
29.25,-15.745133827491605,-16.01044023411798,0.9861678449913848,1.589009222718183,9.523755244880942,9.31451408514552,15.708248105163017,15.908685709345253,-1.4603761858941784,-1.9953537633827358,9.52375524488094,9.31451408514552
29.5,-15.565708354951346,-15.77682756330956,1.5012586510107568,1.5132044003698044,11.556290107763937,11.178287320181719,15.558957225690909,15.77054977042725,-1.5696980160380525,-1.5923004598703439,11.55629010776394,11.178287320181719
29.75,-15.646052702542784,-15.746799768430808,2.2182669375615056,2.4279666890794274,11.349495049336124,11.74995580449077,15.689881330333213,15.808109456269996,-1.8834150894122632,-2.100228846935832,11.349495049336126,11.74995580449077
30.0,-15.72762712982699,-15.916058047310141,2.9170438972459296,3.337599486745173,13.36520317311815,13.516928409376828,15.847648783953456,16.006380538011065,-2.1724285004601085,-2.5819114833932133,13.36520317311815,13.516928409376828
30.25,-16.15948444949553,-16.25398624187137,4.693458002952819,4.608433282237559,13.553361147023729,14.073141884130346,16.458610069935947,16.600852008371675,-3.503090213136657,-3.412633987185501,13.553361147023727,14.073141884130346
30.5,-16.242358726735382,-16.311129338703896,5.639469473688037,5.691322603780041,15.333542980297239,15.568531787148284,16.719321238966923,16.90852278317358,-4.010252880914883,-4.033944495018995,15.33354298029724,15.568531787148284
30.75,-16.232411739875364,-16.41212226656115,6.7518396927267315,6.994677465274881,16.0596400217797,16.023681472976914,16.945729366380586,17.198072325251168,-4.681963889965828,-4.982766980841884,16.059640021779696,16.023681472976914
31.0,-16.2242416761071,-16.366872122068944,7.653777239945208,7.6380009031987885,17.451694148502245,17.58632551980809,17.188241906590903,17.535705948527347,-5.135235453471697,-5.16293764883444,17.45169414850225,17.58632551980809
31.25,-16.260839493806838,-16.192711720687825,9.018869815355258,9.063476839162622,18.897702739243307,18.76541127532757,17.590880931172336,17.603891195186485,-6.026260464014904,-5.979913627808365,18.897702739243304,18.76541127532757
31.5,-16.27991233887045,-16.392802543572273,10.00686742774138,9.696927125666928,20.28793999200687,20.036366346361536,17.958195627093637,17.939921476166056,-6.532696150465293,-6.23131128319117,20.287939992006876,20.036366346361536
31.75,-15.99266631312294,-16.089083329604144,11.231424348216567,10.945099842818383,21.03866382675505,21.37961171873752,18.118698994177535,18.1205086322844,-7.322772112027485,-7.202282240304434,21.03866382675505,21.37961171873752
32.0,-16.265845425140107,-16.33814576833585,12.956701318487474,12.795143071031202,22.428203982056598,22.489252165616087,19.000754924033235,19.171070153531105,-8.45134219311805,-8.282911921621317,22.428203982056598,22.489252165616087
32.25,-15.974985106661904,-15.97017566237995,13.465179230110007,13.411817134961632,24.59708702265956,25.23650399521903,19.07490952056588,19.132825091152313,-8.52402503470933,-8.467874520918397,24.59708702265956,25.23650399521903
