u,v,r,R_0,X_vv,X_vr,X_rr,X_vvvv,Y_v,Y_r,Y_vvv,Y_vvr,Y_vrr,Y_rrr,N_v,N_r,N_vvv,N_vvr,N_vrr,N_rrr
0.0,0.0,0.0,0.020678161797473258,-0.04287500927526833,0.008867749099513364,0.011169370389065417,0.7811200437896506,-0.30939096923927595,0.08347362171836628,-1.7660258707461813,0.39819066677458925,-0.4087798000102422,0.008103897821204653,-0.13203147191646541,-0.048277807506834955,-0.04648245275657621,-0.3008353281441582,0.06178054042590493,-0.014010061490263962
0.0,0.0,0.0,0.0212032471699146,-0.0526672505628297,-0.0007810420764480554,0.012331185793106852,0.7881330813436848,-0.3245944533490393,0.08002467770213299,-1.556533783040074,0.3735820457773269,-0.3994478382762119,0.00801347656202897,-0.13670360657765301,-0.04809268906945014,-0.025333242012280207,-0.27775092491780584,0.05550280324480607,-0.012148667679518485
0.0,0.0,0.0,0.021144917463833023,-0.03918113511400968,-0.003933391388417199,0.008404021546853453,0.7835180766523014,-0.31207716941834224,0.08553522616839142,-1.7359026242293853,0.3688467275635541,-0.4013415558994256,0.009005131034566505,-0.13596095814279086,-0.0471357519428089,-0.022511859852097353,-0.2891793847476014,0.05032802512507306,-0.014020673368494625
0.0,0.0,0.0,0.024275206137242177,-0.041442071084232056,0.00432876789375064,0.011557734855569187,0.7621120964584404,-0.31534188145288455,0.08224370761498298,-1.656471023640224,0.4221111818465453,-0.4211922112492102,0.007541987094856901,-0.13546544173693464,-0.04935559075251212,-0.027878163569197277,-0.28532286328837086,0.0515924358146401,-0.012117354992651019
0.0,0.0,0.0,0.021059231881482954,-0.03415255460133235,-0.009599264392537065,0.012388084440432264,0.7645677255760481,-0.3228338764133934,0.08099633909250345,-1.65767181662203,0.41334898300073286,-0.38137280057720596,0.009711852792830053,-0.13867814188793257,-0.04785389487528455,-0.04377650181375888,-0.29836803268832046,0.05530705218814588,-0.013322340009937619
0.0,0.0,0.0,0.019991757868203126,-0.048389099335533224,0.010903199830067628,0.011872754403684118,0.7694461807635431,-0.31299887519016156,0.07725321525639658,-1.6191897307725316,0.3930224516861894,-0.362306179064775,0.008118068101818946,-0.13696358007605733,-0.051113081607280716,-0.02349054023572131,-0.28064525040053023,0.059989011785148726,-0.014530684125107345
0.0,0.0,0.0,0.02216646932423588,-0.034805689386139635,0.004991624232740037,0.013313119290178805,0.7487387530255352,-0.31384271627314253,0.08051727616724759,-1.4952030370415688,0.40136258176590456,-0.42125776908332496,0.008782744998805624,-0.13634043916502825,-0.04845336469192522,-0.02311039413064444,-0.31017405869102993,0.06354536394644678,-0.014229197792233875
0.0,0.0,0.0,0.02145325144244324,-0.03933630987687101,-0.0016954422400795705,0.010531073947181264,0.758418071724454,-0.3131600265131438,0.08168678250316917,-1.5601932355338322,0.38031589014390105,-0.36778682469946816,0.007232489123220659,-0.1375586730324987,-0.04875017506755294,-0.0241906051534485,-0.2978701507501705,0.05035625538973728,-0.01280115473851265
0.0,0.0,0.0,0.023325356116376837,-0.043294330128491244,-0.0017088499053647976,0.01389092359060394,0.8247194643672062,-0.3169439758795848,0.08469608823882906,-1.5560180420436402,0.4119270821905495,-0.41461352589466866,0.007190259313468935,-0.13977465960254942,-0.049934206897333605,-0.01231935238119915,-0.3080467334471041,0.05340195461753805,-0.013088506955707603
0.0,0.0,0.0,0.021964828097463383,-0.04434355834859373,0.0037819922925351524,0.009858599568684586,0.8214980872625227,-0.30502827789145537,0.08577809498104355,-1.6804544939526638,0.40131397286910475,-0.38866981673043455,0.0073377010140343755,-0.13666825222159104,-0.0475963352523344,-0.02449886828611928,-0.2865521848752525,0.05890322110304191,-0.013768336927550386
0.0,0.0,0.0,0.022594552253627272,-0.04075620490334099,0.005352310874365196,0.011134130514530284,0.728771208785746,-0.3158709500705801,0.08195941460172605,-1.593872755042321,0.35695254141409505,-0.40887794300960484,0.007616504418591025,-0.13427637871146816,-0.0500127431502146,-0.02215708969621079,-0.27829063003769977,0.052683514048775026,-0.013255027160921947
0.0,0.0,0.0,0.019885394172181502,-0.03322760177531457,-0.00675658128875449,0.009164304801806581,0.7827520149564057,-0.3145684370383856,0.07978505768314056,-1.574973806671412,0.3592798139376211,-0.4025306648799675,0.004740797864814723,-0.14077051225013693,-0.047409498699175726,-0.03764470536311259,-0.29693646873224294,0.05927378268269849,-0.012880134060176112
0.0,0.0,0.0,0.022853499305389702,-0.034155977536056766,0.004566566690349895,0.01025516132962369,0.7506470421829927,-0.32044818183703505,0.07954009801597803,-1.4788770903839672,0.4453622521068532,-0.3558755006985377,0.008480770770071356,-0.13312424102990814,-0.04897293750334257,-0.024437882276725293,-0.3043246067563498,0.05379534882707966,-0.013465302323840321
0.0,0.0,0.0,0.021777572948060767,-0.03892756023196092,0.007602587656896709,0.011192466654351809,0.7831316345240631,-0.3201794994568279,0.08269032296012452,-1.5884993046193718,0.43952160976275173,-0.3796191565923275,0.009402231642425546,-0.134000914112011,-0.04934726089257712,-0.021325645468718415,-0.28028018810855604,0.04256498888135249,-0.013172064209146612
0.0,0.0,0.0,0.021169924846501476,-0.037821586363451454,0.006920415557016861,0.012171191782986545,0.7467717311981421,-0.32130464798776487,0.0816899604893816,-1.5450681896673006,0.3702450355209436,-0.4151840835245082,0.00791446206845633,-0.13554949511930894,-0.049198384394195126,-0.04365397587610526,-0.30144319546645465,0.06462791198911533,-0.013281624053351256
0.0,0.0,0.0,0.022694471323641018,-0.04083807870181859,0.004159197579783171,0.01142915766826761,0.7379348467988079,-0.3145272825521673,0.08277332840316781,-1.6165250535205422,0.35741408178679224,-0.38206422348881,0.004969426067085161,-0.139017136416885,-0.04873212133184911,-0.038101157840136735,-0.2958663227341291,0.062342537709751074,-0.012864359103074846
0.0,0.0,0.0,0.022451710321614957,-0.03801300983257986,-0.0011295052219468145,0.01095052658104231,0.7261920064400305,-0.31858254852678985,0.08071029049665386,-1.7400062686331572,0.35482997348273804,-0.38615754940651037,0.00634333551069453,-0.1369400160514871,-0.04925207511377876,-0.020922674240879034,-0.2948012831601748,0.04274425302511378,-0.012183111636388699
0.0,0.0,0.0,0.021758804749504035,-0.0408027791227458,0.0057602003887831914,0.009489562443123215,0.7795468796373458,-0.31871211070680927,0.08468705370878546,-1.56113109870691,0.3649422176388404,-0.40006393836325,0.007931638689885383,-0.13532321388789523,-0.04917970029760077,-0.03950601861033553,-0.26594070804640857,0.06224165072344656,-0.012620827562744777
0.0,0.0,0.0,0.022626360671421698,-0.033880406062038876,-0.0007595627968086886,0.010555226701312717,0.7732716027889891,-0.325480753868265,0.08266064383247958,-1.627640763149214,0.41310950962650816,-0.37945280292957,0.009478086883309035,-0.13065096560552936,-0.04932329320977576,-0.016567394561628902,-0.2880979593295423,0.0501030505866458,-0.013773748772124445
0.0,0.0,0.0,0.02241707041334153,-0.040658908567738745,0.002578324949462797,0.011795267435194531,0.7812441611523168,-0.3208509810555305,0.08472825739876702,-1.5705206466309978,0.4183049686688232,-0.3966729417163117,0.006786684587340338,-0.13765558161355967,-0.04926564181689334,-0.038126580777427116,-0.3023246959022492,0.05999087945791308,-0.014120294511226336
0.0,0.0,0.0,0.023465953213221598,-0.03585195505479659,-0.005313453486726848,0.011626286554803756,0.7064298939915118,-0.3167842936090469,0.08016035601442623,-1.6894631585466087,0.39718800473341165,-0.3968779383058237,0.006631404978843153,-0.14250545148540375,-0.04911788735763139,-0.030121468808875704,-0.28737008767295236,0.06199184758048112,-0.01322261639691599
0.0,0.0,0.0,0.02046619875631418,-0.04015280629239631,0.010543442466576979,0.011017919804402858,0.7699933995184225,-0.3189530443956707,0.07938481517987822,-1.656384226521972,0.378077522993613,-0.37335248063726817,0.008696326765175065,-0.13369684453213773,-0.04976102062597376,-0.02958008408188345,-0.29492665785270994,0.058834304519208486,-0.01197988615142661
0.0,0.0,0.0,0.02243651500526083,-0.03781741273466576,0.00702778264660548,0.0110545991941347,0.7479622691684272,-0.31461624483045086,0.08428321542546259,-1.6546707951482837,0.44293163830216997,-0.369563492936766,0.005189722923991044,-0.13574022723580886,-0.04792151748223759,-0.03427154946478167,-0.2898897684348276,0.042195234385949056,-0.012735436712274882
0.0,0.0,0.0,0.021854486177318704,-0.045340888510879945,-0.0008858998883406011,0.012693214999680175,0.7586674571199864,-0.3198983670917167,0.08046604832576361,-1.6558107095216246,0.3725387426091891,-0.4070158924414634,0.007161678215421895,-0.13608537675657695,-0.04535465079832516,-0.026576574428300307,-0.2896605275959765,0.05995524273416123,-0.011949196701243005
0.0,0.0,0.0,0.022506170756380596,-0.04268032501795529,0.0018795423672136311,0.01249624442454711,0.7550114181833749,-0.3215854494860623,0.08485629268256824,-1.5724798963495876,0.3542233790866435,-0.40103806084272986,0.008696805061779106,-0.13518603092143142,-0.04784703230092411,-0.022193166820113425,-0.26918571292724097,0.05230734766870196,-0.012374565106543438
0.0,0.0,0.0,0.02152279285346622,-0.03926224403406678,0.0010617767875159161,0.011218531495681746,0.7859853558638819,-0.3129822023113022,0.0828479612682597,-1.8264605588954332,0.34384187251568316,-0.3862239673408088,0.006602532559792875,-0.140624051065805,-0.04864221817383405,-0.020490322832171455,-0.27052606313882255,0.058060837137934924,-0.012585608930915036
0.0,0.0,0.0,0.02309515990666078,-0.03971365840887363,-0.0005838238884359206,0.008576531840804293,0.7508568449022893,-0.32378290491968725,0.08609683012406569,-1.754762438421583,0.38880750196421954,-0.3892603714983611,0.008579903500394321,-0.13190566339240592,-0.050017152742276465,-0.037382331437177146,-0.29304049505709295,0.056776970177250266,-0.012446842421540996
0.0,0.0,0.0,0.022160855245294323,-0.04061361983713965,-0.008056725009892225,0.008853420289297854,0.8294139388208278,-0.3147501260802776,0.08176266397496003,-1.448316514124268,0.3319402691192191,-0.3951597449878096,0.009654106890249823,-0.13630133725730453,-0.049446929908100894,-0.024835976613203255,-0.27397106327538734,0.04873015925504032,-0.012629623431811383
0.0,0.0,0.0,0.023440350131921445,-0.039782334629207466,0.007985113768351607,0.013820960372682899,0.8235443759219279,-0.3180043207911487,0.08188424260426659,-1.6717484981413573,0.3959925290184284,-0.3996002583029616,0.008528900709387654,-0.1352963690147047,-0.049642260332771616,-0.027808265462340036,-0.2883962992603418,0.04249151283242885,-0.012710129010411029
0.0,0.0,0.0,0.022365870624350186,-0.04308876017388755,0.001564315494802101,0.013323451267428395,0.7278392624942196,-0.3189107178688739,0.08607420388866761,-1.7439442413199582,0.367214193325179,-0.3998375726355825,0.008529867007565011,-0.13774097573035324,-0.04864326590568221,-0.042107020962210535,-0.28600123036576225,0.05146697103219009,-0.01318355315837877
0.0,0.0,0.0,0.022763004330736962,-0.04072046251444142,-0.0030541546150600297,0.011543751229028967,0.7348320142192725,-0.3190611872441708,0.085435617740511,-1.6654117257131615,0.4220713439372297,-0.40847057134869036,0.0045506979781048465,-0.13313599990470948,-0.048167328396222474,-0.04209118325782982,-0.275742757811704,0.05297105689893284,-0.01314732695512744
0.0,0.0,0.0,0.02423178534414677,-0.03031429810442668,0.010641839854117402,0.010547350099931865,0.812695448838166,-0.3202328838544469,0.0853299740899517,-1.61989614861123,0.4022351532727982,-0.38988806130786335,0.009795925704263802,-0.13934046832839553,-0.04922349146264191,-0.03928150180593682,-0.28281633418678037,0.06076805724433275,-0.012884688050283482
0.0,0.0,0.0,0.02013468830521075,-0.03513921916301233,-0.006659916140473879,0.009791927503701092,0.6777663053205097,-0.3175758303624413,0.08686905696737511,-1.6793868209104452,0.41932454836481103,-0.3758809830094878,0.0063132501172438685,-0.1394820145414534,-0.050017914676818556,-0.032533161257944684,-0.30488147278366823,0.04505891590602881,-0.012915264458756615
0.0,0.0,0.0,0.02355436406934142,-0.04636516476578498,0.007529687933335252,0.01189238737360147,0.7295097179626121,-0.3276372251020545,0.08438283394804011,-1.8159109470381503,0.3944434937090185,-0.34801300846337224,0.007932610857045067,-0.1403905219397013,-0.04818001539054186,-0.027249828655650583,-0.2916820173195757,0.0559047900198335,-0.01354525893482384
0.0,0.0,0.0,0.023203985914073275,-0.03466103496781531,0.0057177055360248825,0.009343413356345068,0.7905034908960921,-0.3143285560609147,0.08428233784594677,-1.583176081408652,0.39655689091216795,-0.3750238504982973,0.012389761108221905,-0.1336046281820801,-0.04933582649738425,-0.006841011177474668,-0.3037184089550956,0.056044321545592087,-0.014512907489214116
0.0,0.0,0.0,0.022904568905667617,-0.0408396941677967,0.004497946305042948,0.012150321769911019,0.7859802044445149,-0.3151383806516233,0.0849242179069093,-1.5804954158444358,0.39555838438086244,-0.38985054614132275,0.008748797342977115,-0.13983772164769767,-0.05092228043706172,-0.04118278783991771,-0.29299358827916167,0.06145369071883213,-0.013154105042088988
0.0,0.0,0.0,0.023079714329469196,-0.041144082139948676,0.009162152706314156,0.010097050685141202,0.7167371595789923,-0.31299963083302074,0.08299270134062521,-1.637799983435644,0.34264698571889185,-0.37785259416660855,0.009659862037395732,-0.13781501473064073,-0.047987205876682634,-0.03487149692284256,-0.3067338312788361,0.06038588988264549,-0.012050589530449823
0.0,0.0,0.0,0.023122656604713472,-0.04009394168096992,0.0018902140091408464,0.01254869997907053,0.7425172021418204,-0.314804451814245,0.08767428962185848,-1.6614842166588708,0.35664051504352345,-0.3867290815097923,0.009478828413011713,-0.134665241709079,-0.04989257580738212,-0.027688341732395216,-0.28858054229361063,0.06639336135801831,-0.011448254695828882
0.0,0.0,0.0,0.021180686827910487,-0.04075137731740895,-0.005530268360748486,0.012276351896637065,0.7969065646189349,-0.3207909402369717,0.07602684845251459,-1.679407307117,0.3071074236719241,-0.39086160321127006,0.006015182525001689,-0.1401640219736484,-0.05184822138407459,-0.03217067784053833,-0.3024460647288756,0.06510683470488873,-0.013838457097037862
0.0,0.0,0.0,0.020487269753578414,-0.044552243258184646,-0.0014815261415992527,0.009582697201220106,0.764838866893538,-0.3145923452224063,0.08380234746411032,-1.5918735915414413,0.35932221093205285,-0.39092717488239587,0.003666271802622175,-0.13649711624360528,-0.04819325097560568,-0.03908955059934996,-0.30424350800602057,0.06401712913334441,-0.012618518421902855
0.0,0.0,0.0,0.02256259571688325,-0.03695130585874214,0.005589680954012185,0.011500504580269197,0.7911131081848857,-0.31057601829576165,0.07779241966104052,-1.5969514722440554,0.35337637637335734,-0.3907396017605566,0.007361930304592581,-0.1337663772458619,-0.050131095373672205,-0.03212829904961974,-0.3004369284547731,0.05782005326546881,-0.011687797448150752
0.0,0.0,0.0,0.02176579482857098,-0.03510528104108143,0.004602271592747839,0.009618426342452755,0.7819334248938418,-0.31870535244508985,0.08822125388307733,-1.609673171176842,0.330717235318738,-0.42770290306813524,0.009027143889316198,-0.13814541348878973,-0.048300673443312216,-0.03707297730348766,-0.2925390665589938,0.06121498017052757,-0.013046025588252021
0.0,0.0,0.0,0.022807890148402638,-0.04298501190859782,0.0009284901506678826,0.011069267802139805,0.7990717602382421,-0.31721650720924666,0.08110162895405143,-1.7729465543010985,0.4022981131490502,-0.37039096425013024,0.007828561962276234,-0.137702911825257,-0.0500572602672008,-0.044655858002382746,-0.2957630560244962,0.05309515689765531,-0.012977058465990007
0.0,0.0,0.0,0.020956244966282973,-0.047186614460553486,-0.004789768674373414,0.011416463316591739,0.7325931952128667,-0.3163075930184818,0.08417892546045729,-1.6918243015231338,0.3489531934041417,-0.4126078873260707,0.011123633789371595,-0.14011688928076046,-0.0478430139841151,-0.019682976836428626,-0.2892754076052264,0.053893462654462244,-0.013555679384407732
0.0,0.0,0.0,0.022070688293259273,-0.0378813934836591,0.0043937163642796305,0.012540297291293495,0.7783034801872019,-0.314726010876891,0.08527226083317903,-1.6514021750599046,0.46029768851089975,-0.4015688354369352,0.006163098038423171,-0.13414827745355537,-0.048171579201161205,-0.02740532361879881,-0.3015747424213525,0.058371090499739646,-0.01377116305355035
0.0,0.0,0.0,0.020965739577786382,-0.043691667688935565,0.00686622250512132,0.008799363160537805,0.7330993771557117,-0.3072251025313531,0.08311168816496613,-1.7563832756008715,0.41075156926887113,-0.410984595528932,0.00788097779980518,-0.1375335107276691,-0.04793230349863757,-0.02769839772552857,-0.3076612415128941,0.05177822159103483,-0.013200633349717066
0.0,0.0,0.0,0.021580186023422262,-0.03729228333855906,-0.00014591854752768084,0.011376646163430053,0.762142928490085,-0.31167692952246756,0.08883963854561344,-1.6568539981340413,0.40123807064484107,-0.39381238884623276,0.0075066528426800975,-0.1342706974984997,-0.049914711088305024,-0.02464358764440494,-0.32080340127914975,0.05411505518243314,-0.012564942010693593
0.0,0.0,0.0,0.02179990070728163,-0.03506571110197851,-0.001316512839033068,0.013720124419667091,0.7914820517067175,-0.3158855574072809,0.08400953789097147,-1.6538908534303953,0.3486719281316678,-0.37927963371073026,0.00806767622546404,-0.1360671495120392,-0.04935178689403898,-0.014946780559003035,-0.28746411576397535,0.05434809495400132,-0.013972221777729384
0.0,0.0,0.0,0.023261734669277934,-0.04124281615237939,0.002176135906753597,0.010231626269174914,0.7907068864363972,-0.31798461061752464,0.07626088536780896,-1.6452206004281562,0.4000013429004807,-0.3960012346859077,0.007774852102472861,-0.13994871202035386,-0.04944170204402301,-0.029807496101671434,-0.2841651079210796,0.04842502713137929,-0.013349439263931668
0.0,0.0,0.0,0.023308638979005005,-0.04281844098427989,0.0030199385382645716,0.009959328419416005,0.7698280508267576,-0.3138064079065437,0.08450865646898797,-1.6155463603756277,0.37953426967190107,-0.3859747178585218,0.009956999204641008,-0.13720536938382932,-0.04718297077049014,-0.02540732751795093,-0.2909031563941282,0.0577899006297852,-0.013180360435518311
0.0,0.0,0.0,0.02052631110097758,-0.0332554145758486,0.002945054960609895,0.00963497762695074,0.7433685416783186,-0.3175427650903933,0.07575679502920965,-1.5198419757634853,0.3893106229624196,-0.41426856991207517,0.008308247551231556,-0.1406134019869245,-0.04915474290067054,-0.031102133618776485,-0.30888264460178827,0.05487800166717423,-0.013722981807080441
0.0,0.0,0.0,0.022163220280662012,-0.03673618992322575,-0.003748261332580335,0.011047175454928624,0.7405860847593433,-0.3098195025609736,0.08427804209942732,-1.5815646232158287,0.3631477939691765,-0.4134006651515189,0.007743234685858128,-0.1370638643786489,-0.047498571805097964,-0.017466388010260153,-0.28511114324587256,0.06890385481887744,-0.012305288951423413
0.0,0.0,0.0,0.0237614786699737,-0.04129037642530157,-0.0027527219990747505,0.011673358157662593,0.8207177316382301,-0.3111339755692198,0.0859379630761129,-1.6715690381979482,0.4020905435674884,-0.3853443529709443,0.005870942659248294,-0.13822165289274357,-0.049355708203069865,-0.024623229930198838,-0.2822465344701859,0.0602845438380058,-0.012537209217301927
0.0,0.0,0.0,0.021422572079442342,-0.02968351241683758,-0.006026976724591012,0.011645693886515986,0.8083692088740824,-0.3136539113123752,0.07747020518347891,-1.7755507180294405,0.34488107849797234,-0.40576458516019726,0.008883784020798232,-0.13775192468780353,-0.04937755723921106,-0.019151456268986494,-0.2988864750240579,0.050383021437129534,-0.014205413334709033
0.0,0.0,0.0,0.022374374923587705,-0.03612129943354034,0.011315972286580229,0.010401091211218953,0.8056080932627804,-0.31637148380425917,0.08350247236608666,-1.6455677127422192,0.40647431769752385,-0.3972615325892558,0.008080530380151925,-0.13807534640098612,-0.04808973337419142,-0.04936662061514649,-0.2998781750092389,0.055768459528139545,-0.013438854432515747
0.0,0.0,0.0,0.021215822294702574,-0.039283981540873175,0.0004151492836168328,0.012965804587674636,0.8137219428102214,-0.32449283249663735,0.08565950908660075,-1.575372812851835,0.36331725726638225,-0.37891020719674623,0.008941658386913237,-0.13362982357117464,-0.048112955007160035,-0.0248512801388695,-0.30991881884357964,0.06388349067290293,-0.01231346879502388
0.0,0.0,0.0,0.021464757669337288,-0.04011511809375385,-0.00044329389562500904,0.012127522231021273,0.681475590732613,-0.3097811698072729,0.0819929889725552,-1.5685439083346764,0.3756577518245516,-0.39908956043327887,0.009038150050090708,-0.13509212948798213,-0.048660429640506056,-0.02928242675688372,-0.30196325792777357,0.05847648017452207,-0.0124178607166116
0.0,0.0,0.0,0.021719145803810982,-0.033212559165186895,-0.0026294220614373615,0.011302852121341696,0.7966035240700431,-0.30796941152031176,0.07523530258857675,-1.704126110436703,0.415441332591127,-0.3804548923611812,0.00620262430907759,-0.14033325466174892,-0.047931738626311664,-0.04648020010254429,-0.287109948461775,0.07284345422575313,-0.01259923072247784
0.0,0.0,0.0,0.020675332146762405,-0.035878534915248846,0.008542242300629454,0.010548695109848284,0.8123059781095098,-0.32008374977674836,0.07801719236974514,-1.5831833465536878,0.33038783730059706,-0.3802177668984034,0.010494132509109869,-0.13939459225457645,-0.049985982158471935,-0.029549941839124974,-0.2913998032681241,0.055519056196819426,-0.013078998672576978
0.0,0.0,0.0,0.02297759870306723,-0.044409648107702496,0.004014851357187302,0.01021849480594225,0.8112505710826805,-0.31830974522406646,0.08195589266110118,-1.6217198398467758,0.3627784620787563,-0.36680070312305874,0.006313244770998205,-0.1366764728408621,-0.05010266707026792,-0.018902966523004446,-0.288899064879727,0.057102869965463654,-0.013845699054046352
0.0,0.0,0.0,0.022510309882314467,-0.04187943880990375,-0.0003739384310635029,0.010008832966447835,0.771799858286903,-0.3173634195114033,0.08130564029057441,-1.7364175375081583,0.31803943497707804,-0.38903163627305876,0.008644750791607073,-0.1374576278387179,-0.04961855803451912,-0.02669223588960648,-0.2998265557282107,0.05399910343322533,-0.012928385340553255
0.0,0.0,0.0,0.022738960367213634,-0.04621106546180873,0.006425511638111563,0.008454999769069247,0.7499229043742486,-0.30906944272636316,0.08085499168940911,-1.6423611887466976,0.43919976083405327,-0.3706809735688164,0.006749117911764666,-0.13830402069394904,-0.04860129947847333,-0.033261039034884705,-0.3235336418126501,0.04876991862334967,-0.01414446950861028
0.0,0.0,0.0,0.02391952046954415,-0.03990251354276313,0.003981891312617888,0.011777431926579532,0.8332546413016237,-0.3238486858071561,0.0813955590282389,-1.5835075487337689,0.38437927747027684,-0.40540965729057526,0.006439987808670423,-0.13954083871610168,-0.04949697932116193,-0.03667468651206359,-0.2854829628413261,0.0393390732873421,-0.011551994547544383
0.0,0.0,0.0,0.022214694260700885,-0.03458923394362934,0.004811294340431375,0.008088855976616977,0.7890075837913926,-0.31128492140109265,0.08289838240040065,-1.6853045971756768,0.33833616254935495,-0.36394630662188604,0.008988853204970046,-0.13603836946682787,-0.04843376943691071,-0.026655930278642933,-0.3031710549702122,0.05710915494984993,-0.013250641913708023
0.0,0.0,0.0,0.02032059313518902,-0.03874532311032212,0.00703149756385447,0.01178242215579398,0.7624412637642098,-0.30952278184437376,0.08334159794431224,-1.6699752252355817,0.3835717967143422,-0.37886011976480055,0.010796623133184621,-0.13751235325022534,-0.04916582031863127,-0.04535758969442814,-0.3143075225562474,0.051252482297793986,-0.012624074474965663
0.0,0.0,0.0,0.022195370185288315,-0.03807575275069596,-0.0004865606906279303,0.013130860749144446,0.792935042080364,-0.31543249888790054,0.0902583358467704,-1.4530471696659633,0.3965688931549051,-0.3952328182434439,0.008835117450317854,-0.1410744864364044,-0.04904711391780547,-0.02109978783520164,-0.29407562367544293,0.056229044853978415,-0.012331112117898967
