u,v,r,R_0,X_vv,X_vr,X_rr,X_vvvv,Y_v,Y_r,Y_vvv,Y_vvr,Y_vrr,Y_rrr,N_v,N_r,N_vvv,N_vvr,N_vrr,N_rrr
0.0,0.0,0.0,0.02147148646235632,-0.04146373922774974,0.0008813800648705948,0.012024698070301881,0.7769287700446625,-0.32531822440185226,0.0809578672519105,-1.52933857753916,0.40419191850216896,-0.37547678902829923,0.010878170679664428,-0.13639139889554786,-0.046669745095021795,-0.041298812519628934,-0.27136149760313144,0.052943592865680913,-0.013396625687003953
0.0,0.0,0.0,0.023315147764531512,-0.03631204086145926,0.0035070296906367336,0.011364858145357254,0.7241014852097601,-0.31269904971202683,0.08458258009536242,-1.6956331589499567,0.35610414460848083,-0.3964238217345876,0.007131780582757977,-0.13511337646114005,-0.04852088042187782,-0.022887793068785495,-0.2995396871476443,0.06172425876823401,-0.012843785079661876
0.0,0.0,0.0,0.022905793714064496,-0.04994258640162964,0.011031018562490795,0.01158566902276374,0.8183556651540197,-0.317172014038528,0.08685659631706773,-1.8426631079520481,0.4052276562961976,-0.39555137064189444,0.0051261707797422935,-0.1427367993470304,-0.04980917138848884,-0.031076041372075855,-0.300970668688082,0.04973900566296727,-0.012947091584240612
0.0,0.0,0.0,0.023343918705580315,-0.04346344972244319,0.010813226688140314,0.009885157972919832,0.7563773739932346,-0.30562709905066027,0.08194067997505627,-1.4847058349481816,0.36304874681263516,-0.3642740257613446,0.004758693734041368,-0.1377821032771114,-0.049313644545528126,-0.029656029094475105,-0.2902047350936842,0.055141476576981964,-0.014274591688263604
0.0,0.0,0.0,0.02392321908415805,-0.03716632290770101,0.005094127181640334,0.013663886618786194,0.7873956300295211,-0.31205081176847915,0.08463025207209898,-1.5398096285829608,0.39057425424055986,-0.3880876552274451,0.007686291463221839,-0.13872845358695626,-0.04829353211884879,-0.022282851327275803,-0.2826818323561225,0.06106657056794767,-0.013923100705256736
0.0,0.0,0.0,0.021325514084880374,-0.04795805571978779,0.0007890643136129209,0.00868535765402684,0.8392191187576576,-0.326557787285252,0.08480231163623984,-1.7442237755520011,0.3624166730975152,-0.40697437246090484,0.01079624186974681,-0.13740441283328228,-0.04669039240882096,-0.008940010494074307,-0.29241156200580426,0.05577019549640136,-0.012659857804102668
0.0,0.0,0.0,0.02220665712606001,-0.04710251752544522,-0.006878315320948927,0.010715629527683467,0.8053575684818004,-0.31169536036538564,0.08349189798119501,-1.6147057799011295,0.31719054903537647,-0.3890019820825529,0.008312482712839311,-0.1364314757230235,-0.049915372529340266,-0.051309635783520866,-0.2858017848906788,0.05987662578565332,-0.01305222558764159
0.0,0.0,0.0,0.02339592869986474,-0.04261568707056457,0.003761135371801536,0.011922080231029154,0.7849625883410194,-0.32079668456495924,0.0840656538210417,-1.4156280731923618,0.412756889109727,-0.3639622003049796,0.00941173755250868,-0.1386700477293685,-0.04916574468987407,-0.01840697208172646,-0.28698010459232676,0.04661854298732191,-0.01146194127001351
0.0,0.0,0.0,0.022375329113243195,-0.041684895079371516,0.009907891565313985,0.010058399065239606,0.7594006661005741,-0.31494783863275055,0.08320167473300612,-1.5784270405419938,0.3719636205546681,-0.38542261542284445,0.007112468212868761,-0.13581877829887212,-0.04842089349875197,-0.03511022146618221,-0.27999636600932715,0.05091056648877266,-0.012130372664761073
0.0,0.0,0.0,0.020391828237971164,-0.043401146579571226,0.003145408177579009,0.011829775979123262,0.7470716120434471,-0.32382558517645094,0.08076595111120864,-1.6218066041338386,0.3556286891067014,-0.4146511811155871,0.008247631536178066,-0.1344905520939932,-0.04879666760110404,-0.036687444083300894,-0.2780679347665579,0.05604373560595353,-0.013193384805751282
0.0,0.0,0.0,0.021712102159776245,-0.039397268288663786,0.005681024129069731,0.010262248073662267,0.7369745334631412,-0.3251016866760637,0.08620942119955774,-1.5390759182067968,0.3466173568939681,-0.40784438478064866,0.005319395470594108,-0.1355143638236913,-0.04863198568778267,-0.031495909641364984,-0.30021708356755195,0.05246742845576723,-0.013573720662570753
0.0,0.0,0.0,0.022164994886428598,-0.04472125910056589,-0.0002558480253881455,0.009943140090312667,0.7609593307468162,-0.31104278355768517,0.08397880573622962,-1.5981780856419179,0.4241554926419768,-0.379633970269365,0.007218313783876426,-0.13770190076358435,-0.04931052027848181,-0.047260654359461654,-0.2937888706508031,0.05351388345757445,-0.012679347163142526
0.0,0.0,0.0,0.020292421047288647,-0.03833089183736177,0.0002609610866205715,0.009597464502872476,0.8014004272779581,-0.311284331159461,0.08764404879158601,-1.5754486969053627,0.434755052443844,-0.41233784426334025,0.012569659638960463,-0.1392188830551434,-0.04958676384733776,-0.04158530347961555,-0.2844565903480949,0.06052768957319365,-0.011829357046631519
0.0,0.0,0.0,0.023224434331632463,-0.04521305264542538,0.00450808396784645,0.010303772345772282,0.7566634445785098,-0.3050572438062488,0.07730236610590742,-1.6820223884779368,0.3827980044983258,-0.4083863518891801,0.008819697794179335,-0.13810824493168308,-0.046009631333340656,-0.04351807033459709,-0.2906192794030528,0.050747483095683936,-0.013375565561419854
0.0,0.0,0.0,0.021650803800354595,-0.040845340741500744,0.0038151669202087044,0.011360215237920952,0.7273767392631394,-0.3177237179403486,0.08194907261919987,-1.689817182113692,0.3784234099050367,-0.3683053066836902,0.008827597947350125,-0.13659060319238192,-0.05155438367551458,-0.05376878331782706,-0.2862184793569344,0.06879929251886163,-0.01262379149230467
0.0,0.0,0.0,0.024006585742316226,-0.038660817798708565,0.007741915741983414,0.009533109606185062,0.8053517813140364,-0.33670140241902763,0.08855813125966976,-1.596982591000617,0.3710778361617348,-0.40102963893462334,0.00978237810751459,-0.13483357878892155,-0.04732881253773646,-0.030645559132208653,-0.30194430805221867,0.059084496872771286,-0.011704470436116271
0.0,0.0,0.0,0.021663045773288262,-0.04510462742923547,0.005801876145861171,0.006296102014350225,0.819122759087983,-0.3111945251029926,0.07883198749100909,-1.5845054174537023,0.3761969459021451,-0.4181782596160842,0.0061556879366113275,-0.1355668914429926,-0.0501677920384452,-0.029139917296075978,-0.3051433556101665,0.05802312520947157,-0.013215717676318624
0.0,0.0,0.0,0.021195038037429486,-0.035236910937161206,0.013032682754741174,0.010204259175545695,0.7932552979193703,-0.3121048502170537,0.07361125218515384,-1.6178769709322052,0.3456158308776599,-0.40483421055426777,0.0057957967585300346,-0.13441282434541282,-0.04767191337119945,-0.027314911778076725,-0.2851979123872967,0.06246942311663467,-0.013193616922912594
0.0,0.0,0.0,0.022375847155517516,-0.03868380882230777,0.0014121505637748589,0.013504068677448335,0.753141855898361,-0.3116755403800504,0.0818032602351994,-1.8081546456112954,0.368055667198174,-0.3782075117102718,0.0042913964152618165,-0.13749008001391783,-0.05077437910675667,-0.02405057409389439,-0.303419182033165,0.05938941177921884,-0.011961395181224946
0.0,0.0,0.0,0.020675588383582154,-0.03373878484721003,-0.0016344392450406316,0.009386739035236225,0.673974161585314,-0.3116883012375307,0.08390555967860129,-1.6723262363754499,0.39806111534739336,-0.3401180547790609,0.008799842109045719,-0.14061159841494575,-0.04900066906487412,-0.03597251069873811,-0.29261432809897386,0.057204345273724214,-0.013249500745593052
0.0,0.0,0.0,0.02377269971725075,-0.047509151348020875,0.006955173576960444,0.012487333720365479,0.761557105250998,-0.31316715251087635,0.07934534067685209,-1.5689500310643518,0.3821328270161817,-0.3981592189662889,0.007457830704893713,-0.13984402051829148,-0.04887113401411144,-0.03179418437405869,-0.2961248896687015,0.061263970293695354,-0.012891893436481184
0.0,0.0,0.0,0.020034416475567716,-0.04147629772468525,-0.0019837309176047938,0.013222080776420755,0.8181204005306173,-0.3177029349760662,0.08852234937137779,-1.4879700525939321,0.40229604042710937,-0.37066150297735456,0.006342897039410926,-0.13848422238306313,-0.047787612358574094,-0.02636748990605325,-0.29123647885472725,0.06418891735750662,-0.013758595632041912
0.0,0.0,0.0,0.021422562457887023,-0.04859851798588634,0.008487345093829335,0.00931754419793714,0.8073858020660702,-0.3115199215626948,0.08693847245367585,-1.4780190252087255,0.3312526033896129,-0.41601611603883853,0.008126661268418725,-0.13465328305197263,-0.04860447021074675,-0.04694013662268297,-0.28311507779300166,0.060914714417964956,-0.011882524545942907
0.0,0.0,0.0,0.02189656630948917,-0.03933548536445041,0.006450236426181173,0.010663776416376235,0.8215886851144986,-0.3173201692506231,0.08977077600571773,-1.7491002535546953,0.37318992379392524,-0.36990059496085514,0.01020407283318668,-0.1347883995218376,-0.050571931319448524,-0.05004736824228586,-0.28868311512087286,0.05112047821548615,-0.013429835962507393
0.0,0.0,0.0,0.02058234383140266,-0.0389776758528133,0.008089886787719384,0.008077775180383866,0.7318492492699433,-0.3145862056968059,0.08168155650613519,-1.5038330758499507,0.41382490744611466,-0.37868188494848604,0.005597704105457702,-0.1392683559635328,-0.049317629456085074,-0.02709825114283294,-0.31335163709265046,0.05829961524020446,-0.011468301974629624
0.0,0.0,0.0,0.021144829198502177,-0.04786239610299749,0.002138289042487645,0.01160777669247903,0.7965859199023017,-0.3115512680306077,0.08017548857397282,-1.7293062027622261,0.36520677925158906,-0.41053126980891813,0.0077652183317007215,-0.13706125349200338,-0.05126699180131994,-0.04409831636180027,-0.29015140686428553,0.05965065939634581,-0.012726153136958776
0.0,0.0,0.0,0.021585797743957465,-0.03582378616435335,0.01483283088287144,0.013087184789969637,0.767913651257587,-0.31951704569683664,0.08152978888100003,-1.4560027558281867,0.39990618246566273,-0.36724983994311716,0.008539259947475038,-0.1367110006586639,-0.04795218424895578,-0.03418873658700959,-0.27146637365552917,0.05018313356143445,-0.01264245556714654
0.0,0.0,0.0,0.0225721555254409,-0.047813545613214194,0.010564021840219694,0.010911983364582193,0.7675898440053227,-0.3109649309763631,0.0871912310592793,-1.7422962938742048,0.3537854939351257,-0.404421567719183,0.010910473423113362,-0.14092297825424097,-0.04947974996840289,-0.019934713297869402,-0.3018961175596787,0.04705947457940417,-0.01251733831840514
0.0,0.0,0.0,0.02076683276489438,-0.03517723186478828,-0.0036925293025732962,0.011098076651774284,0.7698634681504938,-0.3096883953900316,0.0859202177050958,-1.6172997926101056,0.41993359461823077,-0.4026418768413228,0.007440932390040975,-0.13238475312180226,-0.0507451484480334,-0.04220890906371918,-0.3032714672498484,0.04406773631585721,-0.01427940628014394
0.0,0.0,0.0,0.023282320982944135,-0.03870499885171042,-0.00013700697234884061,0.011292339824543658,0.7103628542127262,-0.30654378754046596,0.07959934165649946,-1.516540174075449,0.3960926078261495,-0.41661240715583087,0.006484507808297585,-0.13755794706923863,-0.04955241925382401,-0.027127399207707188,-0.2976892953366241,0.05425970000727797,-0.011757555461652204
0.0,0.0,0.0,0.02144855534662527,-0.03725895299669452,0.005280758872787578,0.01062152739572402,0.786840984636563,-0.30946682314574797,0.08583347662022016,-1.4590410387651949,0.40725787254184304,-0.3976989331177585,0.007245384568580578,-0.13677578745624394,-0.047805816677323476,-0.04681250730620959,-0.31181365751050094,0.053833688959550895,-0.012139483913146058
0.0,0.0,0.0,0.02286022371352946,-0.03834035713699492,0.00782645259387614,0.014351690271152151,0.7377188489446554,-0.32390334419126693,0.0866100111986697,-1.5636613989816366,0.3678816978961911,-0.3678169498081311,0.008357834443214404,-0.13631663299908842,-0.04918599930094977,-0.009340312316563012,-0.30308139895318204,0.0415545335533573,-0.014171734974326358
0.0,0.0,0.0,0.02030999652245899,-0.033381396591550955,0.0026944859107033703,0.009858623193585797,0.7642136626612925,-0.3080700828367303,0.08297037967145775,-1.7333254953680304,0.3347102772424402,-0.391975208533311,0.007939235902750275,-0.140954403037901,-0.04817272809558348,-0.03377523748727896,-0.2945453815445957,0.0470623696935922,-0.013187519038463843
0.0,0.0,0.0,0.02224381802127368,-0.041059767225417855,-0.0037473187969072922,0.012023277046748475,0.7382956232743726,-0.3061753332280356,0.07950905223132398,-1.6091023339028543,0.3698188978676692,-0.37695198630663984,0.0054141628441859175,-0.13680901877481658,-0.050493294108763236,-0.035702372266718886,-0.2974475305783043,0.071268934806982,-0.011766075056966627
0.0,0.0,0.0,0.021506816500303134,-0.0422710565331441,-0.007575780193818023,0.011403817249899252,0.7450805530891051,-0.31823734839770024,0.08184883266755187,-1.5643766529964065,0.4309133587975173,-0.38584995098366376,0.011210044245870394,-0.137786593800756,-0.05034169650293052,-0.03498665224705904,-0.2902778051780848,0.055588915280734556,-0.012961160368130166
0.0,0.0,0.0,0.02099399106779949,-0.03708748441822298,0.0004234020520130803,0.011600595401754767,0.7909583746270719,-0.3197440109379358,0.08459939900236779,-1.5178102892062753,0.3464229348130214,-0.38977175463165753,0.006328244264848255,-0.1403724252151773,-0.04932574128434495,-0.03159952143303588,-0.29606211714437536,0.050077994338847076,-0.012443499599224413
0.0,0.0,0.0,0.02454433456400598,-0.03810229982153171,-0.0049866541288358,0.011446926513148922,0.7461471823691028,-0.31527786530470747,0.08111242253586157,-1.5793208417241256,0.4209295924387901,-0.40278779977607676,0.006907892687088674,-0.13520165073927135,-0.04629837947449031,-0.02667196016206424,-0.3002896201257294,0.059643891624760685,-0.01189459541394585
0.0,0.0,0.0,0.020213428748317365,-0.03375424839177252,0.005193972484269649,0.01545553365172655,0.7711939102555303,-0.31316276144473715,0.08049544820480169,-1.5460039998685786,0.32765056713186436,-0.3955108287956667,0.008165887191289781,-0.1368376552170388,-0.0485364355951448,-0.02888090281057581,-0.2843512320113237,0.042024107522922294,-0.013244007195191101
0.0,0.0,0.0,0.021793262365504704,-0.03805594117531976,0.0007298061595729295,0.011903924360787918,0.7505523465743146,-0.3061226114810106,0.0868675016450162,-1.6711056664779036,0.26439062475580044,-0.3962219495592281,0.0079425104932339,-0.13402784125608228,-0.04932385243978012,-0.029964334904795675,-0.2833373351111691,0.04121627107283932,-0.013743236695476778
0.0,0.0,0.0,0.020995523790377207,-0.03414975426302851,0.01051781439403552,0.00910548210656042,0.7948067370845852,-0.31536008655896397,0.08211086966937894,-1.7168175987813328,0.4001854395789788,-0.36895511883568743,0.010728847125291107,-0.14016342458936115,-0.04838053968712173,-0.047977455234439415,-0.2968515516998089,0.06227233318626442,-0.011993895853147401
0.0,0.0,0.0,0.022951521196837785,-0.03605334298448178,0.0006283380294678561,0.008125877665147666,0.7827116265812567,-0.31895416669689025,0.08495823545493643,-1.543948624240489,0.32695358681458814,-0.3877570997384966,0.0050587218492603725,-0.1383236809775485,-0.04823088306948927,-0.028457683906697992,-0.28623419677035866,0.04520267198133962,-0.012868864719477667
0.0,0.0,0.0,0.02000806618896811,-0.04128777764348113,0.01127589325748632,0.011701304761485029,0.7883009354060126,-0.32017980529970397,0.0790814658540739,-1.6383903002963822,0.36645247699237105,-0.38293485464948684,0.008288017756741747,-0.13642254808679136,-0.05002554436421517,-0.04802741088968482,-0.29142399188393037,0.052693152016720604,-0.012875785155354943
0.0,0.0,0.0,0.020288086645942914,-0.038831759565008374,0.008072636165543646,0.012088094139574884,0.7172385977419545,-0.31563151750961044,0.08747126927616472,-1.519997423942353,0.34188997841789953,-0.38389090854976177,0.0062532851144227655,-0.13713038605547098,-0.048362895720138334,-0.01082423428750354,-0.2812337776362543,0.045534646683293045,-0.013336914370945717
0.0,0.0,0.0,0.02199976381794304,-0.02898086470805307,-0.002835500708190309,0.010318281717706431,0.7770939800668393,-0.3132666940122954,0.08631362116691847,-1.5504829060576468,0.354490643404762,-0.37220469684611984,0.012246047487044349,-0.13757617972077224,-0.04721277772499941,-0.03736202151639015,-0.29909391197209584,0.0643000405779996,-0.012845444980203954
0.0,0.0,0.0,0.02084626136560235,-0.05425269246769823,-0.0015184197670674634,0.007712637151775484,0.8065597701021983,-0.3164617342605501,0.08142432518099939,-1.7532490426859866,0.3486101539534861,-0.34979837988138185,0.008126739036464652,-0.13543527326100507,-0.049597899764489396,-0.044713630196691986,-0.3014064856187126,0.03705613877453197,-0.01306760165201295
0.0,0.0,0.0,0.019827115643611965,-0.03948423193462113,0.0010868363261577374,0.011339172856918576,0.689028809710793,-0.3173371065284514,0.08327583626994266,-1.8913241782646548,0.37378207664745106,-0.3840773675183611,0.008659435251747246,-0.1361913681916635,-0.04865897908494573,-0.03720933486432159,-0.3039305308052917,0.05760184427646294,-0.012335444686995664
0.0,0.0,0.0,0.023797553253160766,-0.04212456930017204,0.0007814666182231168,0.009665293517686122,0.7477764565291171,-0.3143422272278511,0.07992063459108764,-1.5066157039314438,0.2923482819817989,-0.38969091671446343,0.008068844205298797,-0.1387240068428021,-0.04845708529731196,-0.019594256702367335,-0.2920556757859813,0.053588104440257286,-0.012821450977173948
0.0,0.0,0.0,0.0215382414859126,-0.042502251748479894,0.001511815089572242,0.010131754761972929,0.7525654847226173,-0.3141577787193773,0.08342687665997803,-1.6273385002733947,0.3555184436751135,-0.3930084174252547,0.005395504312319619,-0.1370441931068067,-0.04806074595426159,-0.038629310692650534,-0.2708878966253208,0.0655131578085121,-0.012227028187313447
0.0,0.0,0.0,0.022207653662624807,-0.041909743922668,0.0038851699325494976,0.007602424724521039,0.7766721091264048,-0.3206401678549839,0.085719052937588,-1.6599179896244016,0.4281724054795257,-0.4167744764642626,0.0072107986030045075,-0.13761201304827772,-0.04955476656035706,-0.03376028681986726,-0.31862554427964934,0.05859448090069363,-0.012316856821763419
0.0,0.0,0.0,0.02257991668588086,-0.03507493427755024,-0.006672595319216141,0.01247663017622467,0.8091499468968061,-0.3098736814783591,0.08281404823784448,-1.5592996428613344,0.3147685459189477,-0.388273409941089,0.008048606570253934,-0.13531747144509482,-0.04650088018805892,-0.016841400399881364,-0.30489405713867684,0.05901032221057491,-0.012728170416760833
0.0,0.0,0.0,0.020340758910702618,-0.036725210517346826,0.010862726847686438,0.009841317359000238,0.7117499014371065,-0.3142433092096141,0.080419845655534,-1.7194959532424332,0.37286401012631404,-0.387842127457315,0.005129784559960639,-0.1350633872113966,-0.04969423289060156,-0.024743127722713754,-0.30131120519557275,0.0519578363135916,-0.011838674732410431
0.0,0.0,0.0,0.020080152620876864,-0.041953786921974344,0.0051912950995920415,0.010940118281092455,0.7942113789129723,-0.31697331921599353,0.08318478452349506,-1.6908867144800768,0.36941617261156723,-0.38342079556903985,0.010575965982523243,-0.1337319137155676,-0.04815411678872771,-0.04763418594215896,-0.29360799792431447,0.05844380341000461,-0.013996556954372038
0.0,0.0,0.0,0.019088504623994154,-0.041590632194005,0.00462682921826678,0.009948732796763239,0.7647351292452095,-0.3163559663187361,0.09265998296831607,-1.433571559277498,0.37861436825488226,-0.37725288026756276,0.010375396071758742,-0.13893713738798838,-0.05051217878230027,-0.03664978203353636,-0.2683189827926281,0.051919333826998516,-0.012981458445854625
