time,u,v,r,x,y,ψ,x1,y1,x2,y2,δ,n_p,X_F,Y_F,N_F
0.0,1.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,0.3490658503988659,21.21824,0.0,0.0,0.0
0.5,1.4139230730912962,-0.01103411820569207,0.01364419091731785,0.7,0.0,0.0,3.7,0.0,-2.3,3.6739403974420594e-16,0.3490658503988659,21.21824,0.0,0.0,0.0
1.0,1.4275905195906025,-0.026662300864935075,0.024931456495816493,1.4069663146023281,-0.006189855007911021,0.006834423454732711,4.40689625085911,0.014313255740941933,-1.5929636216544538,-0.026692965756763675,0.3490658503988659,21.21824,22.194478687073396,-15.952772025136614,0.8132102264531883
1.5,1.4413866655551941,-0.041453407450807965,0.034332156653739385,2.1210575198661603,-0.013361961892459168,0.019197040665688125,5.120504747286932,0.04422562286192549,-0.8783897075546121,-0.07094954664684358,0.3490658503988659,21.21824,17.613582113917563,-15.784665665578391,-10.587467997867327
2.0,1.4529349869319588,-0.05895947004140652,0.04276355555715825,2.8414776283466017,-0.019881450003140476,0.036479701408013716,5.839481696782694,0.08953338281508236,-0.15652644008949052,-0.1292962828213633,0.3490658503988659,21.21824,25.181332840993818,-5.967287483730475,24.257599899566046
2.5,1.463779148543103,-0.07771302403656385,0.05001384993974447,3.5684711180281354,-0.02282450248577553,0.05768906346872506,6.5634804602800445,0.1501467084823798,0.5734617757762269,-0.19579571345393015,0.3490658503988659,21.21824,20.912576557925888,-25.25941844757401,-6.975204749758376
3.0,1.4734185648347728,-0.09707979094392155,0.05684319672891464,4.301479570249439,-0.019209614553335256,0.0827579801819083,7.291212107385607,0.2287810231516644,1.3117470331132715,-0.2672002522583347,0.3490658503988659,21.21824,25.615997212927162,-14.926885915598412,4.113828451892903
3.5,1.480957816508007,-0.1168325426542339,0.06333445516827223,5.039589113361187,-0.006568993544974794,0.11129942320904591,8.021026944492876,0.3266403387024509,2.0581512822294994,-0.3397783257923997,0.3490658503988659,21.21824,19.534682045649937,-10.145925393894911,8.096762986077913
4.0,1.4873926453336617,-0.13715175487560738,0.06942168878870848,5.782351851412283,0.01748623483480143,0.14301891676714207,8.75172249780192,0.44508179650445906,2.812981205022646,-0.4101093268348556,0.3490658503988659,21.21824,20.14180956066461,-18.626238968442753,-5.537544938923431
4.5,1.4912396393757583,-0.15735209555837418,0.07467465061913675,6.528229546668943,0.055466519731512,0.1775498498093196,9.481067712382734,0.5853219406757711,3.5753913809551525,-0.47438890121274657,0.3490658503988659,21.21824,15.355272587363428,-0.6403551998915701,29.818399019011977
5.0,1.4942584381164035,-0.17693040893967593,0.07983992046721543,7.276592765085646,0.10994350788017307,0.21495884453144526,10.207548286464192,0.7498651684766994,4.345637243707101,-0.5299781527163534,0.3490658503988659,21.21824,19.656516453731914,-13.485552772673524,18.27290008698105
5.5,1.4940637924569546,-0.19601508106772733,0.0847659027263196,8.025209579219437,0.1829560101621347,0.2550214766824724,10.928183213432028,0.9397545824827676,5.122235945006847,-0.5738425621584974,0.3490658503988659,21.21824,21.2956543136746,-17.309478579084548,5.141354165344739
6.0,1.4921491384858905,-0.21494171855297847,0.08932995661078094,8.772949596205917,0.2764803713662976,0.2974960612464928,11.641169970238382,1.1558619074387073,5.904729222173453,-0.6029011647061122,0.3490658503988659,21.21824,16.455690513313744,-22.694851045483873,5.59053047627547
6.5,1.4879952748928233,-0.23185551692256962,0.09324744737887573,9.517629685235832,0.39295086370968263,0.34208747530223466,12.343799082979155,1.3993138873046196,6.691460287492508,-0.6134121598852545,0.3490658503988659,21.21824,16.08562276889929,-6.126996747566941,31.32224102053291
7.0,1.4823883309264423,-0.24770648412572158,0.09674488162016256,10.257562027065196,0.533734412300658,0.38862028672724963,13.03386021814834,1.670470245372034,7.4812638359820545,-0.6030014207707173,0.3490658503988659,21.21824,15.262636416533422,-4.053262917258088,37.1364531127001
7.5,1.4747975538829432,-0.263021681255335,0.09955408663763197,10.990490196994752,0.6999437253590595,0.43680085224465814,13.708819219959944,1.9690722936708396,8.272161174029561,-0.5691848429527202,0.3490658503988659,21.21824,12.204090384634313,-21.294919375061674,34.57213331973186
8.0,1.4651177961944104,-0.27625663961811675,0.10213311240063944,11.713920280037371,0.8932423196773034,0.48655306842741036,14.365769767003302,2.2959875918056856,9.06207079307144,-0.5095029524510781,0.3490658503988659,21.21824,17.748504097247405,-22.791444418732983,21.23960823175012
8.5,1.4543977837053406,-0.28844976163953007,0.10420643666798812,12.42601298300182,1.1141639298954407,0.537564257581934,15.002888298938773,2.6502998633710018,9.849137667064868,-0.42197200358012005,0.3490658503988659,21.21824,18.827327613814987,-20.88734403185856,20.181586717320258
9.0,1.4425695386538615,-0.2991362110677743,0.10581525938194779,13.124352997191798,1.363271938685194,0.5895987654920455,15.617844527539532,3.031354666874724,10.630861466844065,-0.3048107895043367,0.3490658503988659,21.21824,16.890597043209315,-17.04898198262569,34.65840665533184
9.5,1.4297044331143554,-0.3069096444749064,0.10719144665073597,13.806449809810768,1.6410980519941964,0.6425134029314398,16.20822650939767,3.4387266803046863,11.404673110223866,-0.1565305763162926,0.3490658503988659,21.21824,14.868751287338617,-42.13936127169472,17.52275843093987
10.0,1.4157847807540416,-0.31546252223570137,0.10787991852148042,14.47077264699328,1.9464738711168477,0.6959387230288079,16.773129303741776,3.86979231202202,12.168415990244787,0.023155430211675834,0.3490658503988659,21.21824,16.19185829430135,-36.628393621632185,34.98702219056403
